date,time,title,content,press,link
2019.05.14,2019-05-14 00:00:50,"[가상화폐 뉴스] 스트리머, 전일 대비 2원 (-10.57%) 내린 20원","
[한국경제TV 라이온봇 기자]



[그림 1] 스트리머 최근 1개월 추세 (제공: 암호화폐 거래소 코인원)05월 14일 00시 00분 현재 암호화폐 거래소 코인원에 따르면 스트리머는 전일 대비 2원 (-10.57%) 내린 20원에 거래되고 있다.전일 대비 최저가는 20원, 최고가는 23원이었다. 1일 거래량은 728,631 DATA이며, 거래대금은 약 11,347,300원이었다.전일 거래량 대비 당일 거래량은 증가하고 있다. 최근 1개월 고점은 30원이었으며, 현재 가격은 고점 대비 66.67% 수준이다.또한, 최근 1개월 저점은 19원이었으며, 현재 가격은 저점 대비 105.26% 수준이다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000770577?sid=004
2019.05.14,,비트코인 1.17%↑ 이더리움 0.62%↑ 리플 0% 라이트코인 1.47%↑ 대시 0.32%↑...,,로이슈,http://www.lawissue.co.kr
2019.05.14,,비트코인 1.56%↑ 이더리움 0.60%↑ 리플 -0.53%↓ 대시 -0.03%↓ 에이다 -0....,,로이슈,http://www.lawissue.co.kr
2019.05.14,,비트코인 1.25%↑ 이더리움 0.66%↑ 리플 -0.26%↓ 퀀텀 -0.68%↓ 라이트코인...,,로이슈,http://www.lawissue.co.kr
2019.05.14,2019-05-14 00:00:59,"[가상화폐 뉴스] 05월 14일 00시 00분 비트코인(7.33%), 오미세고(8.33%), 스...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 597,000원(7.33%) 상승한 8,744,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 상승이 우세하다.가장 큰 상승세를 보이는 가상화폐는 오미세고이다. 오미세고은 24시간 전 대비 8.33%  상승한 2,080원에 거래되고 있다.또한, 이더리움 클래식(7.42%, 7,240원), 아이오타(5.44%, 368원), 이더리움(5.26%, 228,000원), 리플(5%, 378원), 비트코인 캐시(4.75%, 429,000원), 카이버 네트워크(4.05%, 257원), 퀀텀(3.55%, 2,920원), 라이트코인(3.45%, 103,500원), 이오스(3.38%, 6,420원)은 상승세를 나타냈다.한편, 가장 큰 하락세를 보이는 가상화폐는 스트리머이다. 스트리머은 24시간 전 대비 -10.57%  하락한 20원에 거래되고 있다.또한, 질리카(-1%, 20원), 제로엑스(-0.59%, 335원), 비트코인 골드(-0.04%, 27,380원)은 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 리플, 비트코인 캐시 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000770578?sid=004
2019.05.14,2019-05-14 00:01:29,"[가상화폐 뉴스] 아이오타, 전일 대비 20원 (5.73%) 오른 369원","
[한국경제TV 라이온봇 기자]



[그림 1] 아이오타 최근 1개월 추세 (제공: 암호화폐 거래소 코인원)05월 14일 00시 00분 현재 암호화폐 거래소 코인원에 따르면 아이오타는 전일 대비 20원 (5.73%) 오른 369원에 거래되고 있다.전일 대비 최저가는 343원, 최고가는 370원이었다. 1일 거래량은 5,853,203 IOTA이며, 거래대금은 약 1,088,600,568원이었다.전일 거래량 대비 당일 거래량은 증가하고 있다. 최근 1개월 고점은 378원이었으며, 현재 가격은 고점 대비 97.62% 수준이다.또한, 최근 1개월 저점은 293원이었으며, 현재 가격은 저점 대비 125.94% 수준이다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000770579?sid=004
2019.05.14,,[암호화폐 시황] 비트코인 1.26%↑·이더리움 0.75%↑...0시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2019.05.14,2019-05-14 00:02:59,"[가상화폐 뉴스] 비트코인 캐시, 전일 대비 22,500원 (5.54%) 오른 428,500원","
[한국경제TV 라이온봇 기자]



[그림 1] 비트코인 캐시 최근 1개월 추세 (제공: 암호화폐 거래소 코인원)05월 14일 00시 02분 현재 암호화폐 거래소 코인원에 따르면 비트코인 캐시는 전일 대비 22,500원 (5.54%) 오른 428,500원에 거래되고 있다.전일 대비 최저가는 395,700원, 최고가는 432,850원이었다. 1일 거래량은 60,264 BCH이며, 거래대금은 약 10,982,752,137원이었다.전일 거래량 대비 당일 거래량은 증가하고 있다. 최근 1개월 고점은 441,750원이었으며, 현재 가격은 고점 대비 97% 수준이다.또한, 최근 1개월 저점은 268,000원이었으며, 현재 가격은 저점 대비 159.89% 수준이다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000770581?sid=004
2019.05.14,,"[코인빗 시황] 0시 1분 현재 비트코인 8.37% 오른 874만5000원, 이더리움 8.6...",,로이슈,http://www.lawissue.co.kr
2019.05.14,2019-05-14 00:02:08,"[가상화폐 뉴스] 스트리머, 전일 대비 2원 (-9.25%) 내린 21원","
[한국경제TV 라이온봇 기자]



[그림 1] 스트리머 최근 1개월 추세 (제공: 암호화폐 거래소 코인원)05월 14일 00시 01분 현재 암호화폐 거래소 코인원에 따르면 스트리머는 전일 대비 2원 (-9.25%) 내린 21원에 거래되고 있다.전일 대비 최저가는 20원, 최고가는 23원이었다. 1일 거래량은 728,631 DATA이며, 거래대금은 약 11,347,825원이었다.전일 거래량 대비 당일 거래량은 증가하고 있다. 최근 1개월 고점은 30원이었으며, 현재 가격은 고점 대비 70% 수준이다.또한, 최근 1개월 저점은 19원이었으며, 현재 가격은 저점 대비 110.53% 수준이다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000770580?sid=004
