date,time,title,content,press,link
2018.08.07,,비트코인 0.57%↑ 이더리움 0.35%↑ 리플 0.21%↑ 대시 -0.21%↓ 에이다 0.68...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 0% 이더리움 0.32%↑ 리플 0.20%↑ 라이트코인 -0.12%↓ 대시 -2.72...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 0.50%↑ 이더리움 0.32%↑ 리플 0% 퀀텀 1.09%↑ 라이트코인 0.06%↑...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,"가상화폐 사기단 100개 출현, 텔레그램 시세조작 1조원 부당이득 … 비트코인...",,글로벌이코노믹,http://www.g-enews.com/
2018.08.07,,[암호화폐 시황] 대시 0.54%↓ · 라이트코인 0.12%↓ … 00시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,[암호화폐 시황] 비트코인 0.33%↑ · 이더리움 0.54%↑ … 00시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,"암호화폐(가상화폐) 08월 07일 00시 기준, 1,750원(0.38%) 상승한 467,450원에...",,서울와이어,http://www.seoulwire.com
2018.08.07,,"암호화폐(가상화폐) 08월 07일 00시 기준, 60원(0.82%) 상승한 7,410원에 퀀텀...",,서울와이어,http://www.seoulwire.com
2018.08.07,,"(08월 07일 00시) 거래소별 비트코인, 리플 등 암호화폐 시세 정보",,인사이트코리아,http://www.insightkorea.co.kr/
2018.08.07,,"가상화폐(암호화폐) 00시 현재 시세, 이오스 8,040원, 라이트코인 84,750원, ...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,"가상화폐(암호화폐) 00시 현재 시세, 퀀텀 7,365원, 이더리움 467,450원, 이오...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,"가상화폐(암호화폐) 00시 현재 시세, 이더리움 466,500원, 비트코인 7,995,00...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,[암호화폐 시황] 비트코인 0.26%↑ 비트코인캐시 0% 비트코인골드 0% 이더리움...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2018.08.07,,비트코인 0.14%↑ 이더리움 0.15%↑ 리플 -0.20%↓ 대시 0.79%↑ 에이다 1.35...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 0.21%↑ 이더리움 0.11%↑ 리플 -0.21%↓ 퀀텀 0.95%↑ 라이트코인 ...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 0.53%↑ 이더리움 0% 리플 -0.20%↓ 라이트코인 -0.12%↓ 대시 2.62...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,[암호화폐 시황] 비트코인 0.19%↑ · 대시 0.37%↑ … 01시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,[암호화폐 시황] 이더리움 0.21%↓ · 라이트코인 0.12%↓ … 01시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,"가상화폐(암호화폐) 01시 현재 시세, 이오스 8,030원, 라이트코인 84,850원, ...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,"가상화폐(암호화폐) 01시 현재 시세, 이더리움 466,500원, 비트코인 8,010,00...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,"(08월 07일 01시) 거래소별 비트코인, 리플 등 암호화폐 시세 정보",,인사이트코리아,http://www.insightkorea.co.kr/
2018.08.07,,[암호화폐 시황] 비트코인 -0.26%↓ 비트코인캐시 0% 비트코인골드 -7.34%↓ ...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2018.08.07,,비트코인 -0.59%↓ 이더리움 -0.32%↓ 리플 -0.41%↓ 퀀텀 -0.94%↓ 라이트코...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 -0.22%↓ 이더리움 -0.41%↓ 리플 -0.41%↓ 대시 -0.30%↓ 에이다 -...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 -0.52%↓ 이더리움 0.11%↑ 리플 -0.41%↓ 라이트코인 -0.24%↓ 대시...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,[암호화폐 시황] 이더리움 0.11%↑ · 이더리움 클래식 2.22%↑ … 02시 00분...,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,[암호화폐 시황] 비트코인 0.36%↓ · 대시 1.58%↓ … 02시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,"가상화폐(암호화폐) 02시 현재 시세, 퀀텀 7,370원, 이더리움 466,050원, 이오...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,"(08월 07일 02시) 거래소별 비트코인, 리플 등 암호화폐 시세 정보",,인사이트코리아,http://www.insightkorea.co.kr/
2018.08.07,,"가상화폐(암호화폐) 02시 현재 시세, 이더리움 466,000원, 비트코인 8,002,00...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,[암호화폐 시황] 비트코인 -0.13%↓ 비트코인캐시 0.25%↑ 비트코인골드 0% 이...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2018.08.07,,비트코인 0.08%↑ 이더리움 -0.34%↓ 리플 0.21%↑ 퀀텀 0.95%↑ 라이트코인 ...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 -0.06%↓ 이더리움 -0.53%↓ 리플 -0.21%↓ 라이트코인 -0.24%↓ 대...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,비트코인 -0.25%↓ 이더리움 0.12%↑ 리플 0.21%↑ 대시 -0.30%↓ 에이다 0% ...,,로이슈,http://www.lawissue.co.kr
2018.08.07,,[암호화폐 시황] 대시 0.85%↑ · 모네로 0.08%↑ … 03시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,[암호화폐 시황] 비트코인 0.21%↓ · 이더리움 0.53%↓ … 03시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.08.07,,"가상화폐(암호화폐) 03시 현재 시세, 이오스 8,000원, 라이트코인 84,100원, ...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,"가상화폐(암호화폐) 03시 현재 시세, 이더리움 465,000원, 비트코인 7,976,00...",,내외경제tv,http://www.nbntv.co.kr
2018.08.07,,"(08월 07일 03시) 거래소별 비트코인, 리플 등 암호화폐 시세 정보",,인사이트코리아,http://www.insightkorea.co.kr/
2018.08.07,,[암호화폐 시황] 비트코인 -0.05%↓ 비트코인캐시 -0.88%↓ 비트코인골드 0% ...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2018.08.07,2018-08-07 03:38:21,금융자산 10억 이상 부자 1년새 3만명 늘어 28만명,"
자산 절반 이상 부동산… 주식 큰폭 줄여[서울신문]금융자산 10억원 이상 부자가 1년 동안 3만명 이상 늘어났다. 부자들은 자산의 절반 이상을 부동산에 투자하고 주식 투자 비중은 큰 폭으로 줄이고 있는 것으로 나타났다.KB금융지주 경영연구소가 6일 발간한 ‘2018 한국 부자 보고서’에 따르면 지난해 말 기준 금융자산을 10억원 이상 보유한 사람은 27만 8000명이다. 전년의 24만 2000명보다 15.2% 증가했다. 이들이 보유한 금융자산은 총 646조원으로 전년에 비해 17.0% 불어났다. 1인당 23억 2000만원인 셈이다.보고서는 “자산 규모 상위 0.54%가 가계 총금융자산의 17.6%를 보유하고 있다”면서 “글로벌 경기 회복세, 주식시장 호황, 부동산 가격 상승세 등의 영향”이라고 설명했다.부자들의 ‘부동산 사랑’은 여전했다. 부자들이 보유한 자산의 구성 비율을 보면 주택, 건물, 상가, 토지 등 부동산이 53.3%로 절반이 넘었다. 이어 금융자산 42.3%, 예술품 등 기타자산 4.4% 등이었다.특히 2012년 이후 감소하던 부동산 비중이 최근 부동산 가격 상승으로 인해 2년 연속 증가하는 모습을 보였다. 다만 향후 부동산 시장에 대한 기대치는 낮아졌다. 유망 투자처가 ‘국내 부동산’이라고 응답한 비중은 29%로 전년(32%)보다 감소했다. “향후 부동산 투자로 높은 수익을 거두기 어려울 것”이라는 인식도 같은 기간 69%에서 73%로 상승했다.부자의 금융자산 포트폴리오 중 주식 비중은 11.8%로 전년(20.4%) 대비 절반 가까이 쪼그라들었다. KB금융이 조사를 시작한 2012년 이후 가장 낮은 수준이다. 미국의 기준금리 인상 기조, 미·중 무역전쟁 등의 영향으로 주식시장에 대한 기대감이 크게 낮아졌기 때문으로 분석된다. 다만 주식 직접투자가 아닌 간접투자에 대한 기대는 상승했다. 특히 소수 투자자로부터 자금을 모으는 사모펀드 투자 의향은 전년 대비 약 22% 포인트 상승한 38.5%로 나타났다. 반면 암호화폐에 투자할 의향이 있다고 응답한 비중은 2%에 불과했다. 최선을 기자 csunell@seoul.co.kr▶  재미있는 세상[나우뉴스] ▶ [인기 무료만화] [페이스북]ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지
		",16면 1단,https://n.news.naver.com/mnews/article/081/0002934524?sid=101
2018.08.07,,비트코인 0.38%↑ 이더리움 0.11%↑ 리플 -0.21%↓ 라이트코인 0.36%↑ 대시 ...,,로이슈,http://www.lawissue.co.kr
