date,time,title,content,press,link
2020.02.26,,비트코인 -1.31%↓ 이더리움 -1.70%↓ 리플 -1.63%↓ 라이트코인 -2.35%↓ 대...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -1.25%↓ 이더리움 -1.70%↓ 리플 -1.88%↓ 퀀텀 -2.35%↓ 라이트코...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -1.14%↓ 이더리움 -1.51%↓ 리플 -1.57%↓ 에이다 -1.14%↓ 퀀텀 -...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,"[코인빗 시황] 0시 1분 현재 비트코인 0.16% 내린 1358만5000원, 이더리움 0%...",,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인∙이더리움 주말새 가격 상승에도 신규 유입은 줄어…기존 투자자끼리...,,블록체인밸리,http://www.fintechpost.co.kr
2020.02.26,,"테더(USDT), 비트코인 캐시(BCH) 블록체인에 추가 VS 미국 국세청, 3월 3일 회...",,블록체인밸리,http://www.fintechpost.co.kr
2020.02.26,2020-02-26 00:30:08,"[가상화폐] 26일 오전 0시 30분 퀀텀 65원 상승한 2,905원에 거래","
[한국경제TV 라이온봇 기자]



비트코인, 리플, 이더리움, 이오스, 비트코인캐시, 비트코인에스브이, 무비블록, 퀀텀, 트론, 헤데라해시그래프, 에이다, 비트토렌트, 엔진코인, 이그니스, 파워렛저[표]가상화폐 시세 (제공: 암호화폐 거래소 업비트)현재 암호화폐 거래소 ""업비트""에 따르면 가상화폐 대장 격인 비트코인의 시세는 전일 대비 -256,000원(-2.2%) 하락한 11,377,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 대부분 하락세를 보이고 있다.상승세를 보이는 가상화폐는 퀀텀 1종목으로 전일 대비하여 현재 2.29% 상승한 2,905원에 거래되고 있다.하락세를 보이는 가상화폐는 총 13종목으로 이 중 가장 큰 하락세를 보이는 헤데라해시그래프는 전일 대비 -15.3% 하락한 97.4원에 거래되고 있다.또한, 비트토렌트(-10.71%, 0.5원), 무비블록(-10.0%, 2.61원), 이그니스(-8.48%, 36.7원), 엔진코인(-6.12%, 138원), 비트코인캐시(-5.25%, 431,100원), 비트코인에스브이(-5.22%, 319,500원), 이더리움(-4.75%, 304,800원), 트론(-4.17%, 23원), 리플(-3.99%, 313원), 에이다(-3.51%, 68.7원), 이오스(-1.31%, 4,905원), 파워렛저(-0.9%, 110원)가 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 리플, 이더리움 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000851165?sid=004
2020.02.26,,"[업비트 상승률 Top 10](12시 44분 암호화폐 시황) 퀀텀 2.29% 상승세, 업비...",,블록체인밸리,http://www.fintechpost.co.kr
2020.02.26,,[빗썸 상승률 Top 15](12시 45분 암호화폐 시황) 머신익스체인지코인 17.75% ...,,블록체인밸리,http://www.fintechpost.co.kr
2020.02.26,,"[코인원 상승률 Top 20](12시 46분 암호화폐 시황) 에어블록 11.78% 상승세,...",,블록체인밸리,http://www.fintechpost.co.kr
2020.02.26,,비트코인 -0.15%↓ 이더리움 -0.91%↓ 리플 0% 퀀텀 -0.17%↓ 라이트코인 -0....,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -0.04%↓ 이더리움 -0.91%↓ 리플 -0.54%↓ 라이트코인 -0.29%↓ 대...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,"[코인빗 시황] 1시 1분 현재 비트코인 0.16% 내린 1358만5000원, 이더리움 0%...",,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -0.22%↓ 이더리움 -1.11%↓ 리플 -0.64%↓ 에이다 -0.29%↓ 퀀텀 -...,,로이슈,http://www.lawissue.co.kr
2020.02.26,2020-02-26 01:30:09,"[가상화폐] 26일 오전 1시 30분 퀀텀 75원 상승한 2,915원에 거래","
[한국경제TV 라이온봇 기자]



비트코인, 리플, 이더리움, 이오스, 비트코인캐시, 비트코인에스브이, 무비블록, 퀀텀, 트론, 헤데라해시그래프, 에이다, 비트토렌트, 엔진코인, 이그니스, 파워렛저[표]가상화폐 시세 (제공: 암호화폐 거래소 업비트)현재 암호화폐 거래소 ""업비트""에 따르면 가상화폐 대장 격인 비트코인의 시세는 전일 대비 -223,000원(-1.92%) 하락한 11,410,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 하락이 우세하다.상승세를 보이는 가상화폐는 총 2종목으로 퀀텀과 이오스이다.퀀텀은 현재 전일 대비 2.64% 상승한 2,915원에 거래되고 있으며, 이오스는 0.91% 상승한 5,015원에 거래되고 있다.하락세를 보이는 가상화폐는 총 12종목으로 이 중 가장 큰 하락세를 보이는 헤데라해시그래프는 전일 대비 -14.43% 하락한 98.4원에 거래되고 있다.또한, 무비블록(-8.97%, 2.64원), 비트토렌트(-8.93%, 0.51원), 이그니스(-7.23%, 37.2원), 엔진코인(-6.12%, 138원), 비트코인에스브이(-5.8%, 317,550원), 이더리움(-4.31%, 306,200원), 리플(-4.29%, 312원), 비트코인캐시(-4.27%, 435,550원), 트론(-3.33%, 23.2원), 에이다(-2.39%, 69.5원), 파워렛저(-1.8%, 109원)가 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 리플, 이더리움 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000851168?sid=004
2020.02.26,,비트코인 -0.25%↓ 이더리움 -0.84%↓ 리플 -0.64%↓ 에이다 0% 퀀텀 -0.86%↓...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -0.34%↓ 이더리움 -1.02%↓ 리플 -0.93%↓ 라이트코인 -2.12%↓ 대...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -0.26%↓ 이더리움 -1.07%↓ 리플 -1.28%↓ 퀀텀 -1.03%↓ 라이트코...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,"[코인빗 시황] 2시 1분 현재 비트코인 0.16% 내린 1358만5000원, 이더리움 0%...",,로이슈,http://www.lawissue.co.kr
2020.02.26,2020-02-26 02:30:09,"[가상화폐] 26일 오전 2시 30분 퀀텀 2,890원(+1.76%) 거래중","
[한국경제TV 라이온봇 기자]



비트코인, 리플, 이더리움, 이오스, 비트코인캐시, 비트코인에스브이, 무비블록, 퀀텀, 트론, 헤데라해시그래프, 에이다, 비트토렌트, 엔진코인, 파워렛저, 이그니스[표]가상화폐 시세 (제공: 암호화폐 거래소 업비트)현재 암호화폐 거래소 ""업비트""에 따르면 가상화폐 대장 격인 비트코인의 시세는 전일 대비 -279,000원(-2.4%) 하락한 11,354,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 하락이 우세하다.상승세를 보이는 가상화폐는 총 2종목으로 퀀텀과 이오스이다.퀀텀은 현재 전일 대비 1.76% 상승한 2,890원에 거래되고 있으며, 이오스는 0.3% 상승한 4,985원에 거래되고 있다.하락세를 보이는 가상화폐는 총 11종목으로 이 중 가장 큰 하락세를 보이는 헤데라해시그래프는 전일 대비 -15.48% 하락한 97.2원에 거래되고 있다.또한, 비트토렌트(-10.71%, 0.5원), 무비블록(-10.69%, 2.59원), 이그니스(-8.73%, 36.6원), 엔진코인(-8.16%, 135원), 비트코인에스브이(-6.69%, 314,550원), 비트코인캐시(-5.84%, 428,450원), 이더리움(-5.17%, 303,450원), 리플(-4.91%, 310원), 트론(-4.58%, 22.9원), 에이다(-3.51%, 68.7원)가 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 리플, 이더리움 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000851171?sid=004
2020.02.26,,비트코인 0.18%↑ 이더리움 0.48%↑ 리플 0% 에이다 -0.58%↓ 퀀텀 1.74%↑.....,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 0.22%↑ 이더리움 0.78%↑ 리플 0% 퀀텀 2.09%↑ 라이트코인 0.18%↑...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 0.17%↑ 이더리움 0.70%↑ 리플 0.16%↑ 라이트코인 0.35%↑ 대시 0...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,"[코인빗 시황] 3시 1분 현재 비트코인 0.16% 내린 1358만5000원, 이더리움 0%...",,로이슈,http://www.lawissue.co.kr
2020.02.26,2020-02-26 03:30:10,"[가상화폐] 26일 오전 3시 30분 비트코인 11,364,000원(-2.31%) 거래중","
[한국경제TV 라이온봇 기자]



비트코인, 리플, 이더리움, 이오스, 비트코인캐시, 비트코인에스브이, 무비블록, 퀀텀, 트론, 에이다, 헤데라해시그래프, 비트토렌트, 엔진코인, 파워렛저, 이그니스[표]가상화폐 시세 (제공: 암호화폐 거래소 업비트)현재 암호화폐 거래소 ""업비트""에 따르면 가상화폐 대장 격인 비트코인의 시세는 전일 대비 -269,000원(-2.31%) 하락한 11,364,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 하락이 우세하다.상승세를 보이는 가상화폐는 총 2종목으로 퀀텀과 파워렛저이다.퀀텀은 현재 전일 대비 3.7% 상승한 2,945원에 거래되고 있으며, 파워렛저는 2.7% 상승한 114원에 거래되고 있다.하락세를 보이는 가상화폐는 총 11종목으로 이 중 가장 큰 하락세를 보이는 헤데라해시그래프는 전일 대비 -16.09% 하락한 96.5원에 거래되고 있다.또한, 비트토렌트(-10.71%, 0.5원), 무비블록(-10.34%, 2.6원), 이그니스(-8.23%, 36.8원), 엔진코인(-8.16%, 135원), 비트코인에스브이(-6.59%, 314,900원), 비트코인캐시(-5.18%, 431,450원), 리플(-4.91%, 310원), 이더리움(-4.75%, 304,800원), 트론(-4.58%, 22.9원), 에이다(-3.37%, 68.8원)가 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 리플, 이더리움 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000851172?sid=004
2020.02.26,,비트코인 0.19%↑ 이더리움 0.76%↑ 리플 0.65%↑ 퀀텀 -0.17%↓ 라이트코인 ...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 0.20%↑ 이더리움 0.79%↑ 리플 0.52%↑ 라이트코인 1.23%↑ 대시 0...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 0.07%↑ 이더리움 0.97%↑ 리플 0.32%↑ 에이다 0.58%↑ 퀀텀 -0.17...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,"[코인빗 시황] 4시 1분 현재 비트코인 0.16% 내린 1358만5000원, 이더리움 0%...",,로이슈,http://www.lawissue.co.kr
2020.02.26,2020-02-26 04:30:11,"[가상화폐] 26일 오전 4시 30분 비트코인 11,356,000원(-2.38%) 거래중","
[한국경제TV 라이온봇 기자]



비트코인, 리플, 이더리움, 이오스, 비트코인캐시, 비트코인에스브이, 무비블록, 퀀텀, 트론, 에이다, 헤데라해시그래프, 비트토렌트, 엔진코인, 파워렛저, 이그니스[표]가상화폐 시세 (제공: 암호화폐 거래소 업비트)현재 암호화폐 거래소 ""업비트""에 따르면 가상화폐 대장 격인 비트코인의 시세는 전일 대비 -277,000원(-2.38%) 하락한 11,356,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 하락이 우세하다.상승세를 보이는 가상화폐는 퀀텀 1종목으로 전일 대비하여 현재 3.17% 상승한 2,930원에 거래되고 있다.하락세를 보이는 가상화폐는 총 12종목으로 이 중 가장 큰 하락세를 보이는 헤데라해시그래프는 전일 대비 -17.04% 하락한 95.4원에 거래되고 있다.또한, 비트토렌트(-10.71%, 0.5원), 무비블록(-10.34%, 2.6원), 이그니스(-8.23%, 36.8원), 엔진코인(-8.16%, 135원), 비트코인캐시(-6.6%, 424,950원), 비트코인에스브이(-6.32%, 315,800원), 리플(-5.21%, 309원), 트론(-4.58%, 22.9원), 이더리움(-4.58%, 305,350원), 에이다(-3.79%, 68.5원), 파워렛저(-0.9%, 110원)가 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 리플, 이더리움 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000851173?sid=004
2020.02.26,,비트코인 -0.04%↓ 이더리움 -0.70%↓ 리플 -0.32%↓ 에이다 -0.58%↓ 퀀텀 0...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -0.16%↓ 이더리움 -0.69%↓ 리플 -0.35%↓ 라이트코인 -0.92%↓ 대...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,비트코인 -0.23%↓ 이더리움 -0.62%↓ 리플 -0.32%↓ 퀀텀 0.51%↑ 라이트코인...,,로이슈,http://www.lawissue.co.kr
2020.02.26,,"[코인빗 시황] 5시 1분 현재 비트코인 0.16% 내린 1358만5000원, 이더리움 0%...",,로이슈,http://www.lawissue.co.kr
