date,time,title,content,press,link
2018.07.20,2018-07-20 00:00:49,"[가상화폐 뉴스] 07월 20일 00시 00분 비트코인(1.47%), 아이오타(-4.72%), 이...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 122,000원(1.47%) 상승한 8,400,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 모두 하락세를 보이고 있다. 특히, 아이오타는 24시간 전 대비 -4.72% 하락한 1,210원에 거래되며 가장 큰 하락폭을 보였다.또한, 이더리움(-4.28%, 537,000원), 리플(-4.18%, 550원), 퀀텀(-3.83%, 9,540원), 이오스(-3.72%, 9,570원), 라이트코인(-3.25%, 98,150원), 비트코인 캐시(-2.8%, 936,500원), 비트코인 골드(-2.06%, 119,000원), 이더리움 클래식(-1.86%, 19,570원), 오미세고(-0.89%, 8,890원)은 하락세를 보이고 있다. 한편 거래금액 기준으로는 비트코인, 이더리움, 리플 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000662961?sid=004
2018.07.20,,비트코인 -0.24%↓ 이더리움 -0.72%↓ 리플 -0.72%↓ 퀀텀 -2.25%↓ 라이트코...,,로이슈,http://www.lawissue.co.kr
2018.07.20,,비트코인 -0.10%↓ 이더리움 -0.87%↓ 리플 -1.08%↓ 대시 -1.74%↓ 에이다 -...,,로이슈,http://www.lawissue.co.kr
2018.07.20,,비트코인 -0.51%↓ 이더리움 -1.12%↓ 리플 -0.73%↓ 라이트코인 -1.72%↓ 대...,,로이슈,http://www.lawissue.co.kr
2018.07.20,2018-07-20 00:01:58,"[가상화폐 뉴스] 아이오타, 전일 대비 70원 (-5.51%) 내린 1,200원","
[한국경제TV 라이온봇 기자]



[그림 1] 아이오타 최근 1개월 추세 (제공: 암호화폐 거래소 코인원)07월 20일 00시 01분 현재 암호화폐 거래소 코인원에 따르면 아이오타는 전일 대비 70원 (-5.51%) 내린 1,200원에 거래되고 있다.전일 대비 최저가는 1,190원, 최고가는 1,280원이었다. 1일 거래량은 861,182,884 IOTA이며, 거래대금은 약 2,021,055,335원이었다.전일 거래량 대비 당일 거래량은 증가하고 있다. 최근 1개월 고점은 1,400원이었으며, 현재 가격은 고점 대비 85.71% 수준이다.또한, 최근 1개월 저점은 1,020원이었으며, 현재 가격은 고점 대비 117.65% 수준이다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000662962?sid=004
2018.07.20,,[암호화폐 시황] 대시 0.13%↑ · 카이버 네트워크 0.05%↑ … 00시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.07.20,,[암호화폐 시황] 비트코인 0.49%↓ · 이더리움 1.12%↓ … 00시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.07.20,,‘최저임금 여파’ 문 대통령 지지율 61.7%…한국당 지지율 PK서 민주당에 역...,,국제신문,http://www.kookje.co.kr/
2018.07.20,,"가상화폐(암호화폐) 00시 현재 시세, 이오스 9,590원, 라이트코인 98,150원, ...",,내외경제tv,http://www.nbntv.co.kr
2018.07.20,,"가상화폐(암호화폐) 00시 현재 시세, 이더리움 529,500원, 비트코인 8,358,00...",,내외경제tv,http://www.nbntv.co.kr
