title,dates,press,link,content,time
"반도체 감산, 삼성전자 속등..LG엔솔 분기 영업익 사상 최대치..에코프로 급등...",2023.04.07,매일안전신문,http://peoplesafe.kr,,
'핑클' 성유리 남편 안성현 구속 기로…오늘(7일) 영장 심사,2023.04.07,폴리뉴스,http://www.polinews.co.kr/,,
"넥슨 NXC 가상자산 거래소 비트스탬프, 유럽·UAE에서 대출 서비스 시작",2023.04.07,더구루,http://www.maeilnews.co.kr,,
업비트 거래소에서 금일 가장 주목 받는 가상화폐는…,2023.04.07,경향게임스,http://www.khgames.co.kr/,,
"美 노스캐롤라이나 카운티, 비트코인 채굴 1년 중단 검토",2023.04.07,글로벌이코노믹,http://www.g-enews.com/,,
"[오유리 칼럼] 국내 증권성 판단, 리플보다 테라-루나",2023.04.07,코인데스크코리아,https://www.coindeskkorea.com/,,
"시장은 늘 미래를 보는 것, 삼성전자 속등..비트코인 게걸음, 환율 진정.. 에...",2023.04.07,매일안전신문,http://peoplesafe.kr,,
"[조성진의 기타신공] 위기의 '남(NAMM)쇼' 2023, 이번엔 어떤 새 모델이",2023.04.07,스포츠한국,http://sports.hankooki.com/,,
"""다 보고있다"" 유아인도 잡아낸 마약관리의 '눈,' 마약음료 정체 알고 있었나",2023.04.07,YTN,https://n.news.naver.com/mnews/article/052/0001870556?sid=102,"




YTN라디오(FM 94.5) [YTN 뉴스FM 슬기로운 라디오생활]□ 방송일시 : 2023년 4월 7일 (금요일)□ 진행 : 이현웅 아나운서□ 출연: 오유경 식품의약품안전처장* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다.[관련 동영상 보기]◇ 이현웅 아나운서(이하 이현웅): 지난 3일 오후, 강남 대치동 학원가에서 벌어진 일입니다. 한 일당이 ""이 음료를 마시면 기억력과 집중력 향상에 도움이 된다""며 시음 행사를 위장해 학생들 많이 지나다니는 지역을 돌며 학생들에게 음료를 권했는데요. 알고 보니 이 음료의 정체, 마약이 들어있는 음료였습니다. 마약 범죄로 인한 피해가 고등학생들에게까지 스며든 충격적인 일인데요. 윤석열 대통령도 어제 ""어린 학생들까지 위협하는 마약 생산·유통 판매 조직을 반드시 뿌리 뽑아야 한다""며 법무부에 검경 합동 단속을 지시하고, 마약과의 전면전을 선포했습니다. 그래서 슬기로운 라디오생활이 식품의약품안전처와 함께 준비한 시간, ""마약과의 전쟁"" 특별기획 시리즈! 오늘 그 첫 번째 시간, ""식약처는 알고 있다!""입니다. 오유경 식품의약품안전처장과 함께합니다. 처장님, 안녕하십니까?◆ 오유경 식품의약품안전처장(이하 오유경): 네, 안녕하세요. ◇ 이현웅: 잘 지내셨나요?◆ 오유경: 네, 잘 지냈습니다.◇ 이현웅: 못 본 사이에 이런저런 마약 관련 일들이 많이 있어서, 오늘 식약처와 함께하는 ""마약과의 전쟁"" 특별기획 첫 번째 시간이고요. 처장님, 100여 년 전에도 마약이라는 게 있었던 겁니까?◆ 오유경: 네, 그렇습니다. ◇ 이현웅: 언제부터 시작이 된 거예요?◆ 오유경: 사실 이게 100여 년 전이 아니고요. 우리 슬라생 진행자님은 조선시대 허준 하면 어떤 책이 생각나세요? ◇ 이현웅: 동의보감이요. ◆ 오유경: 바로 동의보감이 1600년대 만들어진 책인데, 동의보감에도 '아편'이라는 것이 나옵니다. 그런데 그때는 중독은 아니고 별다른 진통제가 없었을 때니까 아편을 어떻게 먹어라, 그런 정도의 이야기가 이미 동의보감에서 아편은 출연하고 있습니다.◇ 이현웅: 그러면 마약성 물질이라고 할까요. 그런 거는 상당히 오래전부터 있어왔던 건데. 마약이 보면요, 우리나라에서는 마약인 게 해외에서는 아니기도 하고 또 반대인 경우는 있는지 모르겠습니다만 이게 우리나라에서 식약처가 마약으로 지정을 해야 마약으로 인정이 되는 겁니까? ◆ 오유경: 네, 그렇습니다. 식약처가 마약류 관리에 관한 법률을 가지고 있는데요. 식약처가 마약으로 지정을 하는데, 이게 마약으로 지정되기까지는 여러 가지 절차를 거쳐야지만 마약이 됩니다. 신약이 개발되듯이 해외에서 마약 같기는 한데 마약으로 지정이 안 된 물질이 우리나라에 들어오는 정보가 포착이 됐어요. 그리고 그런 것을 '신종 마약'이라고 하거든요. 그런데 신종 마약은 아직 식약처가 마약으로 지정을 안 했기 때문에 걸리지 않는, 써도 안 걸리는 그런 사각지대예요. 그래서 그거를 빨리 우리가 임시마약류로 지정을 하고 임시마약류에서 의존성 같은 것을 평가를 해서 마약으로 됩니다. 그래서 신종 마약, 임시 마약, 마약 이 단계를 거치게 됩니다.◇ 이현웅: 그런데 말씀을 들어보니까 마약이라는 것과 진통제 혹은 의약품, 이게 굉장히 차이가 좀 애매할 것 같은 생각이 들어요?◆ 오유경: 좀 애매하실 수 있어요. '마약류'라는 말이 있는데요. 마약류라고 하면 어떤 의미가 있냐 하면, 마약도 있고 대마도 있고 그다음에 향정신성 의약품도 우리가 마약류에 다 포함합니다. 향정신성 의약품이라고 하면 우리의 정신에 영향을 미치니까 향정신성 의약품, 그래서 지금 문제가 되고 있는 프로포폴 그런 것들이 다 향정신성 의약품으로서 우리가 마약류, 그러니까 마약의 한 종류다. 그렇게 얘기하는 겁니다.◇ 이현웅: 이제는 이런 얘기하기도 조금은 겸연쩍어지는데. '마약청정국', 제가 어렸을 때만 해도 이 얘기를 정말 입에 달고 다녔거든요. 그런데 이제는 이 얘기 못 할 것 같고요. 지금 마약 실태 현황, 어떻습니까?◆ 오유경: 이게 숫자를 말씀드리면 조금 더 감이 오실 수가 있는데, 예를 들어서 제가 관세청 자료를 한번 말씀을 드려볼게요. 관세청 자료를 보면 관세청에서 2020년에 적발한 마약이 88kg인데 작년 2022년에는 관세청에서 587kg을 적발을 하거든요. 이게 587kg인데 이걸 그램(g)으로 바꾼다면 거의 60만g이에요. 그런데 60만g이 또 감이 안 오실 건데요.◇ 이현웅: 보통 '몇 인분' 이렇게 하더라고요?◆ 오유경: 그런데 이제 보통 마약이 밀리그램(mg) 단위로 사람들이 흡입하고 하거든요. 이게 60만g이면 mg은 1,000mg이 1g이에요. 그러니까 이게 엄청나게 많은 사람들에게 퍼질 수 있는 양이라는 걸 알 수가 있죠. 그래서 심각한 것이고. 또 특히 많이 지금 퍼져 있는 것도 심각하고. 또 하나의 문제는 우리나라 마약 주 구매층이 몇 년 만에 굉장히 변하게 됐어요. 2017년에는 40대가 마약사범, 주 구매층이었는데 2021년에 보면 20대가 마약의 주 구매층으로, 구매층이 예전에는 20대들이 40대들이 마약 하는 걸 운반하거나 그 정도로 하지, 본인이 하지는 않았었어요. 보통. 그런데 이제는 40대, 30대를 훌쩍 뛰어넘어서 20대가 31.4%. 그래서 이게 식약처뿐만 아니라 정부에서 굉장히 문제로 생각을 하고 있는 겁니다.◇ 이현웅: 20대라고 하면 열심히 공부도 하고 자기 꿈을 위해서 다지고 이런 시기인데, 마약은 또 중독성이 높다 보니까 20대 때부터 빠지면 또 쉽게 헤어 나오기 힘들잖아요?◆ 오유경: 네, 그게 안타까운 현실입니다. 그런데 왜 이렇게 또 20대가 이렇게 많이 마약을 접하냐면, 요새 또 20대가 IT에 굉장히 강하지 않습니까? 다크웹 또는 텔레그램 그리고 비트코인으로 결제하고, IT에 굉장히 강하고 그러다 보니까 이게 굉장히 확산성이 높지 않습니까? 그래서 지금 20대들에 대한 그런 교육이라든가 여러 가지가 굉장히 중요한 변곡점인 시기라는 그런 위기감이 들 정도입니다.◇ 이현웅: 정말 위기감이 드는데, 그렇다면 식약처에서는 마약 예방 대책으로 어떤 구상들 혹시 하고 계십니까?◆ 오유경: 그동안 그렇게 마약예방교육이 활성화되지는 않았었는데, 기본적으로 지금 청소년을 대상으로 마약예방교육을 좀 더 많이 해야겠다고 생각하거든요. 왜냐하면 주 구매층이 20대니까. 그런데 이 20대의 특징이 또 뭐냐 하면, 굉장히 디지털 세대란 말이죠. 그래서 그냥 이렇게 종이 한 장에다가 '마약을 하면 안 좋습니다' 이런 홍보 자료는 안 먹힐 것 같다.◇ 이현웅: 안 먹혀요. 하지 말라고 그러면 더 호기심 생기잖아요.◆ 오유경: 그래서 예방 교육을 20대의 눈높이에 맞게 메타버스라든가 그런 가상현실, 호기심이 있는 게임 형태나 그런 형태로 해서 아이들을 예방 교육을 눈높이에 맞춰서 해야겠다. 그래서 그런 교육 프로그램을 식약처에서 개발을 하고 있습니다.◇ 이현웅: 제가 저번에 어떤 기사를 보니까 프로포폴도 그렇고요, 나비약 같은 것도 그렇고요. 처방을 받은 의료용 마약류를 오남용하는 경우들도 있더라고요. 그렇게 해서 마약에 빠져드는 경우도 있는 것 같은데, 이런 것도 좀 방지해야 될 것 같다는 생각이 드는데요?◆ 오유경: 그렇죠. 왜냐하면 오남용이라는 것은 오용과 남용의 합성어인데, 잘못 사용하거나 너무 많이 사용하는 게 오남용인데 아까 말한 그런 나비약 같은 것이 바로 향정신성 의약품, 즉 마약류에 해당하는 거예요. ◇ 이현웅: 원래는 다이어트 관련된 것 아닌가요?◆ 오유경: 예, 식욕억제제인데. 오남용이라는 말은 용도로만 쓰면 사실은 치료 목적으로 쓸 수가 있는 건데 살을 굳이 안 빼도 되는 그런 경우에서 살을 빼기 위해서 너무 과다하게 해서 거의 뼈밖에 안 보이게 한다든가. 또 프로포폴 같은 경우도 향정신성 의약품으로서 마약류거든요. 이것도 한두 번 맞다 보면 더 강한 마약을 찾게 되기도 하고요. 중독성도 생기게 되고. 그래서 이런 향정신성 의약품은 정말 의사의 처방에 따라서 본인이 정말 아플 때 정해진 양만큼만 그렇게 사용하시는 게 굉장히 중요합니다.◇ 이현웅: 물론 어둠의 경로를 통해서 구하는 경우도 있겠습니다만 의사에게 진단을 받고 처방을 받는데 거기서 문제가 생길 수도 있는 거잖아요?◆ 오유경: 맞아요. 그런 부분을 우리는 '의료 쇼핑'이라는 말을 쓰는데요. 그러니까 a라는 병원에 가서 본인이 아프다고 뭔가 처방을 받고. 그다음에 또 그 옆에 옆에 있는 b라는 병원에 가서 또 처방을 받아요. 그러면 발품을 팔아서 굉장히 많은 약을 처방을 받을 수 있는 거죠. 이런 게 '의료 쇼핑'이라고 하는데요. 원래는 의료 쇼핑을 하면 안 되는 건데 이게 아직까지는 우리가 의무화가 되지 않았기 때문에 의사들이 다 보실 수가 없고 그냥 바쁘시니까 처방을 해 주시는 경우가 많단 말이죠.◇ 이현웅: 지금 통합시스템 상에서 조회는 가능한 겁니까?◆ 오유경: 통합시스템은 다 보고 있어요. 통합시스템은 다 보고 있지만 우리나라 의료체계에서 너무 바쁜데 그걸 다 볼 수가 없는 거고, 아직은 그게 권장 사항이지 의무화는 아니거든요. 그러다 보니까 '너무 아프다', '내가 너무 통증이 심하다' 그러면 이게 진짜 통증인지 가짜 통증인지 모르죠. 그러니까 바쁘게 다녀서 이거를 모을 수도 있고. 그래서 그런 것을 방지하는 게 필요하고. 그렇지만 식약처는 마약류 통합관리시스템이 있어서 어떤 환자가 얼마나 많이, '이렇게 많이 필요 없을 건데' 하는 그 데이터를 마약류 통합관리시스템으로 해서 다 보고 있는 거죠.◇ 이현웅: 이번에 유아인 배우의 경우도 거기서 적발이 된 건가요?◆ 오유경: 네. 이 마약류 통합관리시스템이 1년에 1억 개의 데이터가 쌓여요. 그래서 지금 한 6억 5천만 개의 터가 있는데, 이걸 분석을 해보면 지난 1~2년 사이에 누가 처방을 굉장히 많이 했느냐, 누가 처방을 또 많이 받았느냐. 그래서 사실 작년에 처방을 많이 한 의사와 처방을 너무 많이 받은 환자. 그래서 그 27명, 24명 해서 총 51명을 저희가 경찰청에 수사 의뢰를 했던 겁니다. 처방한 의사분들이 한 27분, 그다음에 처방을 최상위권으로 많이 받은 환자 24분을 했는데 그 51분 중에 '엄홍식 씨'가 있었는데, 저는 전혀 몰랐는데 경찰청에서 수사 의뢰를 해서 하다 보니까 그분이 유아인 씨라는 걸 저는 나중에 알게 됐어요. 그래서 이렇게 했고. 저희가 올해부터는 이 시스템을 좀 더 빨리 신속하게 돌릴 수 있게 시스템을 업그레이드하고 있거든요. 그래서 좀 더 신속하게 이러한 과다 처방하시는 분 또 너무 과다 복용하시는 분을 계속 적발해서 경찰청에 수사 의뢰를 할 계획입니다. 그래서 아무도 안 보는 것 같지만 식약처의 마약류 통합관리 시스템은 다 보고 있기 때문에 누군가 지금 내가 처방받는 것을 데이터는 다 알고 있는 것이죠.◇ 이현웅: 믿음직스럽습니다. 그런가 하면, 단속 현황을 보면 신종 마약이 필로폰보다 더 많은 것 같아요. 26.7만g으로 오늘 아침 보도가 하나 있던데 신종 마약은 어떻게 관리를 하고 있습니까?◆ 오유경: 그래서 이제 신종 마약이라는 것은 지금 우리나라에서 신약이 개발되는 것처럼 미국에서도 신약도 개발하지만 신종 마약도 어둠의 세계에서 굉장히 많이 개발을 하고 있습니다. 그런데 이 신종 마약은 마약하고 되게 유사하게 생기기는 했지만 살짝 달라서, 우리가 이렇게 마약 분석한다고 했잖아요. 이렇게 소변이나 모발에서 할 때 신종 마약은 마약 데이터베이스에 없기 때문에 그 법망을 빠져나갈 수 있는 사각지대예요. 그래서 신종 마약에 대한 정보를 우리가 빨리빨리 얻어서, 저희가 지금 유엔에 UN ODC라고 유엔에 마약범죄사무소가 이 세계적인 신종 마약에 대한 굉장히 큰 데이터베이스가 있어요. 그래서 지금 거기하고도 협업을 더 긴밀히 해서 정보를 빨리 받고. 또 관세청에서도 약간 의심된다 하는 게 있으면 또 정보를 받고. 그래서 이 신종 마약을 빨리 저희가 임시 마약류로 지정을 해서 그때부터는 이제 쓰면 걸리는 마약이 될 수 있게 부지런히 움직이고 있습니다. 이게 합성 기술이 개발되다 보니 신약 개발만큼 신종 마약의 개발 속도도 굉장히 빨라졌거든요.◇ 이현웅: 진짜 창과 방패의 싸움 같은 느낌인데. 그러면 먼저 또 적을 알아야지 방어를 할 수 있지 않습니까?◆ 오유경: 그렇죠. 지피지기라서 빨리 적을 알기 위하여 저희도 고군분투하고 있습니다.◇ 이현웅: 같이 하고 계시군요. '케타민' 이런 게 신종 마약인가요?◆ 오유경: 케타민 같은 경우는 아까 제가 마약류라고 하면 마약, 대마, 향정신성 의약품이라고 말씀드렸는데, 케타민은 바로 향정신성 의약품에 속하는 마약류로서, 이런 경우 의사의 처방에 따라서 정해진 양만큼만 해야 되는데 그걸 많이 하게 되면 습관성이 생기는 거죠. ◇ 이현웅: 그렇군요. 그런데 이번에 해당 고등학생들도 그렇고요. 고등학생들뿐만 아니고 본인이 원하지 않아도 피해를 보고 마약을 하게 돼서 중독이 되는 그런 경우도 있지 않습니까? 이런 사람들은 재발을 막는 게 무엇보다 중요할 것 같은데. 재활 시스템, 재발 방지 시스템, 그런 건 어떻게 구축이 되고 있나요?◆ 오유경: 그러니까 지금 진행자님께서도 말씀하셨지만 예전에는 우리가 마약청정국이라서 사실 재활에 관한 개념이 그렇게 많이 있지 않았어요. 그런데 최근에 마약 문제가 이렇게 불거지면서 우리나라도 재활에 대해서 더 이상 이렇게 그냥 방치해서는 안 되겠다 싶어서, 그동안 중독재활센터가 두 군데 있었거든요. 그런데 올해 식약처에서 중독재활센터를 한 군데를 더 열고. 특히 지금 청소년이 워낙 문제이기 때문에 중독재활센터에는 청소년 맞춤형 재활센터를 만들어야겠다 그렇게 생각하고 있습니다. 제가 얼마 전에 미국에 FDA 갔다 오면서 뉴욕에 들러서 마약재활센터를 한번 방문을 하고 왔어요. 거기는 이미 60년 전통 그렇습니다.◇ 이현웅: 어떤 프로그램으로 재활을 하나요?◆ 오유경: 거기서 굉장히 다양한 프로그램이 있는데, 제가 좀 인상 깊었던 것은 마약은 중독자만 재활을 하는 게 아니라 부모도 같이 합니다. 왜냐하면 마약은 혼자 헤어 나오기가 힘들기 때문에 그 가족들도 같이 프로그램에 참여를 하고 있습니다. 그래서 그런 것들을 우리가 더 강화를 해야겠다는 생각을 했습니다.◇ 이현웅: 그렇군요. 여러 가지 할 얘기가 더 많지만 시간관계상 이제 마지막 질문을 드려야 할 것 같은데, 정말 마약은 가급적이면 아예 처음부터 손을 대지 않고 가까이 하지 않는 게 무엇보다 중요하지 않겠습니까? 그러기 위해서 예방 대책, 어떤 것들을 가지고 있는지 구체적인 설명 마지막으로 부탁드리겠습니다.◆ 오유경: 그러니까 마약에 대해서는 사실은 아까 말씀드렸지만 예방을 어릴 때부터 하는 게 중요하기 때문에 지금 교육부와 식약처가 굉장히 긴밀하게 협업을 하려고 합니다. 그러니까 예방에 관해서 청소년들의 눈높이로 교육 자료를 만들어서 그걸 교육부와 협업해서 전국에 배포하고 또 선생님들도 교육시키고. 그렇게 하면서 청소년들에게 마약이 얼마나 위험한 것인가, 얼마나 본인들의 꿈을 앗아갈 수 있는 것인가. 그러한 메시지를 좀 더 주려고 노력을 하고 있습니다.◇ 이현웅: 하나 질문 드릴게요. 요즘에 마약을 해서 잡힌 분들 얘기를 들어보면 '나는 다른 사람에게는 피해 주지 않았다, 나를 해칠 뿐이지'라고 얘기를 하거든요. 이거 맞는 말입니까?◆ 오유경: 그렇지 않죠. 예를 들어서 마약을 하게 되면 전체 가정이 다 망가진다고 생각을 할 수가 있고요. 또 마약을 함으로써 본인이 구속되거나 그럼으로써 예기치 않았던 피해를 주는 경우도 많을 수가 있거든요.◇ 이현웅: 그리고 수요가 이렇게 있다는 거는 또 공급이 그만큼 따라오는 거니까, 그 시장을 더 키우는 데 일조를 하는 거 아닙니까? 자신만 해치는 게 아니라는 거, 그렇게 합리화하면 안 됩니다. 마지막으로 정리해 보겠고요. 오늘 이렇게 첫 시간 함께해봤고요. 앞으로도 식약처와 함께 ""마약과의 전쟁"" 더 힘차게 해 나가겠습니다. 오늘 감사합니다.◆ 오유경: 네, 감사합니다.◇ 이현웅: 오유경 식품의약품안전처장과 함께했습니다.
",2023-04-07 14:04:33
"[점심 브리핑] 독일, 전자증권 발행 스타트업 지원",2023.04.07,디센터,http://decenter.kr,,
