title,dates,press,link,content,time
[비트코인 26k] FOMC앞둔 지금 추세는?,2023.06.14,포인트데일리,http://www.thekpm.com/,,
130% 수익률에도…비트코인 시세 부진에 암호화폐 ETF ‘찬밥신세’,2023.06.14,에너지경제,http://www.ekn.kr,,
"FOMC 선반영 우려..삼성전자,에코프로 약세..비트코인 차분, 매물 소화 이후 ...",2023.06.14,매일안전신문,http://peoplesafe.kr,,
하루인베스트 “위탁업체 허위 정보 때문”... 투자자들 “답답”,2023.06.14,6면 3단,https://n.news.naver.com/mnews/article/030/0003107664?sid=101,"




가상자산 예치 서비스 운용사 ‘하루인베스트(Haru Invest)’가 입출금 서비스를 중단한 이유를 밝혔다. 명확한 설명이 부족해 투자자들은 답답함을 호소했다.하루인베스트는 비트코인, 이더리움, 리플, 테더(USDT) 등 가상자산을 예치(스테이킹)하면 최대 12% 이자를 주는 서비스 제공 운용사다. 공식 사이트에 따르면 하루인베스트는 140여개국에서 약 8만명의 회원을 보유했다.13일 갑작스럽게 입출금 서비스를 중단한 하루인베스트는 공식 블로그를 통해 “내부 점검 과정에서 위탁업체가 제공한 일부 정보가 허위로 의심되는 정보를 발견했다”며 “면밀한 조사 끝에 투자자 보호를 위해 즉각적인 거래 중단이 필요하다고 결론 내렸다”는 추가 공지를 냈다. 이어 “현재 해당 운영자에 대해 사실 확인 절차를 진행 중이며 조치를 취할 예정”이라고 밝혔다.추가 공지에도 설명이 모호하다는 지적이 지속됐다. 해당 위탁업체에 대한 정보와 문제 발생 내용과 원인을 확실히 설명하지 않았다는 것이다. 또 서울시 강남구에 위치한 하루인베스트 사무실이 문을 닫은 것으로 알려지면서 투자자들 사이에서는 러그풀(프로젝트를 돌연 중단해 투자금을 가로채는 투자 회수 사기) 의혹이 뒤따랐다.투자자들은 불안함을 내비쳤다. 텔레그램 ‘Haru Invest Community’에서 한 투자자는 “급하게 출금 정지를 발표한 하루의 모습은 그간 봐오고 기대했던 모습과 너무 다르다”며 “최대한 빠른 시일 내에 공식 입장과 복구 플랜을 공유해주시길 바란다”고 말했다. 다른 투자자는 “지금 러그풀 여부보다 유저 신뢰 회복이 제일 문제”라며 “소통을 해도 부족한데 모든 걸 차단한 일방 통보는 오히려 악영향”이라며 실망을 표했다.투자자의 적극적 행동이 필요하다고 강조하는 투자자도 있었다. 그는 “국가 금융 규제 기관에 신고하는 것이 조사를 시작하는 데 도움이 된다”며 “소비자 보호 기관에 문의하고 사기 신고 전용 플랫폼을 활용해야 한다”고 말했다.하루인베스트 전 최고기술책임자이자 공동창업자인 주은광 와스더 최고경영자(CEO)는 “하루인베스트 내부에 사정이 생기긴 했지만 악의적으로 러그풀을 하려는 상황은 아니다”라며 “보다 정확한 사실 관계 정리는 회사 공식 입장을 기다려야 할 것 같다”고 말했다.하루인베스트도 “최근 사실과 다른 여러 언론 기사가 있다는 점에 유의하길 바란다”며 “저희 사무실은 현재 업무를 진행하고 있으며 일부 기사에서 언급된 이른바 ‘러그풀 논란’은 전혀 사실이 아니다”라고 전한 바 있다.한편 문제가 발생한 13일 국내 주요 거래소들은 하루인베스트 대상 출금을 제한하기로 결정했다. 업비트는 공지를 통해 “업비트는 투자자 보호 조치의 일환으로 하루인베스트 대상 디지털 자산 출금을 제한한다”고 했다. 고팍스, 코빗, 코인원도 같은 조치를 취했다.
",2023-06-14 13:31:01
[지구촌 한줄뉴스](종합) 캐나다 산불 원인·벨라루스 러 핵 배치·러 대기업...,2023.06.14,천지일보,http://www.newscj.com,,
업비트 거래소에서 금일 가장 주목받는 가상화폐는…,2023.06.14,경향게임스,http://www.khgames.co.kr/,,
"싸이월드, 빗썸 부리또 월렛과 전략적 파트터쉽 체결",2023.06.14,워크투데이,http://www.worktoday.co.kr,,
사무실·SNS 폐쇄…코인 운용 하루인베스트 입출금 중단 '공포',2023.06.14,머니투데이언론사 선정,https://n.news.naver.com/mnews/article/008/0004899148?sid=101,"




/사진=하루인베스트 홈페이지국내 가상자산 운용 서비스 업체인 하루인베스트가 갑자기 입출금 서비스를 중단하면서 파장이 일고 있다. 최대 연 12%라는 고이율 제공을 믿었던 투자자들은 하루인베스트가 소위 '먹튀' 하는 건 아닌지 두려움에 휩싸였다. 14일 가상자산업계에 따르면 하루인베스트는 전날 9시40분(한국시간)부터 입출금 서비스를 일시 중단한다고 공지했다. 업비트, 코빗, 고팍스, 코인원 등 국내 주요 가상자산거래소들은 하루인베스트 대상 디지털자산 입출금을 제한한다고 공지했다. 이어 이날 하루인베스트는 ""최근 내부 점검 과정을 통해 위탁업체가 제공한 특정 정보가 허위로 의심되는 사실을 발견했다""며 ""해당 사업자에 대한 진상 조사 절차를 진행 중이며 필요한 조치를 취할 계획""이라고 밝혔다. 하루인베스트는 국내 블록체인 액셀레이터 '블록크래프터스'가 설립한 가상자산 운용사다. 하루인베스트 법인은 싱가포르에 등록돼 있고 국내에는 하루인베스트코리아를 두고 있다. 서울 강남에 사무실도 운영해왔다. 회사는 비트코인, 이더리움, 테더, USD코인 등을 예치하면 연 최대 12% 이자를 주는 서비스를 제공해왔다. 홈페이지에 따르면 하루인베스트는 140여개국에서 8만여명의 회원을 확보하고 있다. 하지만 돌연 하루인베스트가 강남 사무실 문을 닫고 회사 SNS도 폐쇄하면서 '러그풀(Rug Pull·투자 회수 사기 행위)' 논란에 휩싸였다. 물론 회사측은 ""러그풀에 대한 주장은 전혀 사실이 아니다""라고 반박했다. 하루인베스트 사태 해결이 지지부진하면서 투자자들은 공포에 떨고 있다. 566억원 규모의 고파이 악몽도 해결되지 않았는데 이번 사태로 더 큰 피해가 발생할 수 있어서다. 고파이는 가상자산 거래소 고팍스가 운영한 가상자산 예치 서비스다. 지난해 연말 실제 고파이를 운용했던 제네시스글로벌캐피탈이 글로벌 가상자산 거래소 FTX 사태 여파로 파산하면서 고파이 원리금 지급이 중단됐다. 그러나 고파이는 하루인베스트와 상황이 다르다. 고팍스는 책임지고 고파이 원금과 이자 상환을 약속했다. 물론 아직 모든 투자자가 피해 보상받지는 못했다. 다만 이 건은 금융당국이 고팍스 인수를 결정한 바이낸스의 가상자산사업자 변경 신고서를 수리해주면 바로 지급이 가능한 상황이다. 가상자산 업계 관계자는 ""고팍스는 투자자 신뢰를 지키기 위해 책임을 지고 원금 이외 지연이자까지 예금자 보호를 하겠다고 나섰다""면서 ""반면 하루인베스트는 금융당국의 관할 밖에 있는 곳으로 사태 해결이 지연되면 사기의 영역으로까지 번질 수 있다""고 말했다. 하루인베스트는 지난달 정보보호관리체계(ISMS) 예비인증을 획득했다고 밝혔지만 가상자산사업자(VASP) 신청은 하지 않았다. 즉 미신고 가상자산사업자라 금융당국 관할 밖이다. 가상자산 업계에서는 이번 사태가 해결되지 못하면 피해 규모가 몇천억원 단위를 넘어설 수 있다는 예측을 내놨다. 가상자산 거래소 관계자는 ""정확한 규모를 알 수는 없지만 운용 규모가 몇천억원 이상 될 것으로 보인다""며 ""거래소들도 당장 입출금을 급히 막은건 더 큰 피해를 막기 위한 선제적 조치""라고 설명했다. 
",2023-06-14 13:58:21
싸이월드 도토리 코인으로..빗썸 부리또 월렛과 제휴,2023.06.14,이데일리,https://n.news.naver.com/mnews/article/018/0005508132?sid=105,"
도토리 에어드롭(코인 무상 이벤트) 부리또 월렛에서 진행 예정[이데일리 김현아 기자]



싸이월드의 운영사 ㈜싸이월드제트와 ‘부리또 월렛’을 개발 및 운영하는 빗썸의 자회사 (주)로똔다가 전략적 업무협약을 체결했다.싸이월드제트는 14일 로똔다와의 업무제휴를 체결하고, 싸이월드 플랫폼에 적용할 블록체인 도토리(DTR) 토큰을 안전하고 편리하게 싸이월드 회원들이 사용할 수 있도록 부리또 월렛을 활용하여 본격적인 탈중앙화 생태계를 확장시켜 나갈 계획이라고 밝혔다.로똔다가 뭔데?로똔다는 부리또 월렛을 통해 이용자들이 웹3.0 생태계에서 더욱 쉽고 빠르게 가상자산을 거래할 수 있도록 가교 역할을 하기 위해 개발되었다. 비트코인, 이더리움, 바이낸스 스마트체인 등 다양한 메인넷을 지원하는 멀티체인 지갑 플랫폼으로 현재까지 약 1300개 이상의 암호화폐를 관리할 수 있고, 휴대폰 번호로 계정 및 지갑 생성이 가능하다. 지갑 주소대신 회원 ID나 연락처 기반으로 가상자산을 송금하거나 채팅방 내 간편 거래 방식을 통해 오입금 리스크를 최소화했다. 또한, 빗썸에서 보유하고 있는 자산을 부리또 월렛으로, 그리고 지갑에서 거래소로 손쉽게 입출금 가능하게 함으로써 트래블룰의 복잡한 검수 과정을 원천적으로 해결한 것이 서비스의 주요 특징이다.싸이월드제트 측은 “부리또 월렛은 싸이월드 플랫폼이 지향하는 유저 친화적인 서비스로 보다 편리하고 확장이 빠른 장점을 갖고 있어, 싸이월드와 매우 긴밀한 교류가 가능하다. 특히 3040 유저가 과반수가 넘고, 블록체인에 대한 경험이 부족한 싸이월드 유저들에게 안성맞춤인 지갑 서비스로 싸이월드 플랫폼 내 블록체인의 활용성을 넓혀 웹3.0 생태계의 확장에 속도를 높여 나갈 계획”이라고 밝혔다.이어 “운용성을 더욱 증가시키기 위해 BNB 메인넷 기반의 BEP-20 토큰과 ETH 기반의 ERC-20 토큰의 멀티브릿지로의 지원을 계획중에 있다. 바이낸스 댑 Top 10 진입을 1차 목표로 하고 있다”라고 밝혔다.싸이월드제트는 곧 진핼될 도토리(DTR)에어드롭 이벤트를 빗썸의 자회사인 부리또 월렛을 통해 진행할 계획이다.
",2023-06-14 13:59:01
"싸이월드, 빗썸의 부리또 월렛과 전략적 파트터십 체결",2023.06.14,이투데이,http://www.etoday.co.kr,,
