title,dates,press,link,content,time
삼성 비트코인ETF '수익률 10%'…홍콩 상장 일주일만,2023.01.20,포춘코리아,http://www.fortunekorea.co.kr/,,
“ETF로 비트코인을?” 삼성비트코인 ETF로 일주일새 10% 벌었다,2023.01.20,뷰어스,http://www.theviewers.co.kr,,
"""비트코인 회복세에.."" 삼성 비트코인ETF, 홍콩 상장 일주일 만에 성과 10%↑",2023.01.20,파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0004958513?sid=101,"
비트코인 시장 활성화로 수익률 동반 상승 



 [파이낸셜뉴스] 삼성자산운용의 비트코인 상장지수펀드(ETF)가 출시 일주일 만에 10%를 웃도는 성과를 냈다.   20일 삼성운용에 따르면 이 회사가 지난 13일 홍콩증시에 선보인 ‘삼성 비트코인선물액티브 ETF’가 상장 일주일 만에 수익률 10%를 돌파했다.   삼성 비트코인선물액티브 ETF는 시카고상품거래소(CME)에 상장된 비트코인 선물 상품에 투자해 비트코인 현물과 최대한 유사한 투자 성과를 얻도록 설계된 상품이다.   비트코인선물액티브 ETF의 높은 수익률은 최근 인플레이션 둔화 전망이 늘어나면서 금리 상승세 제한과 강 달러가 완화되는 모습이 나타났고, 투자자들 사이에서 가상자산에 대한 바닥 확인 기대감이 높아지면서 비트코인 가격이 개당 2만1000달러까지 오른 영향이다.   해당 ETF는 상장 당일 8.37홍콩달러를 기록한 후 19일 9.26홍콩달러로 거래를 마쳐 5거래일 동안 10.63% 상승했다. 같은 기간 현물 비트코인 가격도 1만8827달러에서 2만818달러로 약 10.57% 상승(인베스팅닷컴 기준)하는 서로 유사한 상승 흐름을 나타냈다.   박성진 삼성자산운용 홍콩법인장은 “비트코인 ETF의 상장은 비트코인에 대한 투자자의 저변을 확대하게 되고, 이를 통해 비트코인 가격이 제대로 된 가치를 찾아가는데 도움이 될 것""이라며 “가상자산을 대표하는 비트코인의 미래가치에 긍정적인 투자자라면 좋은 투자 수단이 될 것”이라고 말했다.   그러면서 “비트코인의 가격 변동성이 아직은 다른 일반 주식이나 채권, 현물 상품들에 비해 높은 편임을 감안해 일반 유가증권과의 분산투자 목적으로 투자하는 것이 바람직하다""고 덧붙였다.   한편 삼성 비트코인선물액티브 ETF는 홍콩 증시에 상장되어 거래되기 때문에 투자자가 비트코인 현물에 직접 투자할 때 발생할 수 있는 현물 거래소 파산, 해킹 등의 위험을 해소할 수 있다. 즉, 비트코인 현물의 수익률을 가장 유사하게 따라가면서 직접 현물 투자 시 혹시라도 발생할 수 있는 리스크에서 비교적 자유롭다.   또 홍콩증시에 상장돼 있어 비트코인 선물에 투자하고 싶은 국내 및 아시아권 투자자들은 미국 주식시장에 맞춘 새벽 시간대가 아닌 아시아 시간대에서 쉽고 편리하게 투자할 수 있다. 삼성 비트코인 선물 액티브 ETF는 홍콩증시가 열리는 오전 10시30분부터 오후 5시까지 거래가 가능하다. #비트코인 #삼성자산운용 #비트코인ETF  
",2023-01-20 10:32:03
"삼성 비트코인ETF, 홍콩 상장 일주일 만에 수익률 10% 돌파",2023.01.20,뉴스핌,http://www.newspim.com,,
"삼성 비트코인ETF, 홍콩 상장 첫주 수익률 10% 돌파",2023.01.20,데일리안,https://n.news.naver.com/mnews/article/119/0002677142?sid=101,"




ⓒ삼성자산운용[데일리안 = 백서원 기자] 삼성자산운용은 지난 13일 홍콩 주식시장에 출시한 ‘삼성 비트코인선물액티브 ETF(Samsung Bitcoin Futures Active ETF, 03135)’가 상장 일주일 만에 수익률 10%를 돌파했다고 20일 밝혔다.삼성 비트코인선물액티브 ETF는 시카고상품거래소(CME)에 상장된 비트코인 선물 상품에 투자해 비트코인 현물과 최대한 유사한 투자 성과를 얻도록 설계된 ETF다.비트코인선물액티브 ETF의 높은 수익률은 최근 인플레이션 둔화 전망이 늘어나면서 금리 상승세 제한과 강달러 현상이 완화되는 모습이 나타난 데 따른 것이다. 투자자들 사이에서 암호화폐에 대한 바닥 확인 기대감이 높아져 비트코인 가격이 개당 2만1000달러 수준까지 지속적으로 크게 오른 영향을 받은 것으로 분석된다.실제로 이 ETF는 상장일 13일 8.37홍콩 달러를 기록한 이후 19일 9.26홍콩 달러로 거래를 마쳐 5거래일 동안 약 10.63% 상승했다. 같은 기간 현물 비트코인 가격도 1만8827달러에서 2만818달러로 약 10.57% 상승(인베스팅닷컴 기준)하는 서로 유사한 상승 흐름을 나타냈다.삼성 비트코인선물액티브 ETF는 홍콩 증시에 상장돼 거래되기 때문에 투자자가 비트코인 현물에 직접 투자할 때 발생할 수 있는 현물 거래소 파산, 해킹 등의 위험을 해소할 수 있다. 즉, 비트코인 현물의 수익률을 가장 유사하게 따라가면서 직접 현물 투자 시 혹시라도 발생할 수 있는 리스크에서는 비교적 자유롭다는 점이 이 상품의 특장점이다.또한 홍콩 시장에 상장되어 있어 비트코인 선물에 투자하고 싶은 국내 및 아시아권 투자자들은 미국 주식시장에 맞춘 새벽 시간대가 아닌 아시아 시간대에서 쉽고 편리하게 투자할 수 있다. 삼성 비트코인 선물 액티브 ETF는 홍콩 주식시장이 열리는 오전 10시 30분부터 오후 5시까지 거래가 가능하며 HTS나 MTS 해외주식 종목창에 종목코드 ‘03135’ 또는 ‘FA SAMSUNG BTC’를 입력해 투자할 수 있다.박성진 삼성자산운용 홍콩법인장은 “비트코인 ETF의 상장은 비트코인에 대한 투자자의 저변을 확대하게 되고 이를 통해 비트코인 가격이 제대로 된 가치를 찾아가는데 도움이 될 것""이라며 “암호화폐를 대표하는 비트코인의 미래 가치에 긍정적인 투자자라면 삼성 비트코인선물액티브 ETF가 좋은 투자 수단”이라고 말했다.그는 “비트코인의 가격 변동성이 아직은 다른 일반 주식이나 채권, 현물 상품들에 비해 높은 편임을 감안해 일반 유가증권과의 분산투자 목적으로 투자하는 것이 바람직하다”고 덧붙였다.
		",2023-01-20 10:34:01
"삼성 비트코인ETF, 상장 일주일 만에 수익률 10% 돌파",2023.01.20,중소기업신문,http://www.smedaily.co.kr/,,
"삼성 비트코인ETF, 홍콩 상장 일주일 만에 수익률 10% 돌파",2023.01.20,뉴데일리,http://www.newdaily.co.kr/,,
"[스토리포토]금융위, 30년 묵은 '외국인 투자자 등록제' 폐지…'증권형 토큰'...",2023.01.20,뉴스웨이,http://www.newsway.kr,,
"비트코인 반등, 블록체인 ETF ‘초강세’",2023.01.20,14면 1단,https://n.news.naver.com/mnews/article/016/0002093551?sid=101,"
삼성운용 선물ETF 홍콩 상장일부 “1차저지선 도달” 분석도비트코인을 필두로 가상자산이 급반등하면서 글로벌 블록체인 관련 상장지수펀드(ETF)도 초강세를 보이고 있다. 20일 미래에셋증권에 따르면 지난주 미국 ETF 상승률 상위 10개 중 9개가 비트코인과 블록체인 관련 ETF였다. 비트코인 채굴(WGMI US) +49.5%, 디지털혁신 테마(DAPP US) +40.6%, 블록체인 및 디지털(BKCH US) +37.6% 등의 순이다.이달 삼성자산운용이 ‘삼성 비트코인 선물 액티브 ETF’를 홍콩 주식시장에 상장하는 등 국내에서도 관련 상품에 대한 관심이 커지고 있다.현재 미국, 캐나다, 호주, 홍콩 시장 등 글로벌 비트코인 선물 ETF 시장 규모는 약 1조원 규모로 추정된다. 삼성자산운용은 이번 비트코인 선물 액티브 ETF 상장으로 지난해 아시아 최초로 글로벌 블록체인 산업에 투자하는 ‘삼성 블록체인 테크놀로지 ETF’와 아태 지역 주요 메타버스 산업에 투자하는 ‘삼성 아시아퍼시픽 메타버스 ETF’ 등 2종을 홍콩 시장에 출시한 데 이어, 공격적으로 라인업을 넓히고 있다.미래에셋자산운용은 자회사 호라이즌스를 통해 캐나다에 비트코인 선물에 투자하는 ETF와 세계 최초 비트코인 인버스 상품을 선보이기도 했다. 하지만 비트코인 가격이 1차 저지선에 도달했다는 분석도 있어 주의가 필요하다는 지적이다. 특히 일주일 수익률 1위를 기록한 비트코인 채굴(WGMI US)도 52주 고점 대비로는 수익률이 -74.5% 수준이다. 비트코인이라는 위험자산 특성상 리스크는 상존하는 셈이다.최근 FTX 파산 사태 이후 풍파를 맞은 제네시스캐피탈도 파산이 임박한 것으로 알려져 시장의 공포도 커진 상태다. 가상자산 업계에서는 큰 손으로 불리는 DCG의 자회사 제네시스 파산이 현실화하면 시장이 또 다시 침체기로 접어들 것이란 우려가 나온다. 모처럼 이어진 상승세에 FTX 사태 이전 수준의 가격을 회복했던 비트코인에 다시 찬물을 끼얹는 리스크가 될 수 있다.최근 가상자산 반등 랠리가 펀더멘털 차원의 뒷받침 없이 유동성이 부족한 가운데 숏커버에 따른 것이라는 분석도 나온다. 미국 중앙은행인 연방준비제도 인사들의 잇따른 매파적 발언으로 비트코인은 순식간에 하락해 2만1000달러가 붕괴되기도 했다. 윤호 기자
",2023-01-20 11:13:10
"삼성 비트코인ETF, 일주일 만 수익률 10%",2023.01.20,매일경제,https://n.news.naver.com/mnews/article/009/0005077631?sid=101,"




 &lt;사진=삼성자산운용&gt;삼성자산운용이 홍콩 증시에 상장한  ‘삼성 비트코인선물액티브 ETF’가 상장 5거래일 동안 수익률 10.63%를 기록했다고 20일 밝혔다.삼성 비트코인선물액티브 ETF는 시카고상품거래소(CME)에 상장된 비트코인 선물 상품에 투자해 비트코인 현물과 최대한 유사한 투자 성과를 얻도록 설계된 상품이다. 비트코인 시세가 2만달러대까지 올라선 영향이 크다. .  선물지수를 추종하기에 비트코인 현물에 직접 투자할 때 발생할 수 있는 현물 거래소 파산, 해킹 등의 위험을 줄일 수 있다고 삼성자산운용 측은 설명했다. 홍콩 주식시장이 열리는 오전 10시30분부터 오후 5시까지 거래가 가능하다. 박성진 삼성자산운용 홍콩법인장은 “비트코인 가격 변동성이 높은 점을 고려해 일반 유가증권과의 분산투자 목적으로 투자하는 것이 바람직하다”고 밝혔다.
",2023-01-20 11:21:01
