title,dates,press,link,content,time
"지난주 연중 최고치 뚫은 비트코인 앞날은...""단기 조정 vs 강세장 시작""",2023.06.26,한국경제TV,https://n.news.naver.com/mnews/article/215/0001109660?sid=101,"




비트코인 가격이 올해 최고치를 경신한 가운데 이번 주 단기 조정을 받게 될 것이란 경고가 나왔다.24일(현지시간) CNBC에 따르면 글로벌 투자은행 오펜하이머는 비트코인 가격은 오르고 있지만 거래량은 오히려 줄어들고 있다며 단기 조정 가능성을 암시한다고 밝혔다.미국 실리콘밸리은행(SVB) 사태 이후 급등한 비트코인 가격은 지난 15일(현지시간) 미국 증권거래위원회(SEC)의 규제 리스크 여파로 2만 5천 달러까지 밀려난 바 있다.하지만 세계 최대 자산운용사 블랙록이 비트코인 현물 ETF를 신청했다는 소식이 전해진 이후 암호화폐 시장의 투자심리가 급격히 회복되기 시작했고, 블랙록에 이어 위즈덤트리와 인베스코 등 글로벌 자산운용사들까지 비트코인 현물 ETF 신청 대열에 합류하며 비트코인 가격은 주말 사이 3만 1천 달러를 돌파하며 올해 최고치를 경신했다.다만 비트코인 가격 상승세가 이번 주에는 제한될 것이란 분석이 나왔다. 이날 오웬 라우 오펜하이머 애널리스트는 고객들에게 보낸 서한에서 비트코인 가격 상승세와 반대로 거래량은 오히려 줄어들었다고 설명했다.그는 ""비트코인 거래량이 줄어들고 있다는 뜻은 암호화폐 시장에 유입되는 신규 자금이 제한되고 있다는 것""이라며 ""비트코인 가격이 이번 주 조정을 받게 되더라도 놀라지 않을 것""이라고 밝혔다.이어 ""암호화폐 시장에 중요한 일정이 예정되어 있지 않은 만큼 투자자들이 차익을 실현하고 다음 촉매제를 기다릴 가능성이 크다""고 덧붙였다.반면 마크 유스코 모간 크릭 캐피털 최고경영자(CEO)는 암호화폐 시장이 새로운 강세장 초입에 들어섰다고 평가했다.그는 ""SEC의 규제 리스크에도 비트코인이 3만 달러 위로 올라섰다""면서 ""비트코인 상승랠리가 다음 반감기를 거치는 내년까지 지속될 것""이라고 밝혔다.또한 비트코인이 앞으로 금을 대체하는 새로운 상품으로 자리 잡게 될 것이라며, 이더리움 역시 블록체인 기술의 핵심 역할을 맡으며 시장 영향력을 늘려갈 것으로 전망했다.이날 비트코인 가격은 오전 10시 15분(한국시간) 코인데스크 기준 전일 대비 0.58% 하락한 30,350.73달러에 거래되고 있다.(사진=CNBC)
",2023-06-26 10:25:00
"델리오·하루인베 출금중단, 스테이킹은 괜찮을까",2023.06.26,비즈워치언론사 선정,https://n.news.naver.com/mnews/article/648/0000017371?sid=105,"
예치≠스테이킹, 비슷해도 서비스구조 달라거래소들 ""예치금 운용 안해…별개로 보관""



가상자산 거래소의 스테이킹 서비스와 보상률. /그래픽=비즈워치델리오와 하루인베스트의 입출금 중단 사태로 예치 서비스에 대한 신뢰도가 크게 떨어지고 있다. 가상자산 '은행'을 표방하며 안전성을 강조했던 만큼 더욱 파장이 크다. 일부 투자자는 전혀 다른 방식으로 이자를 창출하는 '스테이킹' 서비스에도 불신의 눈길을 보내고 있다.예치 상품과 스테이킹 서비스는 언뜻 보기에는 비슷하다. 보유한 가상자산을 일정 기간동안 맡기고 이자를 얻을 수 있기 때문이다. 그러나 가상자산사업자가 직접 상품을 판매하는 '예치'와 개인 투자자의 네트워크 참여를 위한 중개인 역할을 하는 '스테이킹'은 다른 개념이다.예치와 스테이킹, 이자 '재원'이 다르다일반적으로 이자를 지급하는 예치 상품은 기존 금융권의 '펀드'와 비슷한 구조를 갖고 있다. 고객이 맡긴 가상자산을 운용해 수익을 내고, 정해진 기간 동안 예치한 뒤 약속했던 보상을 제공한다. 하루인베스트, 델리오, 샌드뱅크, 헤이비트 등이 국내 가상자산 예치·운용 서비스를 제공했다.하루인베스트와 델리오는 연 10%대가 넘는 높은 수익률로 관심을 모았다. 두 기업은 직접 트레이딩하거나 외부 파트너와 손잡고 차익거래로 재원을 마련한다고 밝혔다. 그러나 주요 트레이딩 파트너였던 B&amp;S홀딩스가 문제를 일으키며 입출금 중단이라는 초유의 사태를 맞았다. 지닥, 코빗의 경우 비트코인 예치이자 상품을 제공하지만 제공받은 자금을 운용하지 않고, 마케팅 비용으로 이자를 지급한다. 지닥 관계자는 ""비트코인(인덱스 상품)은 일종의 마케팅이다. 예치받은 고객 자산이 외부에 나가는 건 없다""이라고 말했다.반면 스테이킹은 가상자산의 일정 지분을 특정 기간 맡기고 가상자산으로 보상을 받는 서비스다. 투자자가 맡긴 가상자산은 블록체인 네트워크의 운영 및 검증 작업에 활용된다. 결국 검증 작업 참여에 따른 보상으로, 기간이 길어지고 지분이 많을수록 더 높은 수익을 얻을 수 있다. 지분증명(PoS) 방식을 알고리즘으로 채택한 블록체인만 스테이킹이 가능하다. 이더리움(ETH), 솔라나, 퀀텀, 에이다(코스모스), 폴카닷 등이 대표적인 스테이킹 인기 종목이다. 비트코인 같은 PoW(작업증명) 코인은 스테이킹이 불가능하다. ""스테이킹, 고객 예치금 운용 안한다""업비트, 빗썸, 코인원, 코빗을 비롯한 다수의 국내 가상자산 거래소들은 이용자 유치를 위해 스테이킹 서비스를 제공 중이다. 업비트는 3개, 빗썸은 빗썸 플러스를 통해 10개, 코인원은 코인원 플러스를 통해 3개의 가상자산 스테이킹을 제공한다.개인 투자자들은 거래소의 스테이킹 서비스에 대한 수요가 높다. 직접 스테이킹에 참여하는 것은 기술적으로 어려울 뿐더러 필요로 하는 가상자산의 수량도 부담스럽기 때문이다. 예를 들어 이더리움2.0의 경우 최소한 32개의 이더리움(ETH)을 스테이킹해야 참여할 수 있다. 스테이킹 서비스의 보상률은 블록체인 네트워크 상황에 따라 상시 달라질 수 있다. 거래소는 어디까지나 단순한 기술 대행의 역할을 하므로, 스테이킹 서비스를 제공하면서 안내하는 연 보상률은 어디까지나 추정치일 뿐이다.특정금융정보법 시행령에서는 가상자산사업자(VASP)가 고객 예치금을 거래소의 고유 자산과 구분해 관리해야 한다. 빗썸 또한 ""빗썸플러스의 경우 스테이킹 대상 가상자산 수량이 빗썸 외부로는 이동되지 않고, 전량 스테이킹 위임 작업에만 활용되고 있다""고 강조했다.업비트 관계자는 ""위임받은 가상자산은 업비트가 운영하는 검증인을 통해 블록체인 네트워크에 100% 스테이킹하며 운용하지 않는다""면서 ""이용자 예치금은 인터넷과 분리된 '콜드 월렛'에 보관하기 때문에 운용과 달리 이용자 자산을 돌려받지 못할 가능성이 없다""고 말했다.단순한 스테이킹 서비스도 해킹이나 기술적 결함으로 자산이 손실될 수 있어 투자자 보호 측면에서 보완이 필요하다는 지적이 나온다. 미국 증권거래위원회(SEC)가 크라켄을 제재한 이후 증권성 시비에 휘말릴 가능성도 있다. 국내 금융당국 또한 가상자산 스테이킹 서비스에 대해 점검에 나섰다.
",2023-06-26 10:30:01
"업비트, 철통 보안으로 투자자 자산 지킨다",2023.06.26,굿모닝경제,http://www.goodkyung.com/,,
"비트코인, 6월에 12%↑…""거래 거의 없지만 고래가 올려""",2023.06.26,연합인포맥스,http://www.einfomax.com,,
"모건크릭, ""현재 가상화폐 시장 상황은 상승장 초입""",2023.06.26,경향게임스,http://www.khgames.co.kr/,,
"거래량 동반한 비트코인, 4천만원대 지킬수 있을까",2023.06.26,NBNTV,https://www.nbntv.kr/,,
"비트코인, 이달 12% 올랐지만 유동성은 줄어",2023.06.26,이투데이,http://www.etoday.co.kr,,
"비트코인, 3만달러대 횡보...조정 받나 [코인브리핑]",2023.06.26,파이낸셜뉴스언론사 선정,https://n.news.naver.com/mnews/article/014/0005032344?sid=101,"
 



비트코인. 연합뉴스 [파이낸셜뉴스] 비트코인 가격이 3만달러대에서 횡보세를 보이고 있다.   26일 글로벌 가상자산 시황 중계 사이트 코인마켓캡에 따르면 이날 오전 10시 50분 기준 비트코인 가격은 24시간 전보다 1.30% 하락한 3만0218.35달러에 거래됐다.   같은 시간 국내 가상자산 거래소 업비트에서 비트코인은 전일보다 1.34% 하락한 3981만3000원에 거래됐다.   알트코인(얼터너티브 코인·비트코인을 제외한 나머지 대체 가상자산) 대장 이더리움도 보합세 다.   코인마켓캡에서 이더리움은 24시간 전보다 0.14% 하락한 1876.20달러에 거래됐다. 업비트에서 이더리움은 전일보다 1.55% 하락한 247만5000원에 거래됐다.   비트코인은 최근 일주일 간 급등하다가 숨고르기 하는 모습이다. 일주일 동안 비트코인 가격은 15.49% 올랐다.   이번 주에는 비트코인 상승세가 제한될 것이란 전망이 나오고 있다. 오웬 라우 오펜하이머 애널리스트는 고객들에게 보낸 서한에서 ""비트코인 가격 상승세와 반대로 거래량은 오히려 줄어들었다""며 ""비트코인 거래량이 줄어들고 있다는 뜻은 가상자산 시장에 유입되는 신규 자금이 제한되고 있다는 것""이라고 설명했다.   그는 이어 ""비트코인 가격이 이번 주 조정을 받게 되더라도 놀라지 않을 것""이라며 ""가상자산 시장에 중요한 일정이 예정되어 있지 않은 만큼 투자자들이 차익을 실현하고 다음 촉매제를 기다릴 가능성이 크다""고 덧붙였다.   투자심리는 다소 위축됐다. 글로벌 가상자산 데이터 조사 업체 얼터너티브에서 집계하는 '공포·탐욕 지수'는 이날 55점을 기록하며 '탐욕적인' 수준을 나타냈다. 전날(64·탐욕적인)과 떨어진 수치다. 해당 지수는 0으로 갈수록 시장 심리가 극단적 공포에 가까움을 나타내며 100에 가까울수록 극단적 낙관을 의미한다.
		",2023-06-26 11:16:10
"블랙록, 비트코인 현물 ETF 신청...미 SEC 난공불락 방패 뚫을까",2023.06.26,14면 1단,https://n.news.naver.com/mnews/article/016/0002161119?sid=101,"
비트코인 1주일새 15% 상승



비트코인이 연초 대비 80% 상승, 한때 3만1000달러를 찍으며 올해 최고치를 기록하는 등 고공행진하고 있다. 비트코인 가격을 끌어내린 규제강화 일색의 미국 증권거래위원회(SEC)에 세계 최대 자산운용사 블랙록이 비트코인 현물 상장지수펀드(ETF)를 신청했기 때문이다.일각에서는 미국 당국이 기존 가상자산거래소들의 힘을 뺀 후 전통 금융기관이 가상자산 시장을 주도하게 하는 것 아니냐는 얘기까지 흘러 나오고 있다.26일 코인마켓캡에 따르면 비트코인은 일주일 전보다 15.2% 상승한 3만450달러에 거래되고 있다. 비트코인을 필두로 이더리움(9.9%), 카르다노(11.9%), 도지코인(8.3%), 솔라나(9.5%) 등 시가총액 10위내 주요 가상자산이 10% 안팎의 수익률을 보이고 있다.최근 고전하던 비트코인은 블랙록이 지난 15일 미국 SEC에 비트코인 현물 ETF인 ‘아이셰어즈 비트코인 신탁’(iShares Bitcoin Trust) 상장을 신청하면서 반등하기 시작했다. 이어 20일에는 위즈덤트리와 인베스코도 비트코인 현물 ETF 상장을 신청하면서 본격적으로 탄력을 받았다.특히 SEC가 바이낸스와 코인베이스 등 글로벌 1~2위 거래소들을 잇달아 제소한 이후에 블랙록이 등장한 점이 눈에 띈다.이에 따라 미국 당국이 개인투자자 중심의 코인 시장을 규제로 잡은 후, 월가의 기관들이 새롭게 코인 시장에 진출하는 것 아니냐는 전망이 나온다. SEC가 가상자산에 무조건 적대적인 것이 아니라, 가상자산을 미국 전통 금융기관의 규제하로 가져오려는 포석이라는 것이다.최근 제롬 파월 연방준비제도 의장은 미 국회 하원 금융서비스위원회에 출석해 “가상자산이 화폐지위를 가진 것처럼 보인다”며 힘을 실기도 했다. 시타델증권, 피델리티 인베스트먼트 등 월가의 6개 금융회사가 공동 설립한 가상자산 거래소 EDX는 지난 20일부터 비트코인과 이더리움 거래를 시작해 ‘기관의 비트코인 본격 편입’에 불을 붙이고 있다.투자자들의 관심은 향후 블랙록의 비트코인 현물 ETF 신청을 SEC가 과연 승인할 지에 쏠리고 있다. 세계최대 규모의 자산운용사 블랙록은 현재까지 신청한 ETF 576건 중 575건이 SEC의 관문을 통과했다. 99.8%를 뚫는 날카로운 ‘창’이다.다만 ETF를 승인하는 SEC는 지금까지 비트코인 현물 ETF 신청 12건을 모두 거부한 바 있다. 방어율 100%의 탄탄한 방패다.블랙록은 이번 비트코인 현물 ETF 신청서를 통해 비트코인 거래 플랫폼 감시를 나스닥과 공유키로 했다. 나스닥이 구매자·판매자 및 가격에 대한 기밀 정보를 얻을 수 있어, 이전 신청 때 SEC가 문제삼은 시장조작 가능성을 줄일 수 있는 것이다.다만 게리 겐슬러 SEC 위원장이 지금까지 강경한 태도를 유지한 것을 고려한다면, 이번에도 통과가 쉽지 않을 것이란 분석도 나온다. 게리 겐슬러 위원장은 “가상자산 존재 자체가 필요없다”, “가상자산 업계처럼 준법 감시 의무를 지키지 않고 정보를 조작하는 곳은 본 적이 없다”며 사실상 ‘가상자산과의 전쟁’을 선포한 바 있다.홍성욱 NH투자증권 연구원은 “비트코인은 미국 SEC 규제의 핵심인 증권성 이슈로부터 자유롭기 때문에 디지털자산 시장 내에서 비트코인에 대한 쏠림이 지속될 수 있다”면서 “과열시 단기적으로 쉬어갈 수는 있겠지만, 테라-루나 사태 직전 레벨인 4만달러를 연내 달성할 가능성은 높아졌으며 향후 추가상승도 기대된다”고 말했다.윤호 기자
",2023-06-26 11:22:18
[주간블록체인] 트래블룰 솔루션 '코드'와 '베리파이바스프' 대격돌할까,2023.06.26,디지털데일리언론사 선정,https://n.news.naver.com/mnews/article/138/0002151009?sid=105,"




[디지털데일리 박세아 기자] 주간블록체인 시간이 돌아왔습니다.26일 가장 눈에 띄는 시장 동향은 비트코인 가격이 3만달러 선을 유지하고 있는 것인데요.최근 가상자산 업계는 미국 증권거래위원회(SEC)가 지난주 세계 최대 자산운용사라 불리는 블랙록이 낸 비트코인 현물 상장지수펀드(ETF) 상장 신청을 승인할 가능성을 높게 보고 있습니다. 이에 SEC가 블랙록 신청을 승인할 경우 비트코인 수요가 커질 수 있는데요.또 연방준비제도(Fed)의 파월 의장도 결제용 스테이블코인을 화폐의 한 형태로 보고있다고 언급하면서 가상자산 시장이 희망에 부푼 것으로 보여집니다. 블랙록 이슈나, 파월 의장의 발언 모두 가상자산 시장이 제도권 금융에 편입될 수 있다는 기대감을 주고 있습니다.가상자산 투자운요사 비트와이즈의 라이언 라스무센 애널리스트는 ""자산관리와 투자 분야에서 가장 신뢰받는 이들 금융 대기업의 장기적인 신념이 상대적으로 낮았던 투자 심리와 투자자의 신뢰를 높였다""라고 분석하기도 했네요.시황 특이점이라고 한다면, 알트코인 중 탈중앙화금융(디파이) 코인들의 급등세도 함께 포착된다는 것인데요. 앞서 얼마 전 인공지능(AI) 관련 코인 가격이 급등 테마를 형성했던 것과 비슷한 맥락이죠.탈중앙화거래소(DEX) 유니스왑은 26일 코인마켓캡에서 오전 9시 19분 기준 24시간 전 대비 15.31% 급등했는데요. 이는 7일 전과 비교하면 무려 21.78% 오른 수치입니다. 디파이 대출 프로토콜 에이브 역시 24시간 전 대비로는 19.12%, 7일 전 대비 33.57% 상승했네요. 팬케이크스왑 역시 24시간 전 대비 13.18%, 7일 전 대비 14.96% 상승률을 기록하고 있습니다.이번 주 주간블록체인 시작하겠습니다.



◆트래블룰 솔루션 '코드' 7월부터 서비스 유료화 공식화빗썸, 코인원, 코빗 3사의 트래블룰 합작법인 코드(CODE)가 서비스를 7월부터 유료화한다는 소식 전해드리겠습니다. 앞서 올해 초부터 유료화 서비스를 했던 경쟁사 베리파이바스프(VV)보다 저렴한 가격으로 시장을 적극 공략할 것으로 보이는데요. 코드가 자사 솔루션을 이용하는 가상자산거래소들에게 공문을 통해 유료서비스 전환을 알렸습니다. 코드는 가상자산사업자에게 트래블룰 솔루션을 제공해왔는데요. 트래블룰은 특정금융정보법에 따라 100만원 이상 가상자산 이동이 일어날 때 송.수신자 정보를 파악해야 하는 규정입니다.코드 국내 회원사로는 빗썸, 코인원, 코빗을 비롯해 고팍스, 캐셔레스트, 코어닥스 등 중소형 거래소가 있는데요. 2022년 3월 서비스가 개시된 이후, 줄곧 무료 정책을 고수하던 코드는 올해 7월부터는 유료 서비스를 시행할 것이라고 예고한 바 있습니다. 이에 지난해 12월 빗썸 준법감시인 출신 이성미 실장을 코드 대표로 선임하기도 했습니다. 기존에는 코인원 차명훈 대표가 코드 대표이사직을 겸했었지만, 새롭게 이 대표를 선임하면서 코드 유료 사업화를 준비에 박차를 가하는 모습을 보였습니다.앞서 경쟁사 베리파이바스프는 이미 올해 초부터 매월1800달러, 한화 약 227만원 요금을 책정해 부과하고 있었는데요. 이번에 코드가 설정한 요금은 베리파이바스프보다 저렴한 월 100만원입니다. 대략적으로 베리파이바스프의 2분의1 정도죠. 베리파이바스프보다 저렴한 가격이지만, 기존 무료 서비스에서 유료로 전환한 것을 두고 회원사 추이가 어떻게 될지는 두고봐야 하겠습니다. 베리파이바스프가 먼저 유료 서비스를 시작하면서 코드 회원사가 눈에 띄게 증가한 것도 사실이기 때문이죠. 코드는 서비스 시작 1년 만에 회원사 17개를 추가 확보하면서 약 50개에 달하는 가상자산사업자를 회원사로 두고 있습니다. 여전히 가격이 베리파이바스프보다 저렴한 것은 강점이지만, 서비스 품질 경쟁이 남아있는데요.



베리파이바스프가 글로벌LEI재단(이하 GLEIF)의 새로운 인증 기관으로 지정됐다는 소식이 나왔습니다.금융안정위원회(FSB) 산하 국제기구 GLEIF는 베리파이바스프를 글로벌 LEI 시스템의 인증 대행사로 지정했다고 밝힌 것인데요. 이번 지정에 따라 베리파이바스프는 가상자산 거래 사업자(이하 VASP)에게 법인식별기호(LEI)를 발급해 시장 투명성에 기여할 수 있게 됐다고 보는 시각이 큽니다.LEI는 거래 당사자를 정확히 알기 위해 도입한 법인식별기호입니다. 이는 금융거래에 참여하는 모든 법인에 부여되는 일종의 주민등록번호 역할을 하는데요. 금융실명제와 비슷한 맥락이죠. 이에 LEI는 시장 건전성 증대 및 금융 사기를 억제할 수 있다는 긍정적 효과가 있죠. LEI는 전통 산업뿐 아니라 기상자산 시장으로까지 그 도입이 확대될 전망입니다. 지난 5월 유럽연합(EU)은 VASP를 단일 규제 프레임워크 아래 통합하는 규제 법안(MICA)을 채택했습니다. VASP는 오는 2025년 1월까지 LEI로 거래 대상자를 반드시 식별해야 합니다.이에 따라 이를 만족하는 솔루션을 제공하는 베리파이바스프 수요가 이전보다 커질 수 있겠네요. 해외 거래소 일부도 지원을 해주고 있는 데다, 코드 보다 많은 VASP를 지원하고 있는 것도 강점이죠. 아무래도 같은 트래블룰 솔루션을 사용하는 사업자 간에는 빠르고 간편한 송수신 정보 교환이 가능하기 때문에 양자 간 거래 편의성이 훨씬 높아지기 때문이죠. 즉 더 많은 사업자가 가입한 트래블룰 솔루션을 도입하는 것이 영업에 유리하다는 의미입니다. 지난 3월 서비스를 시작한 베리파이바스프는 전 세계 25개 국가에서 총 80여개의 회원사를 대상으로 솔루션을 제공하고 있습니다. 크립토닷컴, 업비트, 오케이엑스 등이 베리파이바스프 솔루션을 사용 중이죠.



◆바이낸스, 해외 사업 철수…고팍스 사업자 변경 신고 수리는?고팍스 사업자 변경 신고 수리가 아직인데요. 사업자 변경신고를 한지 3개월 여가 흘렀지만, 아직까지 금융정보분석원(FIU)에서 인가를 내주지 않고 있습니다. 많은 업계 관계자들은 신고 후 45일이 되는 시점인 지난 4월 19일까지 결과가 나올 것으로 예측했지만, 함흥차사입니다. 이에 바이낸스의 글로벌 사업 위기가 어떤 영향을 미칠지 많은 관계자들이 궁금해하고 있습니다.우선 바이낸스는 미국을 비롯해 영국, 네덜란드, 프랑스 등 다양한 국가에서 규제 관련 문제에 휘말렸다고 알려지고 있는데요. SEC는 바이낸스가 미국 시장에서 영업을 못하도록 요청한 상태입니다. 다행히 일단 소송 중에는 영업이 가능하다는 소식이 있었죠.또 바이낸스 영국 자회사 '바이낸스 마켓'도 영국 금융감독청(FCA)에 기관 등록 취소를 요청했고, 네덜란드에서도 VASP 라이선스 발급에 실패했다고 합니다. 이 외에도 프랑스로부터는 자금세탁 연루 혐의로 조사를 받고 있다는 하는데요. 일단 바이낸스 측은 무시하거나 해당 사실들에 대해 사실무근이라는 입장이네요.이 가운데 고팍스 고파이 투자자들은 애가 닳고 있는데요. 투자금을 돌려 받기 위해서는 VASP 변경 신고가 우선 수리돼야 하기 때문입니다.고팍스는 일단 레온 싱 풍 대표에서 이중훈 부대표를 다시 신임 대표 이사로 선임했는데요. 이에 따라 다시 변경신고가 이뤄질 것으로 보입니다. 다만, 금융당국은 법이나 시행령에 따른 45일이라는 기한 안에는 자료 보완 등 기간이 포함되지 않아서 더 길어질 수 있다는 입장입니다. 신고수리 기한이 길어지는 만큼, 고파이의 100% 상환 시점도 길어지겠네요. 고팍스 사업자 변경신고, 과연 결말은 어떨까요? 함께 지켜보시겠습니다.
",2023-06-26 11:29:04
