title,dates,press,link,content,time
[2일 가상화폐 풍향계] 비트코인 5300만원대 형성,2022.03.02,굿모닝경제,http://www.goodkyung.com/,,
"비덴트, 주가 연일 강세…이유는?",2022.03.02,핀포인트뉴스,http://www.pinpointnews.co.kr,,
"[러시아 우크라이나 침공] 비트코인, 4만4000달러선 돌파…러 수요 급증",2022.03.02,톱스타뉴스,http://www.TopStarNews.Net,,
"CME, 비트코인 및 이더리움 선물 기반 소액 옵션 상품 출시",2022.03.02,경향게임스,http://www.khgames.co.kr/,,
[특징주] 러시아 가상화폐 매집 소식에 관련주 '강세',2022.03.02,이투데이,http://www.etoday.co.kr,,
"서클CEO ""비트코인, 새 통화수단이지만 금융위험 초래할 수도""",2022.03.02,한국경제TV,https://n.news.naver.com/mnews/article/215/0001017452?sid=101,"
			스테이블코인 USDC 발행사 서클의 최고경영자(CEO) 제레미 알레어(Jeremy Allaire)가 비트코인이 양날의 검이라고 경고했다.1일(현지시간) 블룸버그에 따르면 제레미 알레어는 ""러시아와 우크라이나 사태가 격화되는 가운데 비트코인 가격이 최근 급등하고 있다""면서 ""러시아 루블화의 폭락으로 비트코인이 새로운 통화수단으로 주목받고 있지만, 오히려 금융시장의 심각한 위험을 초래할 수도 있을 것""이라고 밝혔다.



앞서 비트코인 가격은 러시아와 우크라이나의 전쟁 긴장감으로 위험자산 회피 심리가 시장에 퍼지면서 지난달 4만 달러 아래로 떨어진 바 있다.하지만 서방국가들의 러시아 국제은행간통신협회(SWIFT·스위프트) 축출 결정으로 루블화가 30% 가까이 폭락하자, 러시아에서 비트코인이 대체 통화수단으로 주목을 받으며 주말 사이 급등한 이후 현재 4만 4천 달러 선에 거래되고 있다.이를 두고 제레미 알레어 서클 CEO는 ""우크라이나 사태로 비트코인이 급등하고 있지만 이로 인해 가상화폐 시장의 역설이 부각되고 있다""면서 ""비트코인이 가상화폐 투자자와 규제 당국자 모두에게 양날의 검이 될 수 있을 것""이라고 경고했다.



제레미 알레어는 현재 가상화폐 시장이 인터넷이 처음 발명됐을 당시와 비슷한 상황을 겪고 있다고 밝혔다.알레어는 ""인터넷 발명 이후 정보에 대한 접근성이 놀라운 수준으로 증가했지만, 그만큼 가짜 뉴스 등 거짓 정보에 대한 노출량도 늘어났다""면서 ""인터넷이 처음 나왔을 때 거짓 정보로 인한 피해 사례가 상당했다""고 전했다.이어서 ""인터넷처럼 비트코인 역시 장, 단점이 극명하게 드러나고 있는 상황""이라며 ""대체 통화수단으로 활용될 수 있다는 장점과 사이버 범죄로 악용될 수 있다는 단점이 팽팽하게 맞붙고 있다""고 평가했다.실제로 서방국가들이 최근 러시아를 스위프트에서 축출하기로 결정했지만, 러시아가 비트코인을 사용해 각종 금융 제재를 우회할 것이라는 우려가 끊이질 않고 있다.이와 관련해 알레어는 ""러시아가 비트코인, 스테이블코인 등 디지털 자산을 통해 서방국가들의 경제 제재를 우회할지 아무도 모르는 상황이 됐다""면서 ""러시아 사례를 통해 국제사회의 제재 조치가 무용지물이 될 수 있다는 우려가 커지고 있다""고 전했다.한편 비트코인은 이날 오전 9시 30분(한국시간) 코인데스크 기준 전일 대비 2.92% 오른 44,575.42달러에 거래되고 있다.
",2022-03-02 09:36:02
"비트코인 45,000달러 회복 눈앞, 투심 반전...""현상황, 작년 팬데믹 당시와 유...",2022.03.02,코인리더스,http://coinreaders.com,,
우크라이나 전쟁이 호재? 비트코인 이틀째 급상승 4만4000달러 회복,2022.03.02,푸드경제신문 organiclife,https://www.foodneconomy.com/,,
[코인뉴스] 루블화 대신 비트코인?…러시아發 수요에 상승세,2022.03.02,데일리안언론사 선정,https://n.news.naver.com/mnews/article/119/0002580867?sid=101,"
바이낸스 제재 거부 의사에 러시아서 매수 급증



블라디미르 푸틴 러시아 대통령.ⓒ뉴시스[데일리안 = 이건엄 기자] 러시아 루블화 가치 급락에 따른 암호화폐 수요 확대로 비트코인이 연일 상승세를 타면서 시장 분위기도 점차 활기를 띄는 모양새다. 세계 최대 암호화폐 거래소 바이낸스가 러시아에 대한 제재 동참을 거부하면서 러시아발 수요가 급격히 늘어난 것이다. 특히 러시아 정부도 비트코인의 결제와 채굴 등에 대해 긍정적으로 바라보고 있어 러시아 내 암호화폐 가치는 더욱 높아질 것으로 보인다.2일 암호화폐 거래소 업비트에 따르면 이날 오전 9시 10분 기준 1비트코인은 5398만9000원으로 전날 대비 0.4% 올랐다. 빗썸에서는 1.6% 오른 5396만원에 거래되고 있다.암호화폐는 주식과 달리 거래소 단위로 거래 가격이 매겨지기 때문에 같은 종류의 가상화폐라도 거래소에 따라 가격에 다소 차이가 있다.비트코인은 전날 러시아에서 촉발된 대량의 매수세에 힘입어 20% 가까이 오른 상태다. 세계 최대 암호화폐 거래소 바이낸스가 우크라이나 정부의 요청을 거절하고 러시아인의 계좌를 일방적으로 동결하지는 않을 것이라고 밝힌 뒤 벌어진 일이다.앞서 미하일로 페도로프 우크라이나 부총리 겸 디지털혁신부 장관은 지난 27일 트위터를 통해 모든 주요 암호화폐 거래소에 러시아 사용자 주소를 차단해달라고 요청했다.이처럼 비트코인을 비롯한 주요 암호화폐의 시세가 급등하면서 ‘친 가상자산’ 행보를 보였던 러시아 입장에선 환영하는 분위기다.실제 러시아 경제개발부는 최근 전력 잉여 지역에서 비트코인 채굴을 합법화하고 세금을 부과하는 방안을 마련했다. 블라디미르 푸틴 러시아 대통령도 '전력 공급 과잉'과 '잘 훈련된 인력'을 고려할 때 비트코인 채굴광산이 러시아에 잠재적으로 가져올 수 있는 경제적 이익을 인정한 것으로 알려졌다.또 러시아 정부는 디지털 화폐 적용에 필요한 법규 초안을 마무리했다. 지난 18일부터 시행된 해당 법안은 비트코인 결제 내용을 포함하고 있다.한편 알트코인 대장주 이더리움도 비트코인과 비슷한 흐름을 보이고 있다. 이더리움은 같은시간 업비트와 빗썸에서 각각 360만8000원, 360만3000원에 거래되고 있다.
		",2022-03-02 09:37:01
"그라운드X, 신임 대표에 양주일 카카오 부사장 내정",2022.03.02,한국경제,https://n.news.naver.com/mnews/article/015/0004669365?sid=105,"
한재선 대표, 4년 만에 물러나



양주일 카카오 부사장 [사진= 그라운드X]그라운드X가 양주일 현 카카오 부사장을 대표이사에 내정했다고 2일 밝혔다. 양주일 내정자는 오는 3월 말 예정된 주주총회를 거쳐 공식 대표로 선임될 예정이다.양 내정자는 한게임과 네이버를 거쳐 NHN티켓링크 대표, NHN벅스 대표, NHN여행박사 대표를 맡았다. 이후 지난해 카카오에 합류해 지갑 사업실에서 인증서·전자문서, 이모티콘·톡 서랍 구독 플랫폼, 디지털 카드·대체불가토큰(NFT) 사업 등을 이끌었다.특히 출시 1년 만에 3000만 이용자를 확보한 카카오 인증서를 성공적으로 이끈 바 있다. 이같은 경험을 바탕으로 그라운드X의 국내 및 글로벌 성장을 이끌어낼 것이란 게 회사의 설명이다.한편 한재선 대표는 임기 만료 이후 연임 의사가 없음을 밝힘에 따라 이달 말을 끝으로 4년 동안 맡아 온 대표이사 자리에서 물러난다. 한 대표는 지난 2018년 3월 그라운드X 대표로 취임한 이후 퍼블릭 블록체인 클레이튼(Klaytn) 메인넷 출시와 디지털 자산 지갑 클립(Klip) 및 디지털 아트 NFT 유통 서비스 클립 드롭스(Klip Drops) 등을 성과로 달성한 바 있다.양 내정자는 ""블록체인 산업이 초기 단계를 넘어 이미 폭발적인 성장 단계에 돌입한 만큼, 클립과 클립 드롭스를 각각 최고의 지갑 서비스와 NFT 마켓 서비스로 자리매김할 수 있도록 노력하겠다""며 ""국내 대표 서비스로 성장함과 동시에 클레이튼과 함께 글로벌 도약도 끌어 내겠다""고 말했다.&lt;블록체인·가상자산(코인) 투자 정보 플랫폼(앱) '블루밍비트'에서 더 많은 소식을 받아보실 수 있습니다&gt;
",2022-03-02 09:37:01
