title,dates,press,link,content,time
[OBS 뉴스오늘1] 내년 경제 '진짜 겨울' 온다,2022.11.29,OBS,http://www.obs.co.kr/,,
"비트코인, 블록파이 파산에도 반등…향후 전망은 불확실",2022.11.29,디지털투데이,http://www.digitaltoday.co.kr/,,
"두나무도 못 피한 크립토윈터, 3분기 영업익 1687억 전년比 76.64% '뚝'",2022.11.29,테크M,http://techm.kr,,
수재들의 배신,2022.11.29,미주한국일보,http://www.koreatimes.com,,
[DD 퇴근길] 누가 더 빠를까…내년 네이버 vs 쿠팡 배송 ‘빅매치’,2022.11.29,디지털데일리,https://n.news.naver.com/mnews/article/138/0002137774?sid=105,"
디지털데일리가 퇴근 즈음해서 읽을 수 있는 [DD퇴근길] 코너를 마련했습니다. 혹시 오늘 디지털데일리 기사를 놓치지는 않으셨나요? 퇴근 앞두고 저희가 요약 정리한 주요 기사를 가벼운 마음으로 읽어주시기 바랍니다. 전체 기사는 ‘디지털데일리 기사 하단의 관련뉴스(아웃링크)’에서 확인할 수 있습니다.   



  물류 경쟁력을 확보한 네이버와 쿠팡이 내년 본격적으로 배송 전면전을 펼치게 됩니다. 물류·정보기술(IT) 인프라에 투자해 온 양사는 단순히 ‘빠른배송’을 넘어 고객이 가장 궁금해하는 도착 예정일을 정확히 제공한다는 방침입니다.    우선 네이버는 다음달 14일부터 ‘네이버도착보장’ 서비스를 시작합니다. 네이버도착보장은 주문 데이터, 물류사 재고, 택배사 배송 등 다양한 데이터를 분석해 사용자에게 정확한 상품 도착일을 보장합니다. 네이버가 도착보장 서비스에 시동을 걸면서 이커머스 업계 네이버·쿠팡 양사 경쟁구도는 한층 치열해질 전망이네요.    먼저 고객에게 ‘도착보장’ 알림을 제공했던 건 쿠팡입니다. 급하게 상품을 구매해야 하는 소비자에게 쿠팡 선호도가 높았던 이유는 빠른배송 뿐 아니라 언제 상품이 도착하는지 정보를 제공했기 때문이죠.    업계 관계자는 “상품 자체가 무료배송이어야 ‘도착보장’ 태그를 달 수 있는 게 현재 네이버 정책”이라며 “대기업과 달리 개인 판매자들에게 진입장벽이 될 수 있지만, 네이버가 수수료를 받지 않는 데다 상품 중 일부만 도착보장에 등록할 수 있어 관심도는 높은 편”이라고 말했습다. 



  가상자산 업계, 붕괴 ‘도미노’…FTX이어 블록파이 ‘파산’   가상자산은 신기루였을까요. 28일(현지시각) 미국 비트코인매거진에 따르면 블록파이는 이날 파산법 11조에 의거 파산 신청을 했습니다. 블록파이는 2017년 설립한 가상자산 대부업체입니다. 작년 기업가치 48억달러(약 6조3900억원)를 인정 받기도 했습니다.    그러나 올해 들어 가상자산 급락으로 유동성 위기에 빠졌습니다. 가상자산 거품과 함께 기업가치도 날아간 것입니다. 비트코인매거진은 “블록파이 채권자는 10만명이 넘으며 최대 100억달러(약 13조3100억원) 부채를 보유하고 있다”라며 “서류상 회사 보유 현금은 2억5690만달러(약 3400억원)”라고 보도했습니다. 



  “네이버 가격비교와 달라”…에누리 ‘가격구독’ 차별점은?   에누리닷컴과 다나와 등을 인수한 코리아센터는 많은 서비스를 하나로 묶는 ‘최저가 가격구독 모델’을 출시합니다. 소비자가 원하는 상품을 구독하면 에누리 13억개 쇼핑데이터에서 최저가를 실시간으로 확보해 고객에게 전달하는 서비스입니다. 현재 국내 가격비교 시장 점유율은 네이버가 70% 이상을 차지하며 압도적 1위를 차지하고 있습니다.    이날 김기록 코리아센터 대표는 “가격비교 시장에선 에누리·다나와가 용을 써도 네이버를 이길 수 없다. 즉 30% 이상 점유율을 높이기 굉장히 어렵다는 의미”라며 “눈에 보이는 상품 구독이 아닌 가격이라는 무형의 것을 구독하는 모델을 새롭게 개척해 이곳에서 점유율 과반 이상을 차지하는 게 목표”라고 강조했습니다. 에누리·다나와는 플랫폼 내 경쟁을 일으키기보다 데이터 연결을 통해 공정하게 비교할 수 있는 플랫폼으로 역할을 한다는 데 방점을 뒀죠. 



  토스, 내년 알뜰폰 서비스 출시…‘서비스 완성도·상생’ 다 잡는다   토스 운영사 비바리퍼블리카가 이르면 내년 1월부터 알뜰폰 사업을 시작합니다. 앞서 토스는 중소 알뜰폰 사업자인 머천드코리아의 지분 100%를 인수한 바 있습니다. 알뜰폰 브랜드명은  ‘토스모바일’이며 안정적 서비스 제공을 위해 데이터센터(IDC) 이중화 작업도 거친다는 방침이입니다. 토스는 지난 7월부터 토스 이용자를 대상으로 사전 선호도 조사를 진행해 왔는데요. 중소 알뜰폰 업체의 사업영역을 침범하지 않는 선에서 이용자가 선호하는 소수의 요금제만을 출시할 바침입니다.   지금까지 알려진 바로는 이미 앱에서 제공 중인 기능들과 시너지 효과를 낼 수 있는 알뜰폰 서비스를 기획 중인데요. 토스의 자체 요금제 선호도조사 항목을 보면 ▲월 2만5000원(10GB) ▲월 2만원(5GB) ▲월 3만원(25GB) ▲월 3만5000원(50GB) ▲월 4만5000원(100GB) ▲월 6만9000원(무제한) 등으로 통화·문자는 무제한에 데이터를 모두 소진하면 5Mbps 속도로 이용 가능한 내용입니다. 데이터를 적게 쓰면 환급해주는 혜택도 있습니다.  



  네이버1784 찾은 사우디 장관…로봇‧첨단기술 놀라워라   네이버가 초대형 친환경 도시 프로젝트 ‘네옴시티’ 사업 수주전에 뛰어든 가운데, 29일 마제드 알 호가일 사우디 자치행정주택부 장관 일행이 로봇 친화형 빌딩 네이버1784를 방문했습니다. 이번 방문에는 장관을 비롯해 알리 라지히차관 등 총 23명이 참여했습니다. 이달 초 네이버가 국토교통부 등 국내기업들과 ‘원팀코리아’로 사우디를 방문한 것이 계기가 돼 성사된 방문입니다.   이날 장관은 로봇 전용 인프라 ‘로보포트’에 탑승한 자율주행로봇 ‘루키’를 살펴보고, 디지털트윈 기반 증강현실(AR) 기술을 통해 1784를 둘러봤습니다. 로봇팔 앰비덱스와 악수하고 껴안기도 했는데요. 사우디 자치행정주택부가 고민하는 교통, 치안, 위생관리 등 도시문제 및 주택‧건물 관리 등을 디지털 기술을 통해 어떻게 해결할 수 있는지에 대한 논의도 진행했습니다. 이는 향후 사우디 네옴시티에도 적용될 수 있는 부분이어서 향방이 주목됩니다.




",2022-11-29 17:34:02
"[토큰포스트 마감브리핑] DAXA ""상장 폐지 가이드라인 작성 중…위믹스는 별개...",2022.11.29,토큰포스트,https://www.tokenpost.kr,,
"암호화폐 대출업체 레든, CCO 등 정리해고",2022.11.29,토큰포스트,https://www.tokenpost.kr,,
[마감 시세브리핑] 완만한 상승 흐름...BTC 1.63% ↑ ETH 2.68% ↑,2022.11.29,토큰포스트,https://www.tokenpost.kr,,
"스시스왑, 비트토렌트 체인에 AMM 플랫폼 출시",2022.11.29,토큰포스트,https://www.tokenpost.kr,,
FTX 이어 블록파이도…코인업계 '도미노 파산',2022.11.29,A13면 1단,https://n.news.naver.com/mnews/article/015/0004781264?sid=101,"
FTX에 투자금 6.8억弗 떼여유동성 위기 끝에 결국 부도제네시스글로벌도 '뱅크런'글로벌 암호화폐거래소 FTX에 고객 투자금을 떼인 암호화폐 대출업체 블록파이가 파산을 신청했다. FTX가 파산을 신청한 지 11일 만이다. 역시 투자금을 떼인 암호화폐 대출업체 제네시스글로벌캐피털의 파산 가능성도 점쳐진다. 업계 내부에서 FTX 사태로 암호화폐 업체의 ‘회계 부정’과 ‘리스크 관리’의 총체적 문제가 드러나고 있다는 분석이 나온다.블록파이는 28일(현지시간) 트위터를 통해 미국 뉴저지주 파산법원에 파산을 신청했다고 밝혔다. 블록파이는 이미 지난 6월 루나·테라 사태로 위기를 맞았다. 루나·테라 사태로 파산한 암호화폐 헤지펀드 스리애로캐피털(3ac)로부터 1만5250개의 비트코인과 3억5000만달러의 자금을 돌려받지 못했기 때문이다.당시 블록파이는 FTX US로부터 2억7500만달러의 자금을 빌려 간신히 위기를 넘겼다. 또 기업 가치의 10분의 1 금액에 인수를 제안하는 조건으로 FTX로부터 4억달러에 이르는 신용대출 한도를 제공받기로 합의했다. FTX 자회사인 알라메다리서치에 자금을 담보로 맡기면서 FTX가 발행한 토큰 FTT로 대출받기도 했다. 그런데 FTX와 알라메다가 파산하면서 담보물을 돌려받을 수 없게 되고 대출금 상환을 요구받으면서 다시 유동성 위기에 빠진 것이다.알라메다에 떼인 투자금은 6억8000만달러에 달하는 것으로 전해졌다. 결국 자금 부족으로 지난 11일 출금을 중단했고, FTX가 17일 파산하자 2주 만에 총 10만 명에 이르는 채권자를 남기고 연쇄 부도를 선언했다.FTX의 법정관리를 위해 선임된 존 J 레이 FTX 최고경영자(CEO)는 “40년 구조조정 경력에서 이렇게 완전히 실패한 내부통제는 본 적이 없다”고 했다.제네시스글로벌캐피털도 FTX에 맡긴 1억7500만달러의 투자금을 돌려받지 못해 16일부터 출금을 중단했다. 이 회사가 투자자에게 돌려줄 자금이 부족하다는 불안감이 확산하면서 ‘뱅크런’에 직면했기 때문이다. 제네시스글로벌캐피털은 파산 등을 검토 중인 것으로 알려졌다.
",2022-11-29 17:48:03
