title,dates,press,link,content,time
시진핑 정권교체! 백지혁명으로 이어지나? 中 금융위기 우려…한국으로 전염?...,2022.11.29,한국경제TV언론사 선정,https://n.news.naver.com/mnews/article/215/0001068397?sid=101,"
			경제봉쇄로 시작된 시진핑 퇴진운동이 이제는 시진핑 교체운동으로 그 도를 넘어서고 있다는데요. 이에 따라 차이나 엑소더스와 차이나런 현상이 더 가속되면서 금융위기 우려가 고개를 들고 있습니다. 그 어느 국가보다… 중국경제 의존도가 높은 우리 입장에서도 큰 충격이 우려되는데그래서 오늘은 이 내용을 알아보는 시간 마련했습니다. 도움 말씀에 한국경제신문, 한상춘 논설위원 나와 계십니다.Q. 오늘도 미 증시는 중국 사태를 예의주시하는 분위기죠?- 美 증시, 中 사태 주시…’3대 지수’ 하락- 시진핑과 공산당 퇴진 운동, 어디까지 가나?- 공급망 훼손과 글로벌 인플레, 재점화되나?- 내일 브루킹스연구소에서 파월 연설 ‘주목’- 中 사태에 대해 어떤 견해를 내놓을까?- 바이든 정부, 中 사태 대해 신중한 자세 견지- 월가, 10월 인플레 둔화 호재 희석될지 주목Q. 코로나 사태에 따른 경제 봉쇄 조치로 시작된 “시진핑 물러가라” · “공산당 물러가라”는 운동이 본격적으로 시진핑 교체운동으로 확산될 조짐을 보이고 있다고 하죠?- 시진핑 정부, 제로 코로나 목표 ‘경제 봉쇄’- 경제 봉쇄 조치 반발, 잠복왔던 경제고통 폭발- 발단, 신장 위구르의 우루무치 화재 사태 방치- 중국 권력의 양대 축, 시진핑 영수와 공산당- “시진핑은 물러가라” · “공산당은 물러가라”- Regime Change!, 본격적인 정권교체 운동- 백지혁명, 제3의 천안문 사태로 시진핑 교체?Q. 문제는 시진핑 정부의 적극적인 진압정책에도 불구하고 그 운동이 중국 내부뿐만 아니라 세계 전역으로 확산될 조짐을 보이고 있다는 거죠?- 시진핑 정부 진압 불구, 전 세계로 확산 움직임- 상하이·베이징·우한에서 중국 전역으로 확산- 런던·파리·샌프란시스코·홍콩·서울에서 동참- 강력한 배후세력, 조기 진압 쉽지 않을 듯- 反시진핑 세력 결집, 공산당 내부도 균열 조짐- 시진핑의 견제당했던 빅테크 기업인들도 동참- 바이든 정부의 대중 견제도 작용한 것 아닌가?Q. 가장 우려되는 것은 이번에 중국 사태로 인해 글로벌 인플레가 다시 확산되는 것이 아닌가 하는 점이죠?- 올해 세계경제와 증시, 인플레와 지루한 싸움- 70개국 이상 금리인상…57개국이 빅스텝 밟아- FT와 무디스 “10월을 정점으로 인플레 둔화세”- 주요국가, 10월을 정점으로 인플레 둔화 뚜렷- 미국·독일·캐나다 등 선진국, 인플레 둔화세- 브라질·멕시코 등 핵심 신흥국도 인플레 안정- 시진핑 퇴진 사태로 글로벌 인플레 재점화되나?Q. 중국 금융시장이 난기류에 빠지고 있는데요. 주가가 연일 하락하고 있는 가운데 위안화 가치가 폭락하지 않았습니까?- 차이나 엑소더스·차이나런 현상 ‘갈수록 심화’- 차이나 엑소더스, 中에 진출한 외국기업 이탈- 차이나런 의미, “일단 중국을 벗어나고 보자”- 中 주식도 위안화도 부동산도 버리자 ‘공동화’- 위안화 가치, 역외와 역내 ‘모두 하락’- 중국·홍콩 등 중화경제권 증시도 연일 하락- 올해 4분기 성장률, 마이너스로 전락할 우려Q. 시진핑과 공산당 퇴진운동이 전개되면서 일부 중국 국민들이 위안화를 공중에 뿌리기도 한다는데요. 어떻게 해석해볼 수 있을까요?- 일부 중국 국민, 위안화를 공중에 뿌려 ‘주목’- 오히려 최대 경제패권국인 美 달러화 사들여- 시진핑, 위안화 국제화 과제 추진 ‘최우선 순위’- 제3 시진핑과 공산당 저항 운동으로 예의주시- ‘외교의 달인’ 바이든, 中의 아킬레스건 겨냥- 中이 당면한 현안 중 최대 약점은 ‘신용경색’- 달러 강세→ 中 내 외자이탈→ 신용경색 심화- 금융위기와 제3 천안문 사태→ 시진핑 위기Q. 상황이 이렇다보니, 시진핑 정부가 저항 세력과 기득권층을 함께 몰아내기 위해 화폐개혁을 추진할 것이라는 소문도 만만치 않게 확산되고 있지 않습니까?- 1년 전 가상화폐 조치, 모디 조치와 ‘거의 동일’- 모디 정부, 작년 2월 비트코인 사용 전면 금지- ’부패의 온상’ 비트코인, 제2 모디 화폐개혁 평가- “시진핑, 모디식 화폐개혁 추진할 것”이라는 소문- 2016년 11월 9일을 기준으로 新舊 화폐 전격 교체- 2016년 11월 30일 24시를 기준으로 구화폐 ‘휴지’- 中, 화폐개혁 이후 리커노믹스에서 시지노믹스Q. 문제는 우리나라인데요. 중국 사태가 악화됨에 따라 금융위기까지 우려될 뿐만 아니라 우리 경제에 전염될지 여부도 최대 관심사이지 않습니까?- 文 정부, ‘安美經中…대중국 경제의존도 높아- 韓 금융시장, 주가 떨어지고 환율 급등할 조짐- 대중 수출의존도 25%, 내년 성장률 마이너스?- 中 금융위기, 한국에 전염될지 ‘초미의 관심사’- 3대 방호벽 구축, 1997년 외환위기 때와 달라- 외환보유 확충·순채권국·다양한 환헤지 구축- 원-위안화 간 동조화, 작년 ‘0.7’→ 올해 들어 ‘0.3’지금까지 도움 말씀에 한국경제신문, 한상춘 논설위원 이었습니다. 고맙습니다.
		",2022-11-29 08:12:00
中 리스크에 애플·마이크론 '쇼크'…코스피 2400 위태 [증시 개장 전 꼭 알아...,2022.11.29,한국경제언론사 선정,https://n.news.naver.com/mnews/article/015/0004781020?sid=101,"




사진=게티이미지뱅크중국 코로나19 봉쇄 조치 여파로 애플과 마이크론 주가가 급락했다. 미국 중앙은행(Fed) 당국자들의 매파 발언까지 이어지며 증시가 흔들렸다. 코스피지수 2400선이 위협받을 전망이다. ■ 코스피 소폭 하락 출발 전망미국 증시가 중국의 코로나 확산에 따른 경기 둔화 이슈 부각으로 인해 하락한 점은 29일 국내 증시에 부정적인 영향을 줄 것으로 전망된다. MSCI 한국 지수 ETF는 1.78%, MSCI 신흥 지수 ETF는 0.45% 각각 하락했다. 서상영 미래에셋증권 연구원은 NDF 원달러 환율 1개월물은 1341.22원으로 이를 반영하면 원달러 환율은 1원 상승 출발할 것으로 예상했다. 서상영 연구원은 ""지난 금요일에 이어 월요일에도 폭스콘 공장 우려로 매출 감소 가능성이 높아진 애플이 2.63% 하락하고 이 여파로 필라델피아 반도체 지수도 2.63% 하락한 점, 불러드 세인트루이스 연은 총재가 2023년에 이어 2024년에도 높은 금리를 유지해야 한다고 주장한 점 등은 부담""이라며 ""국내 증시는 0.5% 내외 하락 출발한 후 대형주 중심으로 반발 매수세가 유입될 것""이라고 내다봤다.한지영 키움증권 연구원은 ""미국 연은 인사들의 매파 발언, 애플(-2.6%) 등 미국 증시 조정 사태가 외국인 매도세를 자극하면서 국내 증시는 제한적인 약세 흐름을 보일 것""이라며 ""중국 백지 시위 사태 발 가격 조정의 충격은 전일에 비해 크지 않을 것""이라고 예상했다.   ■ 애플 쇼크+반도체 부진 지속미국 증시는 중국 코로나19 봉쇄 조치에 따른 공급망 악화 우려와 중앙은행(Fed) 당국자들의 긴축 관련 발언 등으로 하락했다.(다우 -1.45%, S&amp;P500 -1.54%, 나스닥 -1.58%).투자자들은 중국의 코로나19 상황과 당국자 발언 등을 주시했다. 애플의 주가는 2.6% 하락했다. 마이크론은 4.5% 급락하며 중국발 리스크에 영향을 크게 받았다. 미국 블랙프라이데이 온라인 소비가 강한 모습을 보였으나 주가를 끌어올리는 데는 역부족이었다.제임스 불러드 세인트루이스 연은 총재도 시장이 Fed가 더 공격적일 위험을 과소평가하고 있다고 주장했다. 그는 ""Fed가 인플레이션 억제에 성공하려면 2024년까지 금리를 연 5% 이상으로 유지해야 할 것""이라고 언급해 한동안 높은 금리가 지속될 것을 시사했다. 존 윌리엄스 뉴욕 연은 총재는 ""아마도 2024년에나 우리가 명목 금리를 내리기 시작하는 단계에 이를 것""이라고 말했다.제롬 파월 연준 의장은 오는 30일 브루킹스 연구소에서 연설에 나설 예정이다. ■ ""中 사태로 애플 아이폰 생산 600만대 감소 전망""애플의 최대 협력업체인 폭스콘의 중국 정저우 공장에서 발생한 인력 이탈 및 시위 사태로 애플의 프리미엄 스마트폰 모델인 아이폰 프로 생산량이 크게 줄어들 것이라는 전망이 나왔다.블룸버그통신은 28일(현지시간) 현지 공장 관계자를 인용해 ""애플의 제조 중심지인 정저우 공장의 혼란 때문에 올해 아이폰 프로의 생산량에서 부족분이 거의 600만대에 달할 것""이라고 보도했다. 이 관계자는 정저우 공장 혼란이 가중됨에 따라 지난 2주 동안 생산량 감소 추정치를 늘렸다며 내년에야 600만대 부족분을 채울 수 있을 것으로 예상했다.대만업체 폭스콘이 운영하는 정저우 공장은 아이폰의 최대 생산기지로, 아이폰14 프로와 아이폰14 프로 맥스의 대부분을 생산한다. 이 공장은 코로나19 봉쇄 정책에 대한 현지 노동자들의 반발로 최근 심각한 인력난에 빠졌다. ■ 코인 대부업체 블록파이도 파산 신청대형 가상화폐 거래소 FTX 파산의 여파가 업계 전반으로 확산하고 있다. 월스트리트저널(WSJ)은 28일(현지시간) 가상화폐 대부업체인 블록파이가 파산을 신청했다고 보도했다. 고객의 가상화폐를 담보로 돈을 빌려주는 블록파이는 FTX와 밀접한 관계를 맺었던 업체다.블록파이는 지난 6월 비트코인 등 가상화폐 가격 급락으로 보이저 디지털과 셀시어스가 연쇄 도산하는 등 가상화폐 대부업계의 충격이 커지자 FTX의 지원으로 급한 불을 껐다. 당시 블록파이는 FTX와 계열사 알라메다 리서치에 4억 달러(약 5300억 원) 상당의 한도대출을 받았다.동시에 블록파이는 FTX에 자산을 맡겼고, FTX가 발행한 토큰 FTT를 담보로 자금을 빌리는 등 의존도가 깊어졌다. FTX는 블록파이를 인수할 수 있다는 의향도 확인했다. FTX가 파산하자 블록파이는 곧바로 유동성 위기에 빠졌고, 최근엔 고객의 자금인출도 중단했다.2017년 설립된 블록파이는 지난해 말 기준으로 140억~200억 달러(약 18조~26조7천억 원) 상당의 가상화폐를 담보로 받고 75억 달러(약 10조 원)를 고객에게 대출했다. ■ 바이든, SK실트론CSS 공장 방문조 바이든 미국 대통령이 29일(현지시간) 미시간주(州)에 있는 SK실트론CSS 공장을 방문한다고 백악관이 28일 밝혔다. 바이든 대통령은 지난 5월 방한 당시 삼성전자 평택 반도체공장을 찾은 적은 있지만, 미국 내 한국 공장을 방문하는 것은 처음이다.백악관은 ""바이든 대통령이 미시간주 베이시티를 방문해 SK실트론CSS에서 연설한다""며 ""그는 보수가 좋은 제조업 일자리 창출과 아래에서 위로의 경제 건설을 포함해 지난 2년간 우리가 이룬 진전에 대해 언급할 것""이라고 설명했다.바이든 대통령의 SK실트론CSS 공장 방문은 외국 기업의 미국 내 반도체 투자 모범 사례를 부각해 자신의 미국 경제 활성화 노력을 강조하려는 의도로 보인다. SK실트론CSS는 차세대 전력 반도체의 핵심 소재인 실리콘 카바이드(SiC·탄화규소) 웨이퍼를 생산하는 기업으로, SK실트론의 미국 자회사다. 2020년 미국 듀폰 웨이퍼 사업부를 4억5000만 달러(약 6000억 원)에 인수해 설립됐다.
",2022-11-29 08:15:01
"[코인시황] 비트코인 하락 1만6231달러, 도지코인 8% 급락 이더리움 3%↓1172...",2022.11.29,글로벌이코노믹,http://www.g-enews.com/,,
블록파이 결국 파산. '코인 위기' 연쇄폭발 시작,2022.11.29,뷰스앤뉴스,http://www.viewsnnews.com,,
FTX 파산 여파...코인 대부업체 블록파이도 파산신청,2022.11.29,FETV,http://www.foodtvnews.com,,
"가상화폐 자산운용사 '비트와이즈', 비트코인 선물 ETF 출시 저울질",2022.11.29,더구루,http://www.maeilnews.co.kr,,
"[08:13 가상자산] 비트코인, 블록파이 파산신청에 하락세",2022.11.29,신아일보,http://www.shinailbo.co.kr/,,
암호화폐 투자 자산서 '3개월' 최대 자금 유출,2022.11.29,토큰포스트,https://www.tokenpost.kr,,
"싱가포르통화청 ""법인 은행, 보유 암호화폐에 1250% 리스크 가중치 부과해야""",2022.11.29,토큰포스트,https://www.tokenpost.kr,,
"美 텍사스 주지사 ""BTC 혁신도시 개발 위해 법률 개정 TF팀 구성""",2022.11.29,토큰포스트,https://www.tokenpost.kr,,
