title,dates,press,link,content,time
"뉴욕증시 가상화폐 ""채굴금지"" 쇼크… FTX 위메이드 위믹스 고팍스 비트코인 ...",2022.11.28,글로벌이코노믹,http://www.g-enews.com/,,
"상폐 가능성 없다던 위믹스 '뒤통수'…""내 코인은 괜찮나"" 불안",2022.11.28,머니투데이언론사 선정,https://n.news.naver.com/mnews/article/008/0004822710?sid=105,"




장현국 위메이드 대표가 25일 오전 열린 온라인 기자간담회에서 발언하고 있다. /사진='위메이드' 기자간담회 유튜브 화면'장현국의 야심작' 위믹스(WEMIX) 코인의 상장폐지로 알트코인(비트코인을 제외한 나머지 코인) 시장에 대한 불안감이 커지고 있다. 앞서 싸이클럽, 라이트코인 등에 이어 위믹스까지 거래소 지원이 끊기자 알트코인 전반을 향한 우려가 당분간 지속될 것으로 보인다.━위믹스 전엔 '이 코인' 있었다…'줄상폐'된 알트코인━



지난 24일 상장폐지 결정된 가상자산 위믹스에 대해 국내 5대 거래소에 속하는 업비트(좌)와 빗썸(우)에서 내달 8일 거래지원을 종료한다는 공지가 올라와 있다. /사진=업비트·빗썸 애플리케이션 캡처지난 24일 국내 5대 거래소(업비트·빗썸·코인원·코빗·고팍스)로 구성된 디지털자산거래소 공동협의체 '닥사'(DAXA)는 가상자산(암호화폐) 위믹스의 거래지원 종료를 결정했다. 닥사는 상장폐지 사유에 대해 △유통량 위반 △투자자들에게 미흡하거나 잘못된 정보 제공 △소명기간 중 제출된 자료 오류 및 신뢰 훼손 등을 꼽았다. 앞서 지난 2일 장현국 위메이드 대표가 ""(위믹스) 상장폐지는 상상하기 어렵고 가능성도 없다""며 내비친 자신감을 완전히 뒤집는 결과였다.올해 들어 상장폐지된 알트코인은 위믹스가 처음이 아니다. 지난 21일엔 '싸이월드 코인'으로 불리던 싸이클럽(CYCLUB)이 빗썸에서 상장폐지됐다. 빗썸은 3일 공지사항을 통해 ""관계자들 간 중요 계약해제 통보 후 가처분 신청 등 법적 분쟁으로 백서 주요 내용 이행이 사실상 불가능할 것으로 판단된다""며 ""투자유의 지정 기간 재단 사업 진행상황 및 성과가 미진할 뿐 아니라 사업성과 확인이 가능한 소명이 이뤄지지 않았다""고 거래지원 종료 사유를 설명했다. 싸이클럽의 출금지원 종료는 내달 19일 오후 3시로 예정돼 있다.앞서 지난 6월엔 국내 5대 거래소에서 라이트코인(LTC) 상장폐지가 결정됐다. 네트워크 업그레이드 과정에서 거래 정보가 노출되지 않는 '익명전송' 선택 기능이 포함됐기 때문이다. 지난해 3월 시행된 특정금융정보법 개정안에 따르면 익명성이 높은 가상자산 거래는 자금세탁 및 공중협박 자금조달행위 등의 방지 차원에서 금지되고 있다. 빗썸은 같은 달 바이낸스 체인의 디파이(DeFi·탈중앙화금융) 프로토콜 '버거스왑'(BURGER)에 대해 가상자산 명칭과 총 토큰 발행량 변동 등이 명확히 공시되지 않았다며 거래지원을 종료했다.━혼돈의 코인시장…""'대장 내수코인' 위믹스 상폐로 투자 심리 위축""━업계에선 알트코인 시장 전반이 침체할 수 있다고 우려한다. 세계 2위 규모 가상자산 거래소 FTX의 파산 여파로 거래소 다수가 적은 자본의 알트코인 지원을 꺼릴 수 있단 전망도 나온다. 크리스 마자렉 크립토닷컴 최고경영자(CEO)는 지난 15일 CNBC와의 인터뷰에서 ""거래소가 소비자 보호를 목적으로 적은 자본의 알트코인을 희생시킬 수 있다""고 내다봤다. 이러한 분위기 속에서 위믹스 상장폐지가 알트코인 침체기에 결정타를 날렸다는 평가도 나온다. 한 가상자산 업계 관계자는 ""위믹스가 '대장 내수코인'이다보니 시장에 미치는 영향이 적지 않을 것""이라며 ""FTX 사태와 맞물리면서 투자 심리가 점점 위축돼 업계 전반적으로도 큰 손해""라고 말했다. 최화인 블록체인 에반젤리스트는 ""위믹스 같은 P2E(Play to Earn) 알트코인 등 블록체인 프로젝트 기반 코인들이 받는 영향이 클 것""이라고 전했다.시장 건전성에 대한 기준이 높아질 수 있다는 의견도 있다. 익명을 요구한 한 업계 관계자는 ""위믹스 상장폐지 영향으로 (거래소 상장) 진입 문턱이 높아질 것으로 보인다""며 ""가상자산의 운영·관리적인 요소가 절차의 정당성을 명확히 충족하고 공시 중요성이 지금보다 높아질 것""이라고 했다. 또 다른 업계 관계자는 ""거래소가 기준에 부합하지 않는 가상자산을 정리할 필요는 있다고 본다""며 ""(위믹스 등 상장폐지가) 시장 건전성 확보에는 긍정적일 수 있다""고 말했다.
",2022-11-28 05:11:00
박선영 교수 “가상화폐 열풍? 비정상 코인 거래 너무 많았어…투자자 보호 서...,2022.11.28,조선비즈언론사 선정,https://n.news.naver.com/mnews/article/366/0000858056?sid=101,"
[3040 파워 이코노미스트]서울대 경제학부 수석 졸업…이창용 한은 총재가 지도교수 예일대 유학 시절 금융위기 목격하고 ‘뱅킹’으로 전공 바꿔 카이스트·자본연·청와대 등 대학·정부·연구기관 두루 경험 이를 토대로 가상자산·자금경색 등 시장 이슈에 목소리 내 “전문적이고 객관적인 이야기 많이 하는 경제학자 되겠다”        “제가 원래는 상당히 내성적인데, 일과 관련해선 새로운 분야에 도전하는 용기가 불쑥불쑥 튀어나오더라고요. 사람들이 꼭 알아주면 좋겠다 싶은 정보가 있으면 먼저 목소리를 내기도 하고요.”박선영 동국대 경제학과 교수는 가상자산 투자자를 법으로 보호해야 한다고 앞장서서 주장해온 학계 인사다. 지난해 4월 박 교수는 전 세계 가상화폐 거래의 절반(시가총액 기준)이 비트코인이고 전체 거래량의 30%를 차지하지만, 한국의 경우 비트코인 비율이 6%에 불과하고 나머지 94%는 알트코인(비트코인 이외의 코인)이라는 사실을 밝혀 화제를 모았다. 당시 조선일보는 박 교수의 분석 결과를 1면 기사로 소개하기도 했다.이후 박 교수는 공청회·토론회·인터뷰 등 목소리를 낼 기회가 생길 때마다 알트코인 중심인 우리나라 가상화폐 시장의 문제를 지적하면서 정부 차원의 투자자 보호 대책 마련을 촉구했다. 경제학자의 행보로선 이례적이라는 시선도 있었다. 11월 22일 오후 서울 중구 동국대 사회과학관에서 만난 박 교수는 ‘가상화폐 투자자의 잔다르크’가 된 사연에 대해 “사기꾼 목소리만 들리는 국내 가상자산 시장의 현실이 안타까워서”라고 했다.



박선영 동국대 경제학과 교수가 11월 22일 서울 중구 동국대 사회과학관에서 조선비즈와 인터뷰하고 있다. / 김지호 기자        1982년생인 박 교수는 지난 2004년 서울대 경제학부를 수석으로 졸업했다. 이창용 한국은행 총재가 학부 시절 그의 지도교수였다. 미국으로 건너간 박 교수는 예일대에서 경제학 석·박사 학위를 받은 뒤 2011년 한국으로 돌아와 29세의 젊은 나이에 카이스트(KAIST) 산업및시스템공학과 교수로 부임했다. 가상자산을 들여다보기 시작한 것도 카이스트에 합류하면서다.“공대에서 금융경제학을 가르치는 사람이어서 그랬는지 가상자산 관련 분석 요청이 종종 들어왔습니다. 국내 가상화폐 거래량이 하루에 20조원씩 나오고 언론 기사도 ‘비트코인 가격 얼마까지 간다’는 내용이 주를 이루던 시절이죠. 하지만 데이터를 뽑아보면 비정상적인 코인들이 비정상적으로 많이 거래되는 현실이 보였어요.”박 교수는 경제학자의 눈에 뻔히 보이는 문제점을 이야기하는 사람이 없다는 사실에 충격을 받았다고 했다. 힘없고 선량한 투자자가 큰 피해를 볼 수 있다는 안타까움이 그를 행동하게 만들었다. 박 교수는 “작년에만 국회·정부 등 공개적인 자리에 30회 이상 나가 가상자산 투자자 보호 입법의 필요성을 전투적으로 제안했다”며 “솔직히 왜 그렇게 열심히 뛰었는지 모르겠으나 후회는 없다”고 했다.



박선영 교수가 2021년 11월 16일 서울 여의도 국회에서 열린 국회 정무위원회 공청회에 참석해 가상자산 법안에 대해 발언하고 있다. / 뉴스1        테라·루나 가격 폭락, 글로벌 3대 거래소 FTX 파산 등 최근 가상화폐 시장에서 잇달아 터진 대형 악재는 박 교수 주장에 힘을 실어줬다. 특히 FTX 파산 사태를 계기로 국회는 가상화폐 투자자 보호 법안을 본격적으로 논의하기 시작했다. 국회 정무위원장인 더불어민주당 백혜련 의원이 이달 10일 낸 법안과 국민의힘 윤창현 의원이 지난달 낸 법안이 새로 만들어지는 가상화폐 투자자 보호법의 근간이 될 전망이다.FTX는 고객 돈 10조원을 유용해 자기 발행 코인인 FTT의 가치를 자전거래로 부풀리고, 이를 담보로 레버리지를 일으켜 회사 덩치를 키우다가 발각돼 파국을 맞이했다. FTX 창업자인 샘 뱅크먼프리드(SBF)가 미국 내에서 매사추세츠공대(MIT) 물리학과를 졸업한 천재 기업가로 주목받으며 블랙록·세쿼이아캐피털·소프트뱅크 등 유명 벤처캐피털의 투자를 이끌어냈다는 점에서 시장이 받은 충격은 더 컸다.FTX 사태와 관련해 박 교수는 “뒷수습을 위해 투입된 구조조정 전문가 존 레이 3세가 ‘이 기업은 지배구조가 완전히 부재한 상태고, 회계 정보도 믿을 만한 게 하나도 없다’고 폭로했다. 부채는 66조원에 달하고, 채권자는 10만명에 육박한다”며 “FTX에 크게 배신당한 기관 투자자가 돌아올 가능성이 희박하다는 점에서 FTX와 가상자산 시장은 신뢰를 회복하기까지 정말 많은 시간이 필요할 것”이라고 했다. 박 교수는 “한국도 불공정 거래 차단과 투자자 보호가 어느 때보다 절실한 시기”라고 덧붙였다.



가상화폐 전반에 대한 신뢰를 무너뜨리며 파산한 FTX와 창업자인 샘 뱅크먼프리드. / AFP 연합뉴스        낯선 곳에 과감히 발을 딛고 사람들에게 유용한 정보를 알리려는 박 교수의 성격은 가상자산 외 분야에서도 잘 드러난다. 최근 국내에서 강원도 레고랜드발(發) 자금시장 경색 사태가 발생하자 박 교수는 정부의 강도 높은 대응을 촉구했다. 현재 거시경제 여건이 부동산 프로젝트파이낸싱(PF) 자산유동화기업어음(ABCP)으로 얽힌 건설사와 금융사의 연쇄 붕괴를 초래할 정도로 불확실한 만큼 정책 당국은 국내 모든 부동산 PF를 전수조사한다는 각오로 시장 점검에 나서야 한다는 게 박 교수의 주장이다.“카이스트에서 7년 동안 일하고 2018년 9월 자본시장연구원으로 둥지를 옮겨 연기금(국민연금)과 부동산 PF 관련 연구를 많이 했습니다. 자본시장연구원과 동국대 사이에는 청와대 근무 이력도 있죠. 제가 청와대에 있을 때 코로나19 사태가 터져 금융시장 안정화 대책이 시리즈로 쫙 나왔거든요. 가상화폐와 자금시장 경색 이슈에 나름 의견을 낼 수 있는 건 이런 다양한 경험이 깔렸기 때문입니다.”



박선영 동국대 경제학과 교수가 11월 22일 서울 중구 동국대 사회과학관에서 조선비즈와 인터뷰하고 있다. / 김지호 기자        박 교수의 예일대 유학 시절 전공은 ‘뱅킹’이었다. 당초 계량경제학을 공부할 생각으로 떠난 미국이었지만, 2008년 서브프라임 모기지(비우량주택담보대출) 부실에 따른 금융위기를 눈앞에서 경험한 뒤로 전공을 바꿨다. 한국에서 다소 낯선 뱅킹은 쉽게 말해 금융기관의 행동 특성을 연구하는 학문이다.뱅킹 분야에서 유명한 학자로는 벤 버냉키 전 미국 연방준비제도(Fed·연준) 의장이 있다. 버냉키 전 의장은 1983년 발표한 논문에서 1930년대 뱅크런(bank-run·현금 대량 인출 사태)이 은행 파산을 초래해 대공황으로 이어졌을 뿐 아니라, 해당 뱅크런이 위기를 더 키우고 장기화하는 결정적 요인이었음을 증명했다. 이 학문적 성과로 버냉키 전 의장은 올해 노벨경제학상을 받았다.박 교수는 자신이 글로벌 금융위기를 계기로 금융기관의 행동을 연구하게 됐고 이후 학교·정부·연구기관 등에서 다양한 시각을 확보한 만큼 앞으로도 사람들에게 유익한 정보와 올바른 방향성을 제시하는 학자가 되겠다고 다짐했다. 그는 “예민한 이슈에 관한 의견을 공개적으로 내는 일이 많다 보니 반대쪽에서 비합리적으로 비난하는 경우가 있다”며 “그럴 때일수록 전문적이고 객관적인 이야기를 더 많이 해야겠다는 생각을 한다”고 했다.
",2022-11-28 06:01:07
"정부, 코인과세 2년 유예 방침 유지…국회합의 불발땐 내년 시행",2022.11.28,연합뉴스,https://n.news.naver.com/mnews/article/001/0013605526?sid=101,"
""1년새 가상자산 거래소 6개→30개 이상 급증…인프라·투자자 보호장치 보강해야""공은 국회로 갔지만 논의는 뒷전…내년 금투세·코인 과세 동시 시행 가능성도 



서울 서초구 강남대로 빗썸 고객센터의 전광판. [연합뉴스 자료사진](세종=연합뉴스) 박용주 차지연 곽민서 기자 = 내년부터 시행될 예정인 가상자산 과세가 한 달여 앞으로 다가온 가운데 과세 유예 여부가 명확히 정해지지 않으면서 업계 혼란이 가중되고 있다.    정부는 가상자산 과세를 추가로 2년 유예한다는 방침을 고수하고 있지만, 만약 국회 합의가 불발된다면 당장 내년부터 과세가 이뤄질 가능성도 있다.    28일 기획재정부에 따르면 정부는 가상자산 거래 소득에 대한 과세 시점을 당초 예정된 2023년에서 2025년으로 2년 유예하는 내용의 소득세법 개정안을 국회에 제출했다.    현행 세법에 따르면 오는 2023년부터 가상자산에 투자해 250만원(기본 공제금액)이 넘는 소득을 낸 사람은 20%의 세율로 세금을 내야 하는데, 과세 시점을 2025년으로 재차 미루겠다고 밝힌 것이다.    정부는 남은 기간 국회 논의 과정에서 정부안이 통과돼야 한다는 입장이다.    최근 가상자산 투자자가 급증하고 거래소도 대폭 늘어난 점을 고려하면 과세 인프라를 추가로 보강할 필요가 있다는 취지다.    과세당국 관계자는 ""금융정보분석원(FIU) 신고 수리를 거쳐야 하는 업체 기준으로 집계한 가상자산사업자가 작년 10월에는 6개에 그쳤지만, 지금은 30개가 넘었다""며 ""이 중 규모가 작은 곳은 내년 과세에 어려움을 호소하는 상황""이라고 설명했다.    대형 가상자산 거래소 FTX의 파산 이후 시장 상황이 좋지 않은 점도 과세 유예에 대한 근거로 작용하고 있다.    일단 국회에서 가상자산 투자자 보호를 위한 기본법이 만들어지고 투자자 보호장치가 마련돼야 과세를 할 수 있다는 것이다.    정부 관계자는 ""우선 기본법을 만들고 전반적인 (과세) 인프라를 갖춰야 한다""며 ""투자자 보호장치와 (과세는) 같이 가야 한다""고 말했다.    문제는 국회에서 가상자산 관련 논의가 사실상 뒷전으로 밀렸다는 데 있다.    마찬가지로 내년 과세를 앞둔 금융투자소득세(금투세) 시행 유예를 놓고 여야 입장이 엇갈리면서 금투세를 중심으로 전선이 형성된 탓이다.    금투세 시행 유예에 부정적인 야당도 가상자산 과세에 대해서는 특별한 당론이 없는 것으로 전해졌다.    다만 주식·채권·펀드·파생상품 등 금융상품 투자와 비트코인 등 가상자산 투자의 성격이 유사하고, 금투세와 가상자산세 모두 현행법상 내년 시행을 앞둔 만큼 가상자산 과세는 금투세 과세와 연동해서 이뤄질 가능성이 크다.    만약 국회에서 관련 합의가 불발되면 당장 내년부터 주식 금투세와 가상자산 과세가 함께 시행될 수도 있다는 의미다.    과세 당국 역시 가상자산 업계를 대상으로 수시로 간담회를 개최하면서 향후 과세를 위한 준비 작업에 일단 착수한 상황이다.    정부 관계자는 ""내년 과세 유예와는 별개로 과세 준비를 하고 있다""고 말했다.    mskwak@yna.co.kr
",2022-11-28 06:02:13
로켓에 올라탄 염소 머스크…암호화폐 사업가가 제작한 8억 짜리 동상,2022.11.28,중앙일보,https://n.news.naver.com/mnews/article/025/0003241658?sid=104,"
  



일론 머스크 동상. 트위터 캡처           암호화폐 사업가들이 자체 코인을 홍보하기 위해 8억 원짜리 일론 머스크 동상을 제작했다.      월스트리트저널(WSJ)은 암호화폐 ‘일론 GOAT’를 만든 사업가 애슐리 샘설런과앨릭울버트 등 15명은 26일 미국 텍사스주 테슬라 본사 앞에 대형 머스크 동상을 전시했다고 27일(현지시각) 보도했다.      이들은 머스크가 ‘역대 최고의 인물’(Greatest Of All Time·GOAT)이라고 생각해 코인 이름을 ‘일론 GOAT’라고 지었다고 WSJ는 전했다.      이들은 해당 코인의 마케팅을 위해 60만 달러(8억 원)를 들여 5.4t 무게의 머스크 동상을 제작했다. 이 동상은 일론 GOAT 코인 명칭을 형상화한 것으로, 머스크 얼굴을 한 염소(Goat)가 로켓 위에 올라탄 모습이다.      이들은 머스크가 이 동상을 선물로 받아주기를 원한다면서 머스크가 동상에 대해 트윗을 할 경우 자신들이 만든 코인에 정당성을 부여하게 될 것이라고 주장했다.      하지만 머스크는 현재까지 이 동상과 관련해 어떤 말도 하지 않고 있다며 코인 사업가들이 머스크의 관심을 끄는 데 실패했다고 WSJ은 전했다.      머스크는 그동안 비트코인, 이더리움, 도지코인을 보유하고 있다는 사실을 여러 차례 밝혔으나 이 3가지 종류의 암호화폐 외에 다른 코인을 공개적으로 언급한 사례는 없다.  
",2022-11-28 06:20:09
"`8억원 머스크 동상` 만들었는데…시큰둥한 머스크, 왜?",2022.11.28,디지털타임스언론사 선정,https://n.news.naver.com/mnews/article/029/0002769089?sid=104,"




가상화폐 사업가가 만든 일론 머스크 동상[트위터 게시물 캡처]    가상화폐 사업가들이 자체 코인을 홍보하기 위해 8억 원짜리 일론 머스크 동상을 제작했다. 그러나 정작 머스크는 아무 반응을 보이지 않고 있는 것으로 알려졌다. 27일(현지시간) 월스트리트저널(WSJ)에 따르면 가상화폐 '일론 GOAT'를 만든 사업가 애슐리 샘설런과 앨릭 울버트 등 15명은 26일 미국 텍사스주 테슬라 본사 앞에 대형 머스크 동상을 전시했다.이들은 머스크가 '역대 최고의 인물'(Greatest Of All Time·GOAT)이라고 생각해 코인 이름을 '일론 GOAT'라고 명명했고, 이 코인의 마케팅을 위해 60만 달러(8억 원)를 들여 5.4t 무게의 머스크 동상을 제작했다.일론 GOAT 코인 명칭을 형상화한 이 동상은 머스크 얼굴을 한 염소(Goat)가 로켓 위에 올라탄 형태다. 이들은 머스크가 이 동상을 선물로 받아주기를 원한다면서 머스크가 동상에 대해 트윗을 할 경우 자신들이 만든 코인에 정당성을 부여하게 될 것이라고 주장했다.하지만, 머스크는 현재까지 이 동상과 관련해 어떤 말도 하지 않고 있다며 코인 사업가들이 머스크의 관심을 끄는 데 실패했다고 WSJ은 전했다.머스크는 그동안 비트코인, 이더리움, 도지코인을 보유하고 있다는 사실을 여러 차례 밝혔지만, 이 3가지 종류의 가상화폐 외에 다른 코인을 공개적으로 언급한 사례는 없다.
",2022-11-28 06:34:06
"정부, 코인과세 2년 유예 방침 고수…국회합의 불발시 내년 시행",2022.11.28,헤럴드경제,https://n.news.naver.com/mnews/article/016/0002070739?sid=101,"
""1년새 가상자산 거래소 6개→30개 이상 급증""내년 금투세·코인 과세 동시 시행 가능성도



[헤럴드경제DB][헤럴드경제=배문숙 기자]정부는 가상자산 과세를 추가로 2년 유예한다는 방침을 고수하고 있지만, 만약 국회 합의가 불발된다면 당장 내년부터 과세가 이뤄질 가능성도 점쳐진다.28일 기획재정부에 따르면 정부는 가상자산 거래 소득에 대한 과세 시점을 당초 예정된 2023년에서 2025년으로 2년 유예하는 내용의 소득세법 개정안을 국회에 제출했다.현행 세법에 따르면 오는 2023년부터 가상자산에 투자해 250만원(기본 공제금액)이 넘는 소득을 낸 사람은 20%의 세율로 세금을 내야 하는데, 과세 시점을 2025년으로 재차 미루겠다고 밝힌 것이다.정부는 남은 기간 국회 논의 과정에서 정부안이 통과돼야 한다는 입장이다. 최근 가상자산 투자자가 급증하고 거래소도 대폭 늘어난 점을 고려하면 과세 인프라를 추가로 보강할 필요가 있다는 취지다.과세당국 관계자는 ""금융정보분석원(FIU) 신고 수리를 거쳐야 하는 업체 기준으로 집계한 가상자산사업자가 작년 10월에는 6개에 그쳤지만, 지금은 30개가 넘었다""며 ""이 중 규모가 작은 곳은 내년 과세에 어려움을 호소하는 상황""이라고 설명했다.대형 가상자산 거래소 FTX의 파산 이후 시장 상황이 좋지 않은 점도 과세 유예에 대한 근거로 작용하고 있다. 일단 국회에서 가상자산 투자자 보호를 위한 기본법이 만들어지고 투자자 보호장치가 마련돼야 과세를 할 수 있다는 것이다.정부 관계자는 ""우선 기본법을 만들고 전반적인 (과세) 인프라를 갖춰야 한다""며 ""투자자 보호장치와 (과세는) 같이 가야 한다""고 말했다.문제는 국회에서 가상자산 관련 논의가 사실상 뒷전으로 밀렸다는 데 있다. 마찬가지로 내년 과세를 앞둔 금융투자소득세(금투세) 시행 유예를 놓고 여야 입장이 엇갈리면서 금투세를 중심으로 전선이 형성된 탓이다. 금투세 시행 유예에 부정적인 야당도 가상자산 과세에 대해서는 특별한 당론이 없는 것으로 전해졌다.다만 주식·채권·펀드·파생상품 등 금융상품 투자와 비트코인 등 가상자산 투자의 성격이 유사하고, 금투세와 가상자산세 모두 현행법상 내년 시행을 앞둔 만큼 가상자산 과세는 금투세 과세와 연동해서 이뤄질 가능성이 크다.만약 국회에서 관련 합의가 불발되면 당장 내년부터 주식 금투세와 가상자산 과세가 함께 시행될 수도 있다는 의미다.과세 당국 역시 가상자산 업계를 대상으로 수시로 간담회를 개최하면서 향후 과세를 위한 준비 작업에 일단 착수한 상황이다.정부 관계자는 ""내년 과세 유예와는 별개로 과세 준비를 하고 있다""고 말했다.
",2022-11-28 06:48:01
"피터 브랜트 ""라이트코인, 이중바닥 형성""...LTC, 반감기 호재로 랠리 이어가...",2022.11.28,코인리더스,http://coinreaders.com,,
"가상화폐 사업가가 만든 ‘8억원짜리 머스크’ 동상, 당사자 반응은?",2022.11.28,헤럴드경제,https://n.news.naver.com/mnews/article/016/0002070743?sid=104,"




가상화폐 사업가가 만든 일론 머스크 동상 [트위터 게시물 캡처][헤럴드경제=이원율 기자]가상화폐 사업가들이 자체 코인 홍보를 위해 8억원짜리 일론 머스크 테슬라 최고경영자(CEO) 동상을 만들었다. 머스크의 눈길을 끌기 위해 만든 것으로 알려졌지만, 정작 머스크는 아무런 반응을 보이지 않는 중이라고 27일(현지시간) 월스트리트저널(WSJ)이 보도했다.WSJ에 따르면 가상화폐 '일론 GOAT'를 만든 사업가 애슐리 샘설런과 앨릭 울버트 등 15명은 26일 미국 텍사스주 테슬라 본사 앞에 머스크 동상을 세워 전시했다.코인 홍보를 위해 만든 이 동상에는 60만달러(8억원)가 쓰였다. 무게는 5.4t이다. 머스크가 '역대 최고의 인물'(Greatest Of All Time·GOAT)이라는 뜻에서 코인 이름을 '일론 GOAT'로 지었다.이들은 머스크가 이 동상을 선물로 받기를 바란다고 했다. 머스크가 동상에 대해 트윗하면 자신들이 만든 코인에 정당성이 부여될 것이라고 주장키도 했다.정작 머스크는 지금껏 이 동상에 대해 어떤 말도 하고 있지 않은 상태라고 WSJ은 보도했다.머스크는 그간 비트코인, 이더리움, 도지코인을 갖고 있다고 수차례 밝혔으나 이 외에 다른 코인을 보유했다고 공개적으로 말한 일은 없다. 특히 머스크는 도지코인에 대해 꾸준한 관심을 보였는데, 그의 행보에 따라 시세가 등락하는 현상도 발생했다.
",2022-11-28 06:56:01
[아주경제 코이너스 브리핑] 비트코인 1만6000달러대 횡보세 지속,2022.11.28,아주경제,http://www.ajunews.com,,
