title,dates,press,link,content,time
[글로벌 마켓] 새해 FOMC 멤버 3분의 1 물갈이…비둘기파 목소리 ↑,2023.01.03,SBS Biz,https://n.news.naver.com/mnews/article/374/0000316916?sid=101,"
■ 모닝벨 '글로벌 마켓' - 정다인◇ 뉴욕증시이번 주가 휴장으로 4거래일로 짧은 만큼 높은 변동성이 예상되지만, 우리는 뉴욕 증시 대응 전략을 고민할 수 있는 시간 하루를 더 번 셈이죠. 전략을 어떻게 짜야 할지 큰 그림을 그려보겠습니다.뉴욕증시가 새해 첫 거래일을 어디서 출발하는지부터 다시 확인해 보죠.다우 지수가 3만 3천 선에 걸쳐 있고요.나스닥 지수가 1만 4백 포인트, S&amp;P500 지수가 3천8백 포인트 선에 걸쳐 있습니다.연간으로 보면 3대 주요 지수는 2008년 금융위기 이후 최악의 한 해를 보냈지만, 고무적인 것은 주요 지수가 마지막 거래일에 힘을 내면서 일일 하락률을 줄였고, 4분기만 놓고 보면 다우와 S&amp;P500 지수는 플러스를 기록했다는 것입니다.이 추세대로 1월 효과까지 있을지 기대가 되죠.올해는 성장주와 가치주 사이에서 고민할 것 없이 증시가 전반적으로 좋다면 얼마나 좋을까요.올해 말 S&amp;P500 전망치를 보겠습니다.바클레이즈가 3,725포인트로 가장 낮게 제시했고, CFRA는 4,575포인트로 가장 높게 제시했습니다. 전망치에 차이가 있지만, 평균값이 4,147포인트이니까 전망대로라면 올해 약한 상승장이 예상되는데요.하지만 시장은 호락호락하지 않습니다.올해 상반기에는 매운맛, 마라맛 시장이 이어질 것이란 경고가 있는데요.시장이 경기침체 전에 바닥을 찍는 법이 없기 때문입니다.  대표적인 강세론자인 도이체방크의 빈키 차다 수석 전략가는 4,500포인트를 연말 전망치로 제시했지만, 3분기에 침체의 충격으로 S&amp;P500 지수가 3,250포인트까지 하락할 수 있다고 봤습니다.에버코어ISI, 4,150포인트를 제시했지만 연중 2,450포인트까지 추락할 수 있다고 봤습니다.강한 경기침체가 있다면요. 지난해 하락장을 잘 맞춘 족집게 애널리스트 모건스탠리의 마이크 윌슨 최고투자책임자는 1분기에 3,000~3,300 정도를 기록할 수 있다고 주장했습니다.경기침체 시나리오의 전망치를 보니 경기침체는 있는 것인가, 있다면 어느 정도로 얼마나 오래 갈 것인가? 질문하게 되죠.월가에서는 경기침체의 여부를 따지고 있지 않습니다.경기침체는 있다는 게 주된 입장인데요. 블룸버그가 지난해 매월 38명의 경제학자에게 경기침체 여부를 물었습니다.6월에는 그렇다는 응답 비율이 30%에 불과했지만, 12월에는 70%로 높아졌습니다. 경기침체 가능성이 높아진 이유는 미 연준의 공격적인 긴축이 올해도 이어질 것으로 보이기 때문입니다.미 연준이 가장 중요시하는 지표인 개인소비지출 가격지수 상승률이 올해 둔화 추세를 보이겠지만, 그럼에도 불구하고 연준의 목표치 2%는 웃돌 것으로 예상됩니다.미 연준은 고용시장도 지켜보고 있죠. 아직 지난해 12월 수치가 안 나왔지만, 비농업 고용 건수가 12월에도 20만 건가량 증가했을 것으로 추정됩니다. 고용 건수가 서서히 감소하면서 노동 시장 열기가 식고 있지만, 연준을 만족시키기에는 부족하다는 평가를 받습니다.물가상승률도 노동시장도, 아직 연준의 긴축 기조에 제동을 걸만한 요소가 아니라는 것입니다. 변수는 FOMC 회의에서 투표권을 행사하는 위원 12명 중 기존의 매파 4인이 비둘기파와 중도파로 교체되는 것인데요. 올해 FOMC가 온건한 분위기로 흘러갈 가능성이 있습니다.올해 첫 FOMC 정례회의는 이달 31일부터 2월 1일까지 열리는데요.CME 페드워치에 따르면 시장은 2월과 3월 FOMC에서 기준금리 0.25% 인상 가능성을 각각 67.7%, 60.5%로 높게 보고 있고, 5월부터는 동결 가능성도 높게 보고 있습니다. 한편 올해 2월 FOMC에 앞서 지난해 12월 FOMC 의사록이 현지시간 4일 공개됩니다.연준위원들이 어떤 생각으로 어떤 이야기를 나눴는지 알 수 있겠죠. 그 외 중요한 일정으로는 4일 구인, 이직 보고서, 5일 ADP 고용보고서와 실업보험 청구자 수, 6일 12월 비농업 부문 신규 고용이 있습니다.6일이 빅데이가 되지 않을까 싶은데요.5일부터는 연준위원들의 연설도 예정돼 있어 이번 주 후반에 시장이 움직일 가능성이 있습니다.◇ 유럽증시유럽에서는 독일과 프랑스가 증시를 열었고, 1%대 상승률로 마감했습니다.유로존 12월 구매관리자지수가 최악은 지나갔다는 신호를 줬기 때문입니다.◇ 비트코인·국제유가·원달러환율비트코인은 현재 오전 7시 기준 2,120만 원대에 거래되고 있습니다. 올해 비트코인 가격 전망 보실까요.전망이 이렇게 첨예하게 갈리는 자산이 또 있을까 싶은데요.실리콘 밸리의 전설적인 벤처 투자가이자 비트코인 맥시멀리스트인 팀 드레이퍼는 FTX 붕괴에도 불구하고 올해 중순 비트코인 가격이 25만 달러까지 오를 수 있다고 봤습니다. 2024년 반감기를 앞두고 있는 만큼 1,400%의 상승 여력이 있다는 것입니다. 그럼에도 불구하고 영국계 대형 은행 스탠다드차타드는 올해 비트코인 가격 전망치로 5천 달러를 제시했죠.현재 가격에서 70% 추락할 수 있다는 뜻입니다.   어제(2일) 새해 첫 거래를 맞이한 원·달러 환율은 달러당 1,272원 60전에 마감했습니다.
		",2023-01-03 07:24:01
"박스권 갇힌 비트코인, 새해 코인 시장 혼조세 지속",2023.01.03,뉴스투데이,http://www.news2day.co.kr,,
"[글로벌 비즈] 테슬라, 4분기 인도량 월가 예상치 하회",2023.01.03,SBS Biz,https://n.news.naver.com/mnews/article/374/0000316919?sid=101,"
■ 모닝벨 '글로벌 비즈' - 임선우 외신캐스터글로벌 비즈입니다.◇ 테슬라, 2022 생산·인도량 발표테슬라의 지난해 성적표가 공개됐습니다.생산량과 인도량 모두 기대치를 밑돌았는데요.2022년 총 137만 대의 차량을 생산했고, 131만 대를 인도했습니다.앞서 머스크 CEO가 목표로 제시했던 연간 성장률 50% 증가를 달성하기 위해선 140만 대 넘게 생산됐어야 한 만큼 아쉬운 기록입니다.특히 공급망 이슈와 머스크 CEO의 트위터 인수 등으로 잡음이 많았던 4분기 인도량은 약 40만5천대로, 역대 분기 최고 기록이긴 하지만 시장 전망치인 42만7천대에 크게 미치지 못했습니다.테슬라, 올해 전망도 안갯속입니다.최대 생산기지인 상하이 공장은 1월 단 17일만 가동에 들어가고, 중국 시장에선 비야디를 비롯한 토종 업체들이 치고 올라오자 다음 달 말일까지 파격할인 행사에 나서는 등 대응책 마련에 나서고 있습니다.여기에 경기침체 확산과 머스크의 광폭행보까지 겹치며 우려를 키우고 있는데요.""매각은 절대 없다""던 머스크는 트위터 인수자금을 대기 위해 지난해에만 테슬라 주식을 4차례 팔아치우며 주가 하락을 부채질했고, 주가는 1년 사이 65% 넘게 떨어졌습니다.이처럼 '머스크 리스크'가 확산하자 월가 대표적 테슬라 강세론자, 웨드부시의 댄 아이브스도 머스크가 주가 폭락 사태에 책임을 져야한다며 일침을 가했는데요.지나친 낙관론을 경계하고 트위터가 아닌 테슬라에 집중할 것, 이사회 교체, 구체적 자사주 매입 프로그램 발표, 또 약속대로 보유 지분 청산 중단 약속을 지키고 시장의 신뢰를 회복해야 한다고 지적했습니다.◇ GE, 기업분할 첫 단추130년 역사의 글로벌 기업 제너럴 일렉트릭이 기업 쪼개기에 나섭니다.분사될 GE헬스케어 테스놀로지는 4일부터 별도의 회사로 상장되고, 즉시 S&amp;P500에 포함됩니다.앞서 제너럴일렉트릭은 지난해 회사를 3개의 독립 법인으로 분할할 계획을 발표했는데요.GE헬스케어를 시작으로 내년 에너지 분야를 맡게 될 GE베르노바가 분사할 계획입니다.GE는 1800년대 말 '발명왕' 토머스 에디슨이 세운 기업으로 2000년대 초에는 최대 규모의 시총을 자랑하기도 했는데요.하지만 글로벌 금융위기에 주가가 급락하면서 2018년 다우존스산업지수에서 제외되는 등 내리막을 걸었습니다.이후 2018년 로런스 걸프 CEO가 첫 외부출신 최고경영자로 임명되고 여러 영업부문을 매각하는 등 사업 구조를 단순화하는 데 주력하고 있습니다.◇ 비트코인 1400% 랠리 vs. 70% 급락2022년은 가상자산 업계에 참 힘든 한 해였죠.루나-테라 사태부터 '코인판 리먼사태'를 키운 FTX 붕괴에 더해 거시경제 환경까지 악화일로입니다. 1조3천억 달러가 시장에서 사라졌고, 비트코인은 60% 넘게 폭락했습니다.이런 가운데 새해를 맞아 비트코인에 대한 극과 극에 이르는 전망들이 나오고 있습니다.대표적 비트코인 황소이자 억만장자 팀 드레이퍼는 비트코인 랠리를 점쳤는데요.지금보다 1400% 상승한 25만 달러를 예측했습니다.드레이퍼는 침체된 가격과 거래량 감소에도 불구하고 ""2024년 반감기가 긍정적인 영향을 미칠 것""이라며 현재 시장이 바닥을 찾았다고 말했는데요.반감기는 4년마다 채굴자에게 지급되는 비트코인 보상이 반으로 줄어드는 것으로, 공급을 압박하기 때문에 비트코인가격에 긍정적이라는 해석입니다.가상자산 거래소 루노의 비제이 아이야르도 긍정적인 전망을 제시했는데요.시장 큰손인 채굴업자들이 가격 폭락과 에너지 비용 압박으로 잇따라 처분하면서, 남아있는 매도 압력이 대부분 제거될 것이라며, 역사적으로 좋은 신호라고 말했습니다.반면 영국 스탠다드차타드는 비트코인이 5천 달러까지 떨어질 수 있다고 지적했는데요.""점점 더 많은 가상자산 거래소가 유동성이 부족하다는 사실을 깨닫고, 디지털 자산에 대한 투자자의 신뢰가 무너짐에 따라 도미노 파산이 일어나고 있다""며 엇갈린 의견을 보였습니다.◇ 올해 주목해야 할 IPO 새내기는?지난해 뉴욕증시가 최악의 한 해를 보내면서 IPO 시장이 충격에 빠졌죠.적정 가치로 평가받지 못할 수 있다는 우려에 시장 자체가 위축된데다, 막상 증시에 입성했더라도 크게 부각되지 못했는데요.신규 상장 기업에 주로 투자하는 르네상스 IPO ETF 역시 57% 급락하며 사상 최악의 연간 수익률을 기록했습니다.하지만 이같은 IPO 시장 부진에도 불구하고 많은 월가 전문가들이 지난해 상장한 기업들에 러브콜을 보내고 있는데요.어떤 기업들인지 확인해보시죠.우선 모빌아이입니다.모빌아이는 인텔에서 분사한 자율주행 회사인데요.15명의 애널리스트가 투자의견을 유지하고 있고, 이중 12명이 매수 의견을 제시하고 있습니다.평균 목표주가는 41.9달러로 향후 12개월간 주가가 약 20% 상승할 것으로 보고 있습니다.사믹 채터지 JP모건 애널리스트는 ""모빌아이가 성공적인 자율주행 기술을 선보이고 있는 만큼 강력하고 견고한 성장이 예상된다""며""2030년까지 38%의 매출 성장을 기록할 것""으로 내다봤습니다.또 주목되는 기업은 안과 수술기기 등 아이케어 제품을 판매하는 바슈롬이 있고요, 바이오 스타트업 신코 파마도 기대되는 새내기주로 꼽혔습니다.8명의 애널리스트가 다루고 있고 이중 6명이 매수 의견을 제시하고 있는데, 평균 목표주가는 40.71 달러로 231%의 추가 상승 여력을 점치고 있습니다.이밖에도 크레도 테크놀로지, 코어브릿지 파이낸셜 등도 이름을 올렸는데요.올해 어떤 성적을 보여줄지 주목됩니다.◇ 中 헝다, 파산 수순 밟나중국 최대 부동산개발업체 헝다가 채무 구조조정 계획 발표를 또 연기하면서 파산 소송 가능성까지 나오고 있습니다.헝다는 지난해 말까지 우리돈 357조원에 대한 채무구조조정안을 홍콩 증권거래소에 내기로 했지만, 이를 제출하지 않은 것으로 전해졌는데요.달러화 채권을 갚지 못해 공식 디폴트에 빠진 뒤 중국 당국의 개입 속 구조조정 방안을 모색해왔지만 뾰족한 해결책을 찾지 못하고 있습니다.블룸버그는 ""헝다의 채무구조조정안 수립이 계속 늦어지면서 헝다가 파산 소송에 직면할 가능성이 높아졌다""고 전했는데요.만약 현실화하면 약 7경3천500조원에 달하는 중국 금융 시스템에 큰 타격을 주는 것은 물론, GDP의 약 25%를 부동산에 의존하는 중국의 경기 회복은 더욱 힘들어질 것이란 분석이 나옵니다.
		",2023-01-03 07:36:01
"도지코인 재단 2023년형 개발 기금 조성…""PoS 전환 계획 없다""",2023.01.03,디지털투데이,http://www.digitaltoday.co.kr/,,
1월 3일 디지털자산 주요뉴스,2023.01.03,NBNTV,https://www.nbntv.kr/,,
1월 3일 2023 암호화폐 전망 [글로벌 시황&이슈],2023.01.03,한국경제TV,https://n.news.naver.com/mnews/article/215/0001075090?sid=101,"
			암호화폐 투자자들에게 작년은 여러모로 잊기 힘든 한 해로 기억될 겁니다. 실제로 CNBC는 작년 한 해, 테라가 100%, 솔라나와 앰프가 93%, 카르다노가 80%, 에테르가 67%, 비트코인과 도지코인이 각각 63%와 55% 정도의 가치가 빠진 것으로 분석했습니다. 사실, 올해도 하락파가 지배적이기는 한데요, 개중에는 상승파와 중도파도 있습니다. CNBC는 작년 한 해 동안 암호화폐 시장의 미래를 내다봤던 권위있는 전문가들의 작년 예측이 맞았는지 틀렸는지를 평가하고, 그들을 다시 찾아가 올해의 새로운 예측까지 물었습니다. 중도파부터 살펴보겠습니다.1. 중도암호화폐 대출업체인 넥소의 CEO, 안토니 트렌체프는 지난 5월, 비트코인이 12개월 내에 10만 달러 이상으로 뛸 것이라고 전망한 바 있는데요, 약 4개월 정도가 남은 시점인 지금, 트렌체프는 10만 달러까지는 솔직히 힘들 것 같다고 말을 바꿨습니다. 다만, 여전히 낙관론을 가지고 있다는 데서는 변함이 없다고 합니다. 투자 팁을 준다면, 일단 비트코인에 너무 많은 비중까지는 아니고 적당한 비중을 투자한 후에, 당장은 아니고, 5년에서 10년 뒤에 열어보면 좋은 결과가 있을 것이라고 답했습니다. 단기적으로는 힘든 상황이 지속되겠지만, 결국 장기적으로 본다면 성공적일 것이라고 정리해볼 수가 있겠습니다.스위스 은행 세바의 전 CEO인 귀도 뷸러는, 지난 해 1월, 2022년에 비트코인이 약 5만 달러에서 7만 5천 달러까지 충분히 갈 수 있다는 결과를 도출한 내부평가 모델을 가지고 있다고 자신했습니다. 당시, 비트코인이 4만 2천 달러에서 4만 5천 달러 수준에서 거래되고 있었다는 점을 감안할 때, 어떻게 보면 최소 목표금액인 5만 달러까지는 나름 현실적이어보였는데요, 하지만 작년에 비트코인이 5만 달러에 도달하지 못하는 수준을 넘어 내려앉아도 너무 내려앉으면서, 이 예측은 정확히 빗나갔습니다. CNBC는 뷸러에게, 당시 예측에서 무엇이 잘못됐냐고 물었습니다. 뷸러는 전쟁과 원자재의 변동성, 인플레이션, 그리고 테라루나 사태와 FTX파산 등 대형 악재들이 겹치며 2022년은 암호화폐에게 있어 최악의 해였다고 답했습니다. 하지만, 여전히 비트코인에 대해 희망의 끈을 놓지는 않고 있다고 합니다. 지금 이 마당에, 정확한 시기를 예측하기는 어렵겠지만, 그래도 언젠가는 반드시 7만 5천 달러에 달할 것이라며, ‘적절한 매수와 매도 타이밍’이 가장 중요하다고 말했습니다. 앞서 언급한 안토니 트렌체프와 비슷한 결의 의견으로 정리해볼 수 있겠습니다.홍콩의 암호화폐 거래소인 비트파이넥스와 테더의 최고 기술 책임자인 파올로 아르도이노는, 지난 4월, 비트코인이 5만 달러 아래로 급격히 추락할 것이라고 말했지만 작년 연말쯤 되자, 5만 달러 상회로 방향을 틀었던 바가 있습니다. 아르도이노의 첫 번째 예측은 정확히 맞아떨어졌지만, 두 번째 예측은 틀렸죠? 아르도이노는 그래도 비트코인의 탄력성과 기반 기술을 믿는다고 전했습니다. 여전히 우려와 의문이 존재하지만, 그래도 존재 자체의 굳건함은 분명히 있다는 건데요, 다만 비트코인의 가격을 정확히 예측하기란 너무 어렵다며, 구체적인 금액과 시기에 대한 언급은 함구했습니다.2. 비관지금부터는 비관론에 배팅한 이들을 알아보겠습니다. 도이치방크는 지난 6월, 비트코인이 약 2만 7천 달러 수준에서 2022년을 마무리할 것 같다고 발표한 바 있습니다. 당시 비트코인은 2만 달러 부근에서 거래되고 있었는데요, 이후 도이치방크가 약간 목표치를 하향 조정한다고는 했지만 그마저도 2만 1천 달러였기 때문에, 뭐가 됐든 모든 가정이 틀렸다고 볼 수가 있겠습니다. 도이치방크는 CNBC와의 인터뷰를 통해, 인플레이션과 연준의 긴축, 그리고 경제 성장 저하로 인해, 암호화폐 시장에 전반적인 하방 압력이 가해질 가능성이 높아보인다고 새롭게 응답했습니다. 또, FTX 사태의 파장이 올 한 해 전반에 걸쳐, 오래 갈 것 같다고 덧붙였습니다.JP모간 헬스케어는 지난 11월, 비트코인이 향후 몇 주 안에 1만 3천 달러까지 떨어질 것이라며 초비관론을 내놓은 바가 있습니다. FTX파산도 파산이지만, 그 파산이 도미노 효과처럼 연쇄적인 다른 문제들을 불러일으킬 것 같다는 이유에서였습니다. 다시 한 번 물은 JP모간 헬스케어의 의견은, 역시나 1만 3천 달러 유지였는데요, 다만 콕 집어 말하기보다는 에두르며, 더 이상의 말은 아끼는 모습이었습니다.매크로 리서치 회사인 앱솔루트 스트래티지 리서치의 공동설립자 중 하나인 이안 하넷은 지난 6월, 비트코인이 1만 3천 달러까지 떨어질 것이라고 경고했습니다. 하넷은 과거 역사를 보면, 비트코인의 최저점은, 최고점 대비 80% 하락한 수준이라고 제시했는데요, 실제로 비트코인은 2017년 말에, 2만 달러라는 최고점을 찍고 3천 달러 정도가 떨어졌습니다. 하넷의 주장에 따르면, 비트코인은 여기서 22% 정도 더 하락해야만 하는데요, 하넷은 결국 비트코인이 1만 3천 달러까지 내려갈 것으로 본다고는 말했지만, 반전은 바닥을 찍고 나면 80% 정도의 반등이 있을 것이라고 재차 강조했다는 점이었습니다. 그러나 그건 훨씬 훨씬 더 멀리 봤을 때의 이야기라고 하고요, 올해만 놓고 본다면, 하넷은, 연준이 금리를 더 올릴 확률이 높기 때문에 암호화폐가 1만 3천 달러나 1만 2천 달러, 혹은 최악의 경우 1만 달러까지 내려갈 수 있다고 설명했습니다.베테랑 투자자인 마크 모비우스는 작년 한 해, 비트코인에 대해 가장 정확한 전망을 내놓은 사람 중 하나로 꼽히고 있기 때문에 올해의 전망에도 관심이 쏠리고 있습니다. 모비우스는 작년 5월에 비트코인이 2만 8천 달러를 넘자, 앞으로 2만 달러까지 떨어진 후에 반등했다가, 궁극적으로는 1만 달러를 밑돌 것이라고 말했습니다. 세 가지 단계별 예측 중 두 가지는 맞았고요, 마지막 하나만 틀렸습니다. 다시 물은 올해의 새로운 전망에 대해, 모비우스는 2023년 중에 비트코인이 1만 달러 수준으로 내려올 것이라고, 기존의 의견을 다시 한 번 제시하는 모습이었습니다.서섹스 대학교의 교수인 캐롤 알렉산더는, 2021년 12월, 비트코인이 한창 전성기를 구가하고 있을 때, 2022년에 비트코인이 만 달러 수준으로 내려앉거나, 혹은 만 달러보다 낮아질 수 있다고 주장한 유일한 사람이었습니다. 실제로 2021년 말 당시, 비트코인은 최고점이었던 6만 9천 달러를 찍고 고점 대비 약 30% 가까이 추락했는데요, 만 달러까지는 아니었지만 폭락을 예측했다는 점에서는 잘 맞아떨어졌습니다. 2023년 전망에 대해 알렉산더 교수는, 비트코인이 만 달러까지 내려갈 것 같지는 않지만 그래도 낙폭이 어느정도 예상된다며, 보유하고 있는 투자자라면 비중을 크게 축소하는 편이 나을 것이라고 조언했습니다.3. 낙관마무리는 기분 좋은 낙관론으로 지어보겠습니다. 일단, CNBC는, 2018년에 벤처 투자가인 팀 드레이퍼가 2022년까지 비트코인이 25만 달러에 도달할 것이라고 말했던 것은 이미 한참 빗나갔다고 운을 띄웠습니다. 그러면서, 팀 드레이퍼에게 다시 한 번 비트코인의 전망을 요청했더니, 그는 똑 같이 ‘25만 달러론’을 6개월 연장한다면서, 올해 상반기 중에 비트코인이 25만 달러 부근에 도달할 것이라고 전했습니다. 드레이퍼는 CNBC와의 인터뷰에서 “비트코인과 같이 상위권 암호화폐들은 말 그대로 고공행진할 것이고, 반대로 하위권의 암호화폐들은 장벽을 넘지 못하고 사라지는, 양분화가 될 것”이라고 답했습니다. 그런데 드레이퍼의 예측이 현실화되려면 비트코인이 현재가 대비 무려 1,400%나 올라야 하는데요, 이게 가능하겠냐는 CNBC의 질문에 드레이퍼는, 우리가 통계에 잡지 못하고 있는 투자자, 즉 ‘여성’이 있다며, 여성 투자자의 숫자가 변수가 될 것이라고 응답했습니다. 통계적으로, 여성이 전체 소매 지출의 80%를 담당하고 있는데, 여성들이 보유하고 있는 암호화폐량이 적다며, 그들이 잠재적인 투자자가 될 것이라고 말했습니다.미국의 전설적인 억만장자 가치투자자, 빌 밀러도 비트코인 강세의 손을 들어줬습니다. 물론, 작년 한 해 기록했던 비트코인의 손실이 놀랍기는 하지만, 2020년에 찍었던 비트코인의 최저점인 5,800달러보다는 현재 190% 상승한 상태라는 점을 기억해야 한다며, 약간 시간을 두고 본다면 비트코인은 결국 잘 될 것이라고 말했습니다. 다만, 자산의 1% 이상을 비트코인에 투자해야 한다는 말은 들어본 적이 없다며, 누구나 잠깐 손해를 입어도 괜찮은 수준인 1% 정도 수준에서는, 투자를 해도 충분히 이익을 볼 것이라고 말했습니다. 또, 빠른 시일까지는 아니겠지만, 연준이 속도조절에 나선다면, 비트코인이 가장 큰 혜택을 볼 것이니, 염두에 두라고 조언했는데요, 자신 역시 가지고 있는 암호화폐를 조금도 팔지 않을 것이고, 코인베이스도 새롭게 매수할 것이라고 말했습니다.마지막으로, 암호화폐 시장에서 인기가 높은 애널리스트인 렉트 캐피탈은 추세 반전 가능성을 나타내는 비트코인의 상대 강도지표인 RSI를 언급하며, ‘4년 주기 이론’을 제시했습니다. 비트코인이 2024년에 유례없는 역대 최고치를 경신할 것이라고 점쳤습니다. 따라서, 비교적 저점인 2023년에  미리 들어가있는 게 최고의 기회라고 추천했습니다.
		",2023-01-03 08:06:39
[07:48 가상자산] 하반기 반등 전망에 소폭 상승,2023.01.03,신아일보,http://www.shinailbo.co.kr/,,
"[가상화폐 시황] 비트코인, 1만6000달러 횡보세…리플·폴리곤 3%↑",2023.01.03,데일리한국,http://daily.hankooki.com,,
"[코인시황] 비트코인 소폭 상승 1만6724달러, 솔라나 12% 급등 이더리움 1% ↑...",2023.01.03,글로벌이코노믹,http://www.g-enews.com/,,
"비트코인, 소폭 상승세… 1만6716달러 횡보",2023.01.03,머니S언론사 선정,https://n.news.naver.com/mnews/article/417/0000883332?sid=101,"




비트코인과 이더리움 등 암호화폐 시장 전반이 소폭 상승세를 기록하고 있다. /사진=이미지투데이 비트코인과 이더리움 등 암호화폐 시장 전반이 소폭 상승세를 기록하고 있다. 3일 오전 8시24분 현재 글로벌 코인시황 중계사이트인 코인마켓캡에서 비트코인(BTC)은 24시간 전보다 0.53% 오른 1만6716달러에 거래되고 있다.시가총액 2위 코인인 이더리움은 전거래일보다 1.17% 오른 1216달러에 거래되고 있다.같은 시간 국내 가상자산 거래소 업비트에서 비트코인은 0.56% 오른 2124만원이다. 이더리움은 1.18% 오른 154만원에 거래 중이다.시총 5위 바이낸스 코인(BNB)은 0.62% 오른 246달러였다. 업비트에서는 BNB 원화 거래가 지원되지 않는다.한편 같은 시각 빗썸에서 비트코인은 전일 종가 보다 0.17% 내린 2123만원에 거래되고 있다. 이더리움은 0.32% 내린 154만원이다.
",2023-01-03 08:25:22
