title,dates,press,link,content,time
"[종합] 김구라, 15년전 매입한 땅…가격 변동無에 ""이럴 줄 알았나"" 탄식('그...",2022.11.30,텐아시아,https://n.news.naver.com/mnews/article/312/0000583157?sid=106,"
				
				
				[텐아시아=윤준호 기자] 
사진=유튜브 채널 '그리구라' 영상 캡처방송인 김구라가 15년 전에 구입한 땅의 가격을 보며 탄식했다.최근 유튜브 채널 '그리구라'에는 ""구라 철원 땅 가격 최초 공개합니다... 근데 이제 눈물을 곁들인'이라는 제목의 영상이 올라왔다.공개된 영상에서 김구라는 아들 그리와 함께 철원으로 향했다. 그리는 앞서 아버지 김구라가 사놓았던 철원 땅의 가격이 오르지 않고 있다고 폭로했다.김구라는 ""아무래도 북한 쪽하고 가깝다 보니까 개발이 쉽지 않다""라며 씁쓸한 표정을 지었다. 그리는 또 ""2050년 되면 달라질 수도 있다""라며 응원했다. 김구라는 ""미래에 어떻게 보면 네가 더 이득을 많이 볼 땅이다. 예를 들어 네가 아빠한테 크게 불효를 하지 않는 한 내가 재산이 조금 있다고 치면 너한테 갈 거다. 너하고 동생""이라고 말했다.철원에 오기 전 땅 계약서를 봤다는 김구라. 그는 ""2007년 11월에 샀다. 당시 2억 4500만원에 샀다. 복비와 세금까지 2억 7000만 원 정도 줬던 것 같다. 논밭이다""라며 현실을 직시했다.이어 ""동현이가 만약에 군복무를 여기서 하면 아빠 땅 지킴이로 있는 거다. 땅을 사려면 몇 번씩 부동산 애플리케이션 보고 부동산도 몇 군데 돌아다니면서 왔어야 했는데 한번 얘기 듣고 인척이니까 왔다가 망한 거다""라고 했다.김구라는 이후 ""내가 부동산이나 재테크는 없어도 방송 열심히 하고 일 열심히 하니까""라며 긍정적인 태도를 보였다. 그리는 ""나도 비트코인 날리고 나서 그 다음부터 잘 됐다. 일이 들어오기 시작했다. 사람이 굶어 죽으라는 법은 없다""라며 김구라의 마음을 위로했다.철원 땅에 도착한 부자. 근처에 있는 도로를 보며 그리는 ""이정도면 땅을 살 때 난 좀 쎄했을 거 같다""라고 지적했다. 김구라는 ""주변에 뭔가 들어설 거라는 희망을 갖고 사는 거다. 15년 뒤에도 이럴 거라고 땅을 사지는 않는다""라고 이야기했다.김구라는 가격 변동이 전혀 없을 거라는 공인중개사의 말에 한숨을 내쉬었다. 마지막으로 ""부동산이나 이런 건 함부로 접근하면 안 된다. 요즘 영끌해서 사람들이 많이 힘들어 한다. 이렇게 경기가 안 좋을 때는 1-2년에 끝나는 게 아니다. 재테크도 안정적으로 해야한다""라고 언급했다.윤준호 텐아시아 기자 delo410@tenasia.co.kr
			",2022.11.30. 오전 7:55
"美 회계감사 업계, 암호화폐 기업 '하이 리스크'로 재분류",2022.11.30,토큰포스트,https://www.tokenpost.kr,,
"투자 전문 핀테크 앱 플럼, 암호화폐 거래 서비스 실시",2022.11.30,토큰포스트,https://www.tokenpost.kr,,
"'애플 쇼크' 지속…코스피, 中 눈치보며 혼조세 전망 [증시 개장 전 꼭 알아야...",2022.11.30,한국경제언론사 선정,https://n.news.naver.com/mnews/article/015/0004781487?sid=101,"




사진=게티이미지뱅크미국 나스닥은 '애플 쇼크'가 지속되면서 하락했다. 국내 증시에선 전일 중국 정부의 제로 코로나 정책 폐지 기대감에 따른 상승분의 일부 되돌림 현상이 나타나면서 혼조세가 이어질 전망이다.■ 코스피, 中 눈치보며 혼조세 전망미 증시는 중국의 코로나 정책 완화 소식에도 불구하고 애플(-2.1%) 부진 등 개별 기업들의 하락 요인 여파로 나스닥이 하락하면서 30일 국내 증시에도 다소 부정적 영향을 줄 것으로 전망된다. 전일 중국의 전격적인 방역정책 전환 기대가 나왔지만, 단계적 방역 완화가 확인되면서 일부 되돌림 매도 물량이 나올 것이란 예상이다.서상영 미래에셋증권 연구원은 ""나스닥 하락을 부추긴 애플 이외에 아마존과 테슬라 이슈도 개별 요인이라는 점을 감안하면 국내 증시에 미치는 부정적인 영향은 제한될 것""이라며 ""역외 위안화의 강세가 확대돼 원화 강세 가능성이 높기 때문에 외국인 수급에 우호적인 영향을 줄 것""이라고 내다봤다. 그는 ""NDF 원달러 환율 1개월물은 1324.18원으로 이를 반영하면 원달러 환율은 3원 하락 출발, 코스피는 0.3% 내외 상승 출발할 것으로 예상된다""고 말했다.염승환 이베스트투자증권 이사는 ""미국 증시가 부진했고 전일 중국의 전격적인 방역정책 전환을 기대했지만 전면적 전환이 아닌 단계적 방역완화가 확인되면서 일정 부분 되돌림 하락이 나올 전망""이라며 ""금일 미국 파월 Fed 의장의 매파적 발언이 예상된다는 게 중론이기 때문에 금일 국내 증시는 보합권에서 혼조세를 보인 후 중국 방영정책 뉴스 및 증시 흐름에 따라 변동성을 보일 것""이라고 전망했다.한지영 키움증권 연구원은 ""제로코로나 폐지 상승분의 되돌림 현상, 장저우 공장 사태 발 애플(-2.1%)의 출하량 감소 전망 지속 등에 따른 나스닥 약세에 영향 받으면서 제한적인 주가 흐름을 보일 것""이라며 ""파월 의장 연설을 앞둔 관망심리가 장중 유입되면서 대형주들의 주가 움직임을 제한할 것""이라고 예상했다. ■ 파월 연설 앞둔 나스닥 0.6%↓마감미국 증시는 제롬 파월 중앙은행(Fed) 의장의 연설을 하루 앞두고 혼조세를 보였다. 29일(현지시간) 다우존스지수는 전장보다 3.07포인트(0.01%) 오른 33852.53으로 거래를 마쳤다. S&amp;P500지수는 전장보다 6.31포인트(0.16%) 밀린 3957.63으로, 나스닥지수는 65.72포인트(0.59%) 하락한 10983.78로 장을 마감했다.미 증시는 중국 정부의 기자회견을 통해 코로나 정책 완화 기대가 부각되며 장 초반 상승했다. 그러나 중국 시위 여파로 애플(-2.11%)의 4분기 출하량 급감 가능성이 부각되자 하락 전환했다. 더불어 소비자 신뢰지수를 통해 미국의 경기 침체 우려가 높아진 점도 투자 심리 위축 요인으로 작용했다. 특히 1년 기대 인플레 상승과 아마존(-1.63%)의 회사채 발행에 따른 국채 금리 상승 여파로 기술주 중심으로 부진했다. ■ 美 집값 석달 연속 하락+獨 물가상승률 소폭 하락미국의 집값이 석 달 연속 떨어진 것으로 나타났다. 글로벌 시장지수 제공업체인 'S&amp;P 다우존스 인덱스'는 29일(현지시간) 미 주요 도시들의 평균 집값 추세를 측정하는 S&amp;P 코어로직 케이스-실러 주택가격지수가 9월 기준으로 전월보다 1.0% 하락했다고 밝혔다. 지난 7월 10년 만에 처음으로 하락 전환한 이후 전월 대비로 3개월 연속 집값 하락세가 이어졌다. 9월 낙폭은 8월(-1.1%)과 거의 비슷한 수준이다.한편 독일의 11월 소비자 물가가 3개월 연속 10%대를 유지했으나 전달보다는 상승세가 완화됐다. 독일 통계청은 29일(현지시간) 독일의 11월 소비자물가(속보치)가 1년 전보다 10.0% 상승해 전달 10.4%보다 상승률이 0.4%포인트 낮아졌다고 밝혔다. ■ 네이버 라인이 만든 美 가상화폐거래소 3년도 안돼 폐업네이버의 일본 관계사 라인이 미국에 설립한 가상화폐거래소 비트프론트가 영업을 개시한 지 3년도 안돼 자진 폐업했다. 비트프론트는 28일(현지시간) 홈페이지 공지를 통해 영업 중단을 발표했다고 29일 CNN 방송 등이 보도했다.비트프론트는 ""빠르게 발전하는 (가상화폐) 산업에서 도전과제를 극복하기 위해 노력했음에도 우리는 유감스럽게도 (거래소) 문을 닫을 필요가 있다고 결정했다""고 밝혔다.이 거래소는 폐업 사유로 라인 블록체인 생태계와 링크(LINK·라인 블록체인의 자체 가상자산) 토큰 경제의 보호를 들었다. 이 거래소는 폐업 안내와 함께 28일부로 신규 가입과 신용카드 결제를 중단했다. 비트프론트는 이번 폐업 조치가 글로벌 코인 거래소 FTX의 파산보호 신청 사태와는 무관하다고 선을 그었다. ■  10월 생산 1.5%↓, 30개월만에 최대폭 감소통계청이 30일 발표한 ‘10월 산업활동동향’에 따르면 지난달 전산업 생산은 1.5%, 소비는 0.2% 각각 감소했다. 생산은 지난 7월 -0.2%, 8월 -0.1%, 9월 -0.4%에 이어 지난달까지 넉 달째 전달 대비 감소를 거듭하며 부진이 장기화하고 있다. 생산이 넉 달 이상 연속으로 감소하기는 코로나19가 발생한 2020년 1월부터 5월까지 다섯 달 연속 감소 이후 2년 5개월 만이다.지난달 소비도 9월보다 0.2% 줄었다. 전달 -1.9%에 이어 두 달 연속 감소했다. 설비투자는 보합(0%)을 기록했다.
",2022-11-30 08:11:01
"볼린저밴드 창시자 ""비트코인·이더리움 잠든 사이 라이트코인이 깨어났다""",2022.11.30,코인리더스,http://coinreaders.com,,
"[코인시황] 비트코인 1만6478달러, 도지코인 7% 상승‧이더리움 4%↑1219달러",2022.11.30,글로벌이코노믹,http://www.g-enews.com/,,
[윈터이즈커밍] [위메이드] 위믹스 사태 영향 실적 찬바람 부나,2022.11.30,딜사이트,https://dealsite.co.kr/,,
네이버 라인 설립 가상화폐거래소 자진 폐업,2022.11.30,한국경제TV,https://n.news.naver.com/mnews/article/215/0001068609?sid=004,"




네이버의 일본 관계사 라인이 미국에 설립한 가상화폐거래소 비트프론트(Bitfront)가 영업을 개시한 지 3년도 안 된 시점에서 자진 폐업했다.비트프론트는 28일(이하 현지시간) 홈페이지 공지를 통해 영업 중단을 발표했다고 29일 CNN 방송 등이 보도했다.비트프론트는 ""빠르게 발전하는 (가상화폐) 산업에서 도전과제를 극복하기 위해 노력했음에도 우리는 유감스럽게도 (거래소) 문을 닫을 필요가 있다고 결정했다""고 밝혔다.이 거래소는 폐업 사유로 라인 블록체인 생태계와 링크(LINK·라인 블록체인의 자체 가상자산) 토큰 경제의 보호를 들었다.비트프론트는 미국 캘리포니아주에 본사를 두고 있으며 2020년 2월 말 개소했다. 미국 영업 개시 시점부터 따지면 2년 9개월 만에 폐업한 것이다.이 거래소는 폐업 안내와 함께 28일부로 신규 가입과 신용카드 결제를 중단했다. 고객에게는 내년 3월 31일까지 모든 자산을 출금할 것을 요청했다.비트프론트는 이번 폐업 조치가 글로벌 코인 거래소 FTX의 파산보호 신청 사태와는 무관하다고 선을 그었다.이 거래소는 ""이번 결정은 라인 블록체인 생태계의 최선의 이익을 위해 내려진 조치""라며 ""위법 행위로 고발된 특정 거래소와 관련한 최근의 이슈와는 상관이 없다는 점을 유의해달라""고 강조했다.현재 미국 검찰은 FTX의 금융 범죄 가능성과 관련해 수사를 진행 중이다.CNN은 비트프론트 폐쇄에 대해 '가상화폐 겨울'(가상화폐의 장기 침체기)에 따른 최신 피해 업체로 묘사했다.이어 ""디지털 자산 시장이 FTX의 극적인 붕괴로 촉발된 금융 (위기) 전염 현상과 씨름하고 있을 때 비트프론트의 폐업 발표가 나왔다""며 ""라인이 지원한 가상화폐 거래소가 업계의 혼란을 극복하는 데 실패한 뒤 문을 닫았다""고 진단했다.로이터 통신은 가상화폐 정보 사이트 코인게코 자료를 인용해 비트프론트가 코인 6종과 트레이딩 페어(상관관계가 높은 코인 2개를 활용한 차익거래) 13종목의 거래를 취급했고, 하루 거래대금은 9천400만 달러(1천250억 원)였다고 전했다.
",2022-11-30 08:14:14
"비트코인, FTX 여파로 약세장 지속… 2100만원대 횡보",2022.11.30,머니S언론사 선정,https://n.news.naver.com/mnews/article/417/0000873490?sid=101,"




가상화폐 시장은 29일 소폭 상승세를 보이고 있다./사진=이미지투데이 FTX 파산여파로 비트코인과 이더리움 등 가상화폐 시장이 약세장을 면치 못하고 있다.30일 오전 8시20분 현재 글로벌 코인시황 중계사이트인 코인마켓캡에서 비트코인(BTC)은 24시간 전보다 1.64% 오른 2184만원에 거래되고 있다.시가총액 2위 코인인 이더리움은 전거래일보다 4.41% 오른 161만원에 거래되고 있다.같은 시간 국내 가상자산 거래소 업비트에서 비트코인은 0.50% 오른 2245만원이다. 이더리움은 3.39% 오른 166만원에 거래 중이다.시총 5위 바이낸스 코인(BNB)은 1.41% 오른 296달러였다. 업비트에서는 BNB 원화 거래가 지원되지 않는다.한편 같은 시각 빗썸에서 비트코인은 전일 종가 보다 0.11% 오른 2242만원에 거래되고 있다. 이더리움은 0.54% 오른 166만원이다.
",2022-11-30 08:20:33
"美 마이애미 시장 ""여전히 비트코인으로 월급 받고 있다""",2022.11.30,토큰포스트,https://www.tokenpost.kr,,
