title,dates,press,link,content,time
[김박사 진단] 미국 연준 FOMC 운명의 한 주 3가지 관전 포인트,2022.01.24,글로벌이코노믹,http://www.g-enews.com/,,
불편한 얘기도 좀 합시다! 책 표제가 우리에게 던진 질문 #1,2022.01.24,엘르,http://www.elle.co.kr/,,
"비트코인, 폭락 속 채굴 난이도 사상 최고 기록",2022.01.24,글로벌이코노믹,http://www.g-enews.com/,,
"비트코인 시총 반토막, 두달만에 715조원 사라졌다",2022.01.24,E3면 1단,https://n.news.naver.com/mnews/article/025/0003168584?sid=101,"
			  비트코인 시가총액(시총)이 두 달 반 사이 6000억 달러(약 715조원) 증발하며 반 토막 났다.      글로벌 암호화폐 정보업체 코인마켓캡에 따르면 23일 오후 2시 비트코인의 가격은 3만5206달러(약 4198만원)에 거래되고 있다. 지난해 몸값이 가장 비쌌던 11월 11일(6만8623달러)과 비교하면 48.7% 급락했다. 같은 기간 시가총액은 1조2256억 달러에서 6667억 달러로 쪼그라들었다.      



내리막길 걷는 비트코인 가격           비트코인은 한국 암호화폐 거래소 업비트에서도 같은 시각 연초(5791만원)보다 25% 내린 4352만원에 거래 중이다.      비트코인 가격 약세의 배경은 복합적이다. 우선 미국 연방준비제도(Fed)를 비롯한 주요국 정부의 ‘긴축 시계’가 빨라지고 있다. 치솟는 물가를 잡기 위해 각국 중앙은행들이 시장 예상보다 빠르게 돈줄 죄기에 나섰다. 여기에 ‘디지털 금(金)’으로 불리며 가치 저장 수단의 역할을 해왔던 비트코인의 가격이 최근엔 기술주 주가와 같은 방향으로 움직이는 경향이 커졌다. 실제 인플레이션 피난처로 여겨졌던 암호화폐가 위험자산인 주식처럼 가격이 오르내리고 있다. 참고로 지난 21일(현지시간) 미국 뉴욕 나스닥 지수는 전날보다 2.72% 하락한 1만3768.92에 장을 마감했다. 로이터 통신에 따르면 나스닥 지수의 주간 하락 폭(-7.6%)은 신종 코로나바이러스 감염증(코로나19) 확산 초기인 2020년 3월(-12.6%) 이후 가장 컸다.      암호화페 정보업체 ‘카이코’의 클라라 메달리 수석연구원은 월스트리트저널(WSJ)과의 인터뷰에서 “최근 암호화폐는 국제 정책의 변화 등에 반응하고 있다”며 “유동성 수도꼭지가 잠기면 두 자산(암호화폐와 증시) 모두 변동성이 심화해도 놀랍지 않을 것”이라고 말했다.      각국의 규제도 비트코인 몸값을 끌어내리는 요인이다. 러시아는 지난 20일(현지시간) 암호화폐의 채굴, 발행, 거래 등을 전면 금지하는 보고서를 공개했다.      러시아(11%)는 미국(35.4%)과 카자흐스탄(18.1%)에 이은 세계 3위의 암호화폐 채굴량을 자랑한다. 보고서가 공개된 다음 날 비트코인의 가격은 10% 넘게 빠졌다. 미국도 이르면 다음 달 암호화폐 관련 대책을 내놓을 것으로 보인다.      비트코인의 가격이 폭락하자 엘살바도르는 지난 22일(현지시간) 비트코인 1500만 달러(약 178억원)어치를 사들였다. 엘살바도르는 비트코인을 법정화폐로 채택한 곳이다. 나입 부켈레 엘살바도르 대통령은 이날 소셜미디어(SNS)에서 “비트코인 410개를 추가 매수했다”며 “싼값에 (비트코인을) 파는 사람들이 있다”고 말했다. 하지만 비트코인 미래 가격을 두고 전문가들의 전망은 엇갈린다. 토드로웬스틴유니온뱅크의 수석 자산전략가는 CNBC와의 인터뷰에서 “비트코인의 가격 흐름은 과거 거품이 쌓인 후 꺼졌던 다른 자산들과 비슷한 흐름을 보인다”며 “유동성 국면이 줄어들면 암호화폐처럼 과대평가된 투기자산은 손해를 볼 수 있다”고 지적했다.      반대 의견도 있다. 암호화폐 대출 플랫폼 ‘넥소’의 안토니트렌체브 대표는 블룸버그와 인터뷰에서 “(암호화폐) 자산 가격의 매도 움직임이 더욱 커지면 Fed가 투자자의 불안을 줄이기 위해 구두(verbally)로 개입할 것”이라며 “그 시점에 비트코인을 비롯한 암호화폐 자산 가격은 반등할 수 있다”고 전망했다.  
",2022-01-24 00:03:09
"통계청, 올해부터 가계금융복지 조사에 비트코인도 포함",2022.01.24,한강타임즈,http://www.hg-times.com,,
"비트코인, 3중고에 '휘청'…""3만불도 위험"" Vs ""설이후 반등""",2022.01.24,A3면 3단,https://n.news.naver.com/mnews/article/018/0005132272?sid=105,"
전문가 6명에게 가상자산 시장 물어보니비관론은 3만불 깨지고 폭락세 계속 전망낙관론은 1월 바닥 다지고 연내 8000만원투자 변수는 美 연준, 테슬라, 中 돌발 악재[이데일리 최훈길 기자] 가상자산(암호화폐) 시가총액 1위인 비트코인을 비롯해 코인 시장이 하락세다. 미국의 금리 인상 전망과 기술주 하락세에 러시아의 비트코인 채굴·거래 금지 가능성까지 맞물린 여파다. 3만달러(3500만원대) 아래로 붕괴할 것이라는 전망이 나오는 가운데, 설 연휴 이후인 내달부터 반등할 것이란 예측도 제기된다. 23일 이데일리는 시장 전문가 6명에게 비트코인 등 가상자산 관련한 △시세 하락 원인 △시세 바닥 시점·수준 △향후 전망 △투자 변수를 전화 인터뷰 했다. 이들은 △미국 연방준비제도(Fed·연준)의 25~26일(현지시간) 연방공개시장위원회(FOMC) △미국 기술주 하락 △러시아 중앙은행의 가상자산 전면 금지의 필요성을 비트코인이 하락한 ‘3중고(苦)’라며 비슷한 원인 분석을 했지만, 나머지 질문에선 엇갈린 답변을 내놓았다.  



(그래픽=이미나 기자)◇“3500만원도 깨져”…“이미 바닥 수준”비트코인 시세 바닥 시점·수준은 극과극으로 갈렸다. 우선 코인 시장을 견인할 뚜렷한 호재가 보이지 않아 하락세가 계속될 것이란 비관적 전망이 제기됐다. 안동현 서울대 경제학과 교수(전 자본시장연구원장)는 “일단 지지선이 붕괴했기 때문에 테크니컬 한 분석에 따르면 비트코인이 3만달러(3500만원대)까지는 내려갈 것”이라고 말했다. 김형중 한국핀테크학회장은 “금리 인상, 나스닥 하락, 러시아 변수까지 가상자산 시장에 부정적인 방향으로 가고 있다”며 “지금 추세로 가면 비트코인이 3만달러(약 3500만원대)선이 깨질 수 있다”고 내다봤다. 최근 골드만삭스는 올해 연준의 금리 인상 횟수 전망을 3회에서 4회(3·6·9·12월)로 수정했다.  급격한 폭락은 없을 것이란 반론도 제기된다. 가상자산 시장이 제도권 ‘금융자산’처럼 움직이고 있고, 결국 디지털자산으로 자금이 몰릴 것이란 전망에서다.가상자산 전문가인 최화인 블록체인 에반젤리스트는 “미국의 금리 인상은 이미 예견돼 있어, 디지털자산으로 몰리는 큰 흐름을 막을 순 없다”며 “지금 거의 바닥 수준에 왔기 때문에 설 이후 2월 초에는 반등할 것”이라고 전망했다. 박성준 동국대 블록체인연구센터장은 “코인이 나스닥과 함께 움직인다는 것은 가상자산 시장이 금융자산처럼 인정받았다는 증거”라며 “비트코인이 올해 1분기에는 반등해 우상향하면서 연내에는 비트코인 시세가 8000만원을 넘어설 것”이라고 봤다. 그렇다면 장기적으로는 어떤 방향으로 갈까. 코인 시장의 매력이 점점 사라질 것이란 전망과 오히려 가치가 커질 것이란 예측이 맞섰다. 주원 현대경제연구원 경제연구실장은 “비트코인, 이더리움이 휴지 조각까지 가진 않겠지만, 리스크 때문에 자산으로서의 매력은 점점 떨어질 것”이라며 “이대로 가면 주식, 은행, 부동산으로 자금이 몰리게 될 것”이라고 말했다. 반면 인호 고려대 블록체인연구소장은 “코인 바닥이 어디일지, 앞으로 얼마나 오를지 알 수는 없다”면서도 “4년마다 비트코인 발행량이 줄어들기 때문에 희소성 등을 고려하면 앞으로 비트코인 가치는 올라가게 될 것”이라고 말했다. 비트코인은 2024년 5월에 비트코인 채굴량이 반으로 줄어들 예정이어서, 공급보다 수요가 많아질 전망이다.  비트코인과 알트코인(비트코인 이외의 암호화폐) 시세가 다르게 갈 것이란 전망도 제기된다. 앞으론 비트코인보다 알트코인으로 투자가 많아질 것이란 이유에서다. 김형중 학회장은 “비트코인이 몇배 씩 오르지 못하기 때문에 자금이 알트코인은 몰릴 수 있다”며 “지금은 비트코인과 알트코인이 비슷한 추세로 가는데 앞으로는 이 흐름이 깨지고 알트코인이 상승세를 탈 수 있다”고 내다봤다. “美 주식과 코인 함께 갈 것…연준 중요”전문가들은 향후 다양한 변수를 고려해 면밀한 투자 전략을 짜야 한다고 조언했다. 인호 소장은 “미국의 기업들이 코인 투자에 나섰기 때문에 주식과 코인은 앞으로도 함께 갈 것”이라며 “테슬라가 비트코인 결제를 시작할지가 관전 포인트 중 하나”라고 지적했다. 앞서 일론 머스크 테슬라 최고경영자(CEO)는 지난해 7월 “비트코인의 신재생에너지 사용 비중이 50% 이상이 되고 계속 높아지는 추세가 확인된다면 테슬라는 비트코인 결제를 재개할 가능성이 크다”고 말했다. 최화인 에반젤리스트는 “예측된 미국 리스크보다는 예상하지 못한 중국발(發) 돌발 악재를 봐야 한다”며 “중국발 리스크만 없다면 알트코인 시장 위주로 코인 시장이 호전될 것”이라고 지적했다. 작년에는 헝다그룹의 부도 위기가 제기되면서 중국발 리스크가 코인 시장을 위축시켰다.  안동현 교수는 “연준은 물가를 잡는 ‘인플레이션 파이터’로 나서겠지만, 미국의 주식 폭락이 우려되면 금리 인상 시기를 늦추려고 할 것”이라며 “연준의 스탠스를 주시해야 한다”고 강조했다.  



최근 한달 비트코인 시세. (사진=코인마켓캡)
",2022-01-24 01:21:01
“가상화폐도 가계 자산”… 올해 첫 통계조사 포함,2022.01.24,B1면 1단,https://n.news.naver.com/mnews/article/020/0003407411?sid=101,"
보유규모 정기적으로 파악될듯정부가 올해부터 가계가 보유한 비트코인 등 가상자산을 처음으로 공식 통계로 집계한다. 가계가 보유한 가상자산 규모가 정기적으로 파악될 것으로 보인다. 통계청은 한국은행, 금융감독원과 공동으로 진행하는 올해 가계금융복지조사에 비트코인 등 가상화폐를 신규 항목으로 포함한다고 23일 밝혔다. 가계금융복지조사는 가계 자산이나 부채, 소득, 지출 등을 조사해 가계의 재무건전성이나 경제적 삶의 수준 등을 파악하는 통계지표다. 매년 3월 말 전국 2만여 표본 가구를 대상으로 진행한다.  통계청은 가상화폐 조사 필요성이 국제적으로 중시되고, 당초 올해 가상화폐에 대한 과세가 시행될 예정이었던 점을 고려해 조사를 준비했다. 가상화폐 과세는 당초 올해 시작될 예정이었지만 국회 논의 과정을 거치며 2023년으로 1년 미뤄졌다. 과세 시점은 미뤄졌어도 통계청은 데이터 확보 차원에서 집계를 시작하기로 했다.  다만 통계청은 가상화폐를 금융자산으로 볼지, 실물자산으로 볼지 등은 정하지 않았다. ‘거래소를 통해 거래되는 가상화폐’로 정의했다. 응답자에게 ‘거래소를 통해 거래되는 가상화폐를 보유하는지’를 물을 예정이다. 보유 응답자에게 ‘보유 가상화폐의 3월 말 기준 평가액’을 적게 하는 방식이다.  가상자산의 분류 방법을 정하지 못한 만큼 통계청은 결과를 당분간 공포하지 않을 예정이다. 통계청 관계자는 “가상화폐 조사 결과가 기존 통계에 미치는 영향이나 통계의 유의미성 등에 따라 공포 여부를 판단해야 한다”고 했다.
",2022-01-24 03:02:54
"넷플릭스 -43%, 줌 -73% 뚝… 테크주 반토막, 코로나 파티 끝났나",2022.01.24,A1면 1단,https://n.news.naver.com/mnews/article/023/0003668210?sid=101,"
코로나 수혜주들 폭락… 넷플릭스 -43%, 줌 -73%월가 “전분야 확산 가능성”… 비트코인은 석달새 절반으로 



지난달 7일 서울 강남구 코엑스에 마련된 '지옥' 체험존의 넷플릭스 로고 모습. /연합뉴스										대표적인 코로나 수혜주로 꼽히는 넷플릭스 주가가 지난 21일(현지 시각) 21.8% 폭락하며 하루 만에 시가총액이 490억달러(약 58조4300억원) 증발했다. 지난해 11월 고점이었던 700달러에 비하면 43%나 떨어지면서 거의 반 토막이 난 것이다. 넷플릭스는 이날 “올해 1분기에 250만명의 가입자를 유치할 것”이라고 밝혔다. 지난해 1분기 398만명을 유치했던 것과 비교하면 크게 낮아진 목표치다. 로이터통신은 “넷플릭스의 가입자 유치가 시장 전망치를 밑돌았고, 신규 가입자 전망도 밝지 않다”고 했다. 투자자들이 넷플릭스의 성장세가 꺾였다고 판단하고 가치 재평가에 들어갔다는 것이다. 화상회의와 원격수업 등 언택트(비대면) 문화 열풍을 타고 급성장했던 미국 줌(Zoom) 주가도 2020년 10월 고점 대비 73.6%가량 폭락했다.실적에 대한 우려로 주가가 하락한 것은 넷플릭스와 줌뿐만이 아니다. 기술주 중심인 미국 나스닥 지수는 올 들어 12%나 떨어졌고, 대기업 우량주들이 모인 스탠더스앤드푸어스(S&amp;P) 500 기업 3분의 2 이상의 주가가 고점 대비 10% 이상 떨어진 상태이다. 20% 이상 하락한 기업도 149곳에 이른다. 국내 증시에서도 기술주의 하락세가 두드러진다. 카카오, 엔씨소프트 등 주요 테크 기업들의 현재 주가는 고점 대비 절반 수준에 불과하다. 월가 전문가들은 기술주에서 시작된 하락세가 곧 모든 분야로 확산될 수 있다며 경고하고 있다.영국 파이낸셜타임스는 “미국 연방준비제도(연준)가 인플레이션을 막기 위해 긴축을 준비하면서 투자자들이 투기적인 국면에서 빠져나오고 있다”고 보도했다. 시장에서는 연준이 올해 3~4차례 금리 인상에 나설 것으로 보고 있다. 금리 인상으로 유동성이 줄어들 경우 한국에서도 자본 유출이 일어나며 국내 금융시장에도 영향을 미칠 수 있다는 우려도 나온다. 얼어붙기 시작한 투자 심리는 가상화폐 업계에도 영향을 미치고 있다. 지난해 11월 6만9000달러에 거래됐던 비트코인은 현재 3만5000달러까지 떨어졌고, 3만달러가 곧 무너질 것이라는 주장도 나오고 있다.
",2022-01-24 03:11:01
가상화폐도 줄줄이 추락 “코인의 겨울이 온다”,2022.01.24,A3면 1단,https://n.news.naver.com/mnews/article/023/0003668218?sid=101,"
전문가 “매도해 손실 막아야”“저점 매수 타이밍” 의견도							가상 화폐 시장의 ‘대장주’ 비트코인이 23일 한때 9% 넘게 폭락하며 3만5000달러 선이 붕괴됐다. 지난달 초만 해도 6만7000달러 선에서 거래됐는데, 불과 한 달여 만에 반 토막이 난 것이다. 연초와 비교하면 23% 떨어졌다.



23일 국내 가상자산(암호화폐) 거래소에서 비트코인이 큰 폭으로 하락한 4,300만 원대에서 거래되고 있다. 미국 연준의 금리인상 신호에 위험자산을 처리하려는 리스크 헤지(위험 회피) 증가로 가상자산 대부분이 폭락했다. 2022.1.23/뉴스1										시가총액 2위인 이더리움은 상황이 더 심각하다. 이날 하루에만 15% 떨어져 2300달러 선에서 거래됐다. 올해 들어서만 약 35% 하락했다. 글로벌 가상 화폐 정보 사이트인 코인마켓캡에 따르면, 이날 시총 10위권 내 가상 화폐 중 미 달러화에 기반해 발행되는 테더(USDT)와 USD코인(USDC)을 제외한 8개 코인이 일제히 하락세를 보였다.미 경제매체 CNBC는 “미국 연방준비제도(Fed)가 인플레이션을 잡기 위해 금리 인상 등 긴축 기조를 강화할 것으로 예상되면서 대표적인 위험 자산인 가상 화폐 가격이 일제히 폭락했다”고 진단했다. 앞서 제롬 파월 미 연준 의장은 지난 11일 연임을 위한 인사 청문회에서 “올해 금리 인상뿐 아니라 연내에 양적 긴축에 나설 것”이라며 매파(통화 긴축론자)적 입장을 분명히 했다. 시장에서는 연준이 3월부터 연내 최소 3~4차례 금리를 인상할 것으로 보고 있다. 금리 인상과 긴축 정책에 대한 불안감이 오는 25~26일(현지 시각) 열릴 연준 공개시장위원회(FOMC) 정례회의를 앞두고 시장에 반영되고 있는 것이다. 여기에 세계 3위 가상 화폐 채굴 국가인 러시아 중앙은행이 지난 20일 비트코인 채굴·거래를 금지하는 방안을 제안한 것도 시장에 악재가 됐다.가상 화폐 시장에서는 “더 이상의 손실을 막기 위해 비트코인을 매도하는 것이 낫다”는 의견과 “이번 가격 폭락이 ‘저점 매수’ 타이밍”이라는 반론이 맞서고 있다. 스위스 투자은행 UBS는 최근 발간한 보고서에서 “정부 규제 등의 영향으로 가상 화폐의 겨울이 다가오고 있다”고 했다. 캐리 알렉산더 영국 서식스대 교수는 비트코인이 올해 1만달러대로 떨어질 것이라고 전망했다.반면 투자자문업체인 핏어드바이저의 안잘리 자리왈라 대표는 “비트코인 가격 변동성은 원래 매우 크다. 가상 화폐에 투자하기로 했다면 이 정도 오르내림은 감당해야 한다”고 했다. 비트코인을 법정화폐로 채택한 엘살바도르가 이날 비트코인 410개를 사들이면서 비트코인 가격이 소폭 반등하기도 했다.
",2022-01-24 03:23:02
반도체 기업 호조…2024년 신설 공장 가동 이후 공급과잉 '우려',2022.01.24,글로벌이코노믹,http://www.g-enews.com/,,
