title,dates,press,link,content,time
"[코인시황] 비트코인 5% 상승 4만3809달러, 이더리움 4%↑2950달러",2022.03.02,글로벌이코노믹,http://www.g-enews.com/,,
"[07:42 가상자산] 우크라 분쟁 장기화에도 비트코인, 5300만원대 방어 중",2022.03.02,신아일보,http://www.shinailbo.co.kr/,,
"CME, 28일 마이크로 비트코인∙이더리움 옵션 출시",2022.03.02,코인데스크코리아,https://www.coindeskkorea.com/,,
"[우크라 침공] EU, VTB 등 러시아 7개 은행 SWIFT서 배제(종합)",2022.03.02,연합뉴스언론사 선정,https://n.news.naver.com/mnews/article/001/0013021652?sid=104,"
러 최대은행 스베르방크 유럽지사 폐쇄당해



스위프트 로고[로이터 연합뉴스 자료사진. 재판매 및 DB 금지]    (샌프란시스코·서울=연합뉴스) 정성호 특파원 윤종석 기자 = 유럽연합(EU)이 러시아의 7개 은행을 국제은행간통신협회(SWIFT·스위프트)에서 배제하기로 합의했다고 블룸버그 통신이 1일(현지시간) 보도했다.    블룸버그는 익명을 요구한 관리들을 인용해 EU가 합의한 배제 대상으로 국책은행인 VTB 방크, 방크 로시야, 오트크리티예, 노비콤방크, 소브콤방크, VEB.RF, 기타 1곳 등 7곳이 지목됐다고 전했다.    이 조치는 밤새 시행에 들어갈 것으로 예상된다.    블룸버그는 다만 폴란드 등 일부 회원국은 더 많은 은행을 제재 대상에 포함시켜야 한다고 요구했으며, 공식 시행 전 제재 대상 명단이 바뀔 수 있다고 전했다.    그러나 러시아 최대 은행인 스베르방크와 국영 가스기업 가스프롬이 일부 소유권을 가진 은행은 대상에서 제외됐다.    이 은행과 관련, 유럽중앙은행(ECB)이 러시아 최대은행인 스베르방크의 유럽지사를 폐쇄할 것을 명령했다고 로이터통신이 1일 보도했다.     로이터통신은 오스트리아 금융당국 FMA를 인용, 스베르방크의 유럽지사가 ECB의 명령에 따라 문을 닫았다고 전했다.     FMA는 성명에서 ""ECB의 명령에 따라 오늘 FMA는 라이선스를 받은 신용기관 '스베르 방크 유럽AG'의 영업을 즉각 중단하기로 했다""고 밝혔다.     스베르방크 유럽AG는 오스트리아 빈을 근거지로 영업하고 있다.    SWIFT는 전 세계 1만1천개 이상 금융기관들이 안전하게 결제 주문을 주고받는 전산망으로, 이곳에서 퇴출당하면 수출이 사실상 막히게 돼 가장 강력한 제재 수단으로 꼽혔다.    러시아 천연가스 의존도가 높은 독일과 이탈리아는 러시아의 SWIFT 퇴출에 소극적이었으나 결국 제재 대열에 참가했다.    AFP통신은 EU 회원국이 러시아 국부펀드 직접투자펀드(RDIF) 투자도 중단한다고 보도했다.    미국과 서방 동맹국들은 러시아의 은행 시스템과 화폐 가치에 타격을 주기 위해 일련의 제재를 마련 중이다.    달러화 대비 러시아 루블화 환율은 연초 대비 27% 하락했다.     이에 러시아가 제재를 피하기 위해 암호화폐를 활용하는 방안을 추진 중이라는 보도가 나오면서 비트코인 시세는 2일 오전 7시(한국시간 기준) 현재 전날 같은 시간 대비 5% 이상 급등했다.    sisyphe@yna.co.kr














",2022-03-02 07:56:09
"뉴욕증시, 우크라·러시아 교전 지속에 급락···다우 1.76%↓",2022.03.02,서울파이낸스,http://www.seoulfn.com/,,
EU · VTB 등 러시아 7개 은행 SWIFT서 배제,2022.03.02,SBS,https://n.news.naver.com/mnews/article/055/0000957278?sid=104,"




유럽연합(EU)이 러시아의 7개 은행을 국제은행간통신협회(SWIFT·스위프트)에서 배제하기로 합의했다고 블룸버그 통신이 1일(현지시간) 보도했습니다.블룸버그는 익명을 요구한 관리들을 인용해 EU가 합의한 배제 대상으로 국책은행인 VTB 방크, 방크 로시야, 오트크리티예, 노비콤방크, 소브콤방크, VEB.RF, 기타 1곳 등 7곳이 지목됐다고 전했습니다.이 조치는 밤새 시행에 들어갈 것으로 예상됩니다.블룸버그는 다만 폴란드 등 일부 회원국은 더 많은 은행을 제재 대상에 포함시켜야 한다고 요구했으며, 공식 시행 전 제재 대상 명단이 바뀔 수 있다고 전했습니다.그러나 러시아 최대 은행인 스베르방크와 국영 가스기업 가스프롬이 일부 소유권을 가진 은행은 대상에서 제외됐습니다.이 은행과 관련, 유럽중앙은행(ECB)이 러시아 최대은행인 스베르방크의 유럽지사를 폐쇄할 것을 명령했다고 로이터통신이 1일 보도했습니다.로이터통신은 오스트리아 금융당국 FMA를 인용, 스베르방크의 유럽지사가 ECB의 명령에 따라 문을 닫았다고 전했습니다.FMA는 성명에서 ""ECB의 명령에 따라 오늘 FMA는 라이선스를 받은 신용기관 '스베르 방크 유럽AG'의 영업을 즉각 중단하기로 했다""고 밝혔습니다.스베르방크 유럽AG는 오스트리아 빈을 근거지로 영업하고 있습니다.SWIFT는 전 세계 1만1천 개 이상 금융기관들이 안전하게 결제 주문을 주고받는 전산망으로, 이곳에서 퇴출당하면 수출이 사실상 막히게 돼 가장 강력한 제재 수단으로 꼽혔습니다.러시아 천연가스 의존도가 높은 독일과 이탈리아는 러시아의 SWIFT 퇴출에 소극적이었으나 결국 제재 대열에 참가했습니다.AFP통신은 EU 회원국이 러시아 국부펀드 직접투자펀드(RDIF) 투자도 중단한다고 보도했습니다.미국과 서방 동맹국들은 러시아의 은행 시스템과 화폐 가치에 타격을 주기 위해 일련의 제재를 마련 중입니다.달러화 대비 러시아 루블화 환율은 연초 대비 27% 하락했습니다.이에 러시아가 제재를 피하기 위해 암호화폐를 활용하는 방안을 추진 중이라는 보도가 나오면서 비트코인 시세는 2일 오전 7시(한국시간 기준) 현재 전날 같은 시간 대비 5% 이상 급등했습니다.
		",2022-03-02 08:00:42
비트코인 5.70% 급등 4만4059달러 기록...이틀째 상승,2022.03.02,아시아에이,http://www.asiaarts.net,,
"뉴욕증시, 우크라·러시아 교전 속에 하락…다우 1.76%↓",2022.03.02,문화일보,https://n.news.naver.com/mnews/article/021/0002504998?sid=104,"
			뉴욕증시는 러시아에 대한 미국 등 서방의 제재와 우크라이나와 러시아의 교전이 지속되고 있다는 소식 등에 하락했다.1일(미 동부시간) 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 1.76% 하락한 33294.95로 거래를 마쳤다. 스탠다드앤드푸어스(S&amp;P)500지수는 1.55% 떨어진 4306.26을, 기술주 중심의 나스닥 지수는 전장보다 1.59% 밀린 13532.46으로 장을 마감했다. 러시아에 대한 서방의 제재가 강화되고, 러시아와 우크라이나의 교전이 지속되면서 위험회피 심리가 누그러지지 않고 있다.러시아가 민간인 지역에도 포격을 가했다는 소식이 나오면서 상황은 점차 악화일로로 치닫고 있다. 러시아는 우크라이나의 수도 키예프와 제2 도시 하르키우를 대대적으로 공격했고, 키예프에서는 폭격으로 TV 타워가 파괴돼 국영 방송이 마비됐다. 러시아 국방부는 푸틴 대통령의 지시에 따라 핵전력 강화 준비태세에 돌입해 핵 위협 카드까지 꺼내 들 태세다. 러시아와 우크라이나가 1차 회담에 나섰으나 아무런 결론도 내지 못한 채 회담을 끝냈고, 2차 회담 일정은 잡지도 못하고 있다.안전자산에 대한 수요가 몰리면서 10년물 국채금리는 1.72% 수준까지 하락했다. 이는 올해 1월 이후 가장 낮은 수준이다. 국제유가는 배럴당 100달러를 돌파해 2014년 이후 최고치를 경신했다. 밀 선물 가격도 5% 이상 올라 2008년 이후 최고치를 경신했다. 비트코인 가격은 서방의 대러시아 제재가 강화되면서 대안 통화로 부상하며 5% 이상 올라 4만4000달러를 넘어섰다. 뉴욕 금 선물 가격은 온스당 1943달러 수준까지 올라 지난해 1월 이후 최고치를 경신했다.미국의 경제지표는 긍정적으로 나왔다. 공급관리협회(ISM)가 발표한 2월 제조업 구매관리자지수(PMI)는 58.6을 기록해 지난 1월 기록한 57.6에서 상승했으며 월스트리트저널(WSJ)이 집계한 전문가 예상치인 58.0도 웃돌았다. 1월 건설지출도 전월보다 1.3% 증가한 연율 1조6772억 달러(계절 조정치)를 기록해 전문가들의 예상치 0.2% 증가를 웃돌았다. 투자자들은 다음날부터 시작되는 제롬 파월 연방준비제도(Fed) 의장의 반기 의회 증언을 주시하고 있다. 파월 의장은 지정학적 긴장 고조에 따른 불확실성을 언급하면서도 인플레이션 억제를 위한 Fed의 점진적 대응을 강조할 것으로 예상된다. 파월 의장의 발언에 따라 시장이 또 한 번 출렁일 가능성도 있다.S&amp;P500 지수 내 에너지 관련주만이 1% 이상 오르고 나머지 10개 업종이 모두 하락했다. 금융주가 3.7% 하락하며 약세를 주도했다. 이외 기술주와 소재(자재), 산업, 임의소비재, 통신 관련주가 모두 1% 이상 하락했다. 은행주는 서방의 제재로 러시아와 관계를 맺고 있는 은행들이 타격을 입을 수 있다는 우려가 커졌기 때문으로 풀이된다. 셰브론의 주가는 회사가 자사주 매입 규모를 확대한다고 밝히면서 3% 이상 올랐다. 타깃의 주가는 회사의 연간 실적 전망치가 예상치를 웃돌면서 10% 가까이 올랐다.뉴욕증시 전문가들은 지정학적 위기가 고조되면서 여전히 변동성이 높은 상황이라고 진단했다. 유에스뱅크 웰스 매니지먼트의 테리 샌드벤 수석 주식 전략가는 CNBC에 “걱정의 벽이 계속 높아지면서 변동성이 커지고 있다”며 “지정학적 불확실성과 인플레이션, 금리 상승, 기술적 추세 악화 등이 심리와 주가를 압박하고 있다”고 말했다. 시카고상품거래소(CME) 페드워치에 따르면 연방기금(FF) 금리 선물 시장에 반영된 올해 3월 연준이 금리를 25bp 인상할 가능성은 97.8%, 50bp 인상 가능성은 0%로 나타났다. 50bp 인상 가능성은 1주일 전에는 41.4%였다. 시카고옵션거래소(CBOE) 변동성 지수(VIX)는 전장보다 10.51% 오른 33.32를 기록했다. 
",2022-03-02 08:01:02
"비트코인 5330만 원대로 올라서, 가상화폐 시세 상승 많아",2022.03.02,비즈니스포스트,http://www.businesspost.co.kr/,,
"[글로벌포스트] ""러시아, 비트코인 사재기(?)""..비트코인 폭등",2022.03.02,파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0004796182?sid=105,"
			  [파이낸셜뉴스] 우크라이나 침공으로 미국과 유럽 국가의 경제 제재를 받고 있는 러시아가 비트코인(BTC) 사재기에 나서고 있다는 분석이 나왔다. 이 때문에 미국과 유럽이 러시아를 국제금융결제망(SWIFT)에서 배제하겠다고 발표한 2월 28일 이후 이틀간 비트코인은 17%나 폭등하는 기현상을 연출했다. 2일(한국시간) 오전 7시 40분 현재 코인360 기준 비트코인은 24시간 전에 비해 1.77% 오른 4만4054달러(약 5306만원)에 거래중이다. 이더리움(ETH)도 1.68% 오른 2958달러(약 356만원)다. 이와관련 가상자산 전문 미디어 더블록은 글로벌 가상자산 거래소 바이낸스에서 러시아 루블화(RUB) 기반 가상자산 거래량이 급증, 평소 1100만달러(약 132억원)였던 하루 평균 거래량이 우크라이나 침공 이후 3580만달러(약 431억원)로 3배 이상 늘었다고 보도했다. 이와관련 미디어는 ""러시아 루블화 기반 거래가 가능한 가상자산 거래소에 엄청난 수요가 집중되고 있다""며 ""러시아 정부와 엘리트 부유층들을 대상으로 한 금융 제재가 확산되는 가운데 가상자산 거래소는 일종의 오아시스""라고 평가했다.    



우크라이나 침공으로 미국과 유럽 국가의 경제 제재를 받고 있는 러시아가 비트코인(BTC) 사재기에 나서고 있다는 분석이 나왔다. 이 때문에 미국과 유럽이 러시아를 국제금융결제망(SWIFT)에서 배제하겠다고 발표한 2월 28일 이후 이틀간 비트코인은 17%나 폭등하는 기현상을 연출했다.  FC바르셀로나, 자체 가상자산 발행 나선다  스페인 프로 축구클럽 FC 바르셀로나가 자체 가상자산 발행에 나서겠다는 계획을 밝혔다. 최근 대형 가상자산 기업들의 스폰서십 제안을 잇따라 거절한 이유가 자체 가상자산을 발행할 계획 때문이라는 것이다. 1일(현지시간) 코인데스크에 따르면 주안 라포르타(Joan Laporta) FC 바르셀로나 회장은 스페인 바르셀로나에서 열리고 있는 세계 최대 모바일 전시회 모바일 월드콩그레스(MWC)에서 ""FC 바르셀로나는 자체 가상자산과 메타버스를 개발할 계획이기 때문에 가상자산 기업들의 스폰서십 제안을 거절했다""며 ""가상자산은 스스로 만들고 운영해야 한다""고 밝혔다. 라포르타 회장은 ""다른 주요 축구 클럽과 달리 FC 바르셀로나는 대주주나 대기업 없이 16만여명의 팬들이 소유하고 운영한다""며 ""그래서 우리는 상상력이 풍부하고 혁신적이며 용감하며 스포츠 산업을 둘러싼 많은 분야에서 한 발 앞서야 한다""고 직접 가상자산 발행-메타버스 구축에 나서는 이유를 설명했다. 한편 FC 바르셀로나의 가상자산이 팬 토큰 형태인지, 티켓 및 상품에 대한 지불수단인지 등 구체적인 형태와 발행 계획은 아직 공개되지 않았다.    



스페인 프로 축구클럽 FC 바르셀로나가 자체 가상자산 발행에 나서겠다는 계획을 밝혔다. 최근 대형 가상자산 기업들의 스폰서십 제안을 잇따라 거절한 이유가 자체 가상자산을 발행할 계획 때문이라는 것이다. /사진=뉴스1 외신화상  EU의회, 가상자산 규제안서 PoW 금지조항 삭제   유럽연합(EU) 의회가 가상자산 규제안(MiCA)에서 네트워크 작업증명(PoW) 방식을 금지하도록 하는 조항을 식제했다. MiCA의 PoW 금지조항은 EU가 가상자산 채굴을 금지하는 것으로 오해 받을 수 있는 독소조항이라는 지적을 받아, MiCA 승인이 보류되도록 만든 쟁점이었다. 1일(현지시간) 코인데스크에 따르면 EU의회 경제위원회 위원장 스테판 베르거(Stefan Berger)는 트위터를 통해 MiCA의 PoW 사용금지 관련 내용을 삭제한 새로운 버전을 공개했다고 밝혔다. 이에 따라 잠정 연기된 MiCA 규제안 표결이 진행될 것으로 보인다. 다만 구체적인 일정은 정해지지 않았다. MiCA는 EU 권역에서 가상자산 사업의 규제 틀을 정립, 관련 스타트업의 투자와 사업기회를 제공하겠다는 것이 골자다. 그러나 PoW 금지조항이 포함되면서 EU가 가상자산 채굴을 금지하는 것 아니냐는 지적이 제기되자 승인이 보류된 바 있다.    



유럽연합(EU) 의회가 가상자산 규제안(MiCA)에서 네트워크 작업증명(PoW) 방식을 금지하도록 하는 조항을 식제했다. MiCA의 PoW 금지조항은 EU가 가상자산 채굴을 금지하는 것으로 오해 받을 수 있는 독소조항이라는 지적을 받아, MiCA 승인이 보류되게 만든 쟁점이었다. /사진=뉴스1 외신화상 #비트코인 #이더리움 #우크라이나 #FC바르셀로나 #가상자산 #MiCA  
",2022-03-02 08:03:02
