date,time,title,content,press,link
2020.08.01,,[가상자산 과세 Q/A ⑤] 해외에서는 어떻게 과세하고 있는지? (2020년 세법개...,,블록체인밸리,http://www.fintechpost.co.kr
2020.08.01,,"트위터 직원들, '해커 목소리'에 속았다",,아주경제,http://www.ajunews.com
2020.08.01,2020-08-01 00:23:16,원유 300만 배럴 또 위안화 거래…기축통화 ‘중국몽’ 꿈틀,"
‘패트로 달러’ 체제 도전장BP 이어 머큐리아도 결제키로구매력 앞세워 석유 업체 압박원유 결제가 통화 세계화 관문정부 입김 강해 외환시장 불안각국 위안 보유 비중 2%로 미약안전자산 자리매김 ‘먼 길’ 분석도최근 국제 원유시장에선 ‘이변’이 일어났다. 신종 코로나바이러스 감염증(코로나19) 사태 이후 원유값이 폭락했을 때만큼은 아니지만, 원유시장은 적잖이 당황한 기색이다. 영국의 브리티시페트롤리엄(BP)은 7월 초 중국에 이라크산 원유 300만 배럴을 인도하면서 중국 통화인 ‘위안화’를 받았다. 세계 주요 석유회사 중 원유를 ‘달러화’가 아닌 위안으로 거래한 첫 사례다. 세계 5대 에너지 거래업체 중 한 곳인 머큐리아도 중국에 원유 300만 배럴을 인도하고 위안을 받을 예정이다. 세계 원유시장의 ‘패트로 달러 체제’에 균열이 생기는 것 아니냐는 분석이 나온다.      



           그동안 원유시장은 달러 독주 체제였다. 뉴욕상업거래소(NYMEX)를 비롯해 런던ICE선물거래소·싱가포르상품거래소(SMX)·두바이상업거래소(DME) 등 주요 선물시장은 모두 ‘배럴당 달러’를 기준으로 가격을 책정한다. 결제도 당연히 달러로 한다. 달러가 아닌 다른 통화로 원유를 사는 나라는 베네수엘라·이란 등 미국의 금융 제재를 받고 있어 달러를 쓸 수 없는 나라뿐이다. 패트로 달러는 그만큼 견고했다. 그런데 중국이 자국 통화로 원유를 수입한 것이다. 패트로 위안 시대를 연 것이다.    코로나로 수요 감소 … 중국 ‘큰 손’ 부상     사실 중국은 오래 전부터 패트로 위안 시대를 준비해왔다. 1993년 원유 선물시장을 개장했지만 규모가 작고 변동성이 큰 탓에 1년여 만에 거래를 중단했다. 2018년엔 상하이선물거래소를 개장했지만 BP 등 세계 주요 회사는 원유 위안화 거래에 합류하지 않았다. 중국 정부의 외환시장 개입 가능성이 컸던 만큼 위험 부담이 있다고 본 것이다. 하지만 코로나19 사태가 이 같은 분위기를 바꿔 놓았다. 세계 각국이 수요 감소 등을 이유로 원유 수입을 줄이고 있는 반면 가장 먼저 경제 재개에 나선 중국은 원유 수입을 대폭 늘리고 있다. 중국 관세청에 따르면 6월 기준 중국 원유 수입량은 하루 평균 1290만 배럴로 사상 최대치를 기록했다. 수입량이 지난해 같은 기간보다 약 34% 늘었다.      석유 소비량이 가장 많은 미국은 아직도 수요 둔화세에서 벗어나지 못하고 있다. 주요 원유 수입국인 인도도 일부 지역이 재봉쇄에 들어가면서 수요가 감소하고 있다. 지난달 인도 원유 수입량은 전년 동기 대비 약 55.3% 떨어졌다. 영국의 파이낸셜타임스(FT)는 “코로나19 사태에서 다른 나라보다 먼저 회복한 중국이 원유 수요 감소로 가격이 떨어진 상황을 이용해 원유를 대거 사들이고 있다”고 전했다. 패트로 위안은 이 과정에서 자연스럽게 등장했다. 세계 원유시장에서 중국이 ‘큰 손’으로 떠오르면서 입김이 세진 영향이다. 구매력을 앞세워 주요 석유 업체를 대상으로 위안화 거래를 압박하고 있는 것이다. FT는 “중국이 산유국의 구명줄 역할을 하고 있다”며 “산유국은 원유 수요를 중국에 크게 의존하고 있다 보니 중국의 눈치를 보지 않을 수 없다”고 분석했다.      중국이 오래 전부터 패트로 위안에 공을 들인 이유는 원유시장의 결제 화폐가 기축통화(基軸通貨·나라 간 거래에서 사용하는 기본이 되는 통화)의 첫 관문이기 때문이다. 세계 주요 기업이 원유를 위안으로 거래하면 중장기적으로 위안화 수요를 창출할 수 있다. 패트로 위안을 발판으로 ‘위안의 국제화’를 이루겠다는 야심이다. 중국은 2008년 세계 금융위기 이후 40여 개국의 중앙은행과 ‘위안화 스왑’ 계약을 하고, 위안화 국제 결제 시스템을 구축하는 등 위안의 세계화를 위해 노력해왔다. 달러의 영향력에서 벗어나려는 움직임이다. 2015년엔 IMF의 특별인출권(SDR) 통화 바스켓(여러 통화를 한꺼번에 담은 바구니)에 위안화를 포함시키는 성과를 내기도 했다. 당시 위안화는 미국 달러, 유로, 일본 엔, 영국 파운드와 함께 SDR 바스켓을 구성하는 다섯 개 통화 중 하나가 됐다.    홍콩, 위안화 국제화 전진기지 기능 약화     



그래픽=이정권 기자 gaga@joongang.co.kr           하지만 전반적으로 위안화의 세계적 위상은 아직 낮은 편이다. 국제통화기금(IMF)에 따르면 올해 3월 말 기준 각국 중앙은행의 외환보유액 중 위안화의 비중은 2% 정도에 그친다. 달러의 비중이 62%로 여전히 압도적이고, 유로가 20.1%로 그 뒤를 잇고 있다. 엔(5.8%)과 파운드(4.4%)도 위안화의 두 배가 넘는 수준이다. 위안화가 나라 간 결제에 사용되는 비중도 지난해 말 기준 1.94%로 엔화(3.46%)에도 못 미친다. 달러(42.22%)나 유로(31.69%)·파운드(6.96%)에는 크게 뒤진다. 그러다 보니 코로나19 사태를 계기로 패트로 위안에 더욱 공을 들이는 것이다. 중국 내부에선 최근 미국과의 갈등을 의식해 위안의 국제화를 더욱 서둘러야 한다는 주장도 커지고 있다. 미국이 달러를 이용해 금융시장에서 중국을 압박할 수 있는 만큼 달러 의존도를 줄여야 한다는 것이다.      이 같은 움직임은 7월 14일 도널드 트럼프 미 대통령이 홍콩에 대한 특별지위를 박탈하고, 홍콩의 자유를 제한하는 중국 당국자와 거래하는 은행을 제재할 수 있게 하는 ‘홍콩자치법’에 서명하면서 본격화하고 있다. 중국은 홍콩에 역외 금융시장(비거주자 간 금융거래 시장)을 개설하고 중국 제품을 수출할 때 홍콩에서 위안 결제를 유도해왔다. 그러나 미국의 조치에 따라 외국 기업이 홍콩을 대거 떠나면 홍콩의 위안 국제화 전진기지 기능은 약화할 수밖에 없다. 스탠다드차터드의 수석 이코노미스트 딩솽은 블룸버그통신과 인터뷰에서 “중국 정부 입장에서 희망사항이었던 위안화 국제화가 필요불가결한 것으로 바뀌게 됐다”고 말했다.      하지만 위안의 세계화가 당장은 쉽지 않다는 분석이 지배적이다. 중국의 외환시장은 중국 정부로부터 아직 자유롭지 못하기 때문이다. 자금 입출금이 언제든 제한될 수 있으므로 위안이 달러를 대체할 수 있는 안전자산으로 보기 어렵다는 견해가 많다. 조지 매그너스 옥스퍼드대 중국센터 연구원은 “현재 상황에서 중국이 국제통화를 갖는 것은 사실상 불가능하다”며 “위안화가 국제 통화로 자리매김할 때까지 과정은 아직 멀다”고 전망했다.      중국, 20여 기업과 디지털 위안화 막바지 테스트…달러 통제권 위협  중국 인민은행이 주요국 중앙은행으로는 세계 처음으로 ‘디지털 화폐’를 발행한다. 알리페이 같은 모바일 결제가 일상생활에서 보편화한 데 힘입어, 국가가 보증하는 ‘디지털 위안화’를 발행하는 것이다. 디지털 위안화는 지난 수십 년간 유지해온 미국 달러 중심의 통화체제를 흔들 수 있다는 점에서 주목 받고 있다. 위안화의 세계화를 더 당길 수 있다는 전망이 나온다.    중국은 최근 디지털 위안화 출시를 앞두고 테스트에 속도를 내고 있다. 중국 언론 FX168 등은 최근 “인민은행이 디지털 위안화 출시를 가속화하기 위해 20개 이상 기업과 함께 테스트 작업을 진행하고 있다”고 보도했다. 협력 기업 중에는 공상·건설·농업·중국은행 등 4개 국유 기업과 함께 차이나텔레콤·차이나모바일·차이나유니콤 등 3대 통신사와 화웨이가 포함돼 있다. 인민은행은 6년간의 준비 끝에 ‘디지털 화폐-전자결제’(DCEP) 시스템을 시험 운영하고 있는데, 본격 출시에 앞서 테스트에 속도를 내고 있는 것이다. 인민은행은 현재 쑤저우·슝안·청두·선전 등 4개 지역에서 시험 운영하고 있다.    디지털 위안화는 스마트폰에 저장해 현금처럼 사용한다. 중국에선 이미 알리페이·위챗페이 등 전자결제 기술이 광범위하게 쓰이고 있지만, 인민은행의 디지털 위안화는 중앙은행의 화폐 기능과 결제 기능을 포괄한다는 점에서 훨씬 파급력이 크다. 비트코인 등 암호화폐와 마찬가지로 블록체인 기술을 기반으로 하지만, 투기 거래에 따라 가격이 급등락하는 암호화폐와 달리 중앙은행이 보증하는 안정된 가치를 가진다.    디지털 위안화는 미국의 달러 패권에 대한 중국의 도전장이다. 지금은 달러 기축통화에 기반을 둔 미국 금융시스템을 통하지 않고는 무역 거래나 국제 투자가 불가능하다. 미국은 북한이나 이란처럼 고분고분하지 않은 나라들을 자국의 금융망에서 배제하거나 이들 국가와 제3국 기업의 거래까지 막는 제재의 채찍을 휘둘러 세계를 통제한다. 하지만 장기적으로 중국의 디지털 화폐 기술이 확산되면, 중국과 거래하는 나라와 기업은 미국 금융시스템을 이용하지 않고 블록체인 네트워크를 통해 위안화로 무역 결제를 할 수 있게 된다. 미국의 통제력이 약해지는 셈이어서 세계의 이목이 쏠리고 있다.    현재 50여 개국 중앙은행이 디지털 화폐 발행을 연구 중이지만 미국은 중앙은행 차원의 디지털 화폐 발행 계획은 내놓지 않고 있다. 자체적으로 디지털 화폐 ‘리브라’ 발행을 추진하고 있는 미국 페이스북의 마크 저커버그 최고경영자(CEO)는 지난해 10월 미국 의회 청문회에서 “우리가 논쟁만 하는 동안 중국은 몇 달 안에 움직일 것”이라며 “미국이 혁신하지 않으면 우리 금융 리더십은 보장되지 않을 것이다”라고 경고했다.      황정일 기자 obidius@joongang.co.kr▶ 중앙SUNDAY [홈페이지]▶ [네이버포스트] [PDF열람]ⓒ중앙SUNDAY(https://news.joins.com/sunday) and 중앙일보(https://joongang.co.kr) 무단 전재 및 재배포 금지
		",T12면 1단,https://n.news.naver.com/mnews/article/353/0000037498?sid=101
2020.08.01,2020-08-01 04:58:44,미 유명인 트위터 해커 붙잡혔다…17살 청소년 등 3명 기소,"




트위터 해킹 (PG)[김민아 제작] 일러스트(로스앤젤레스=연합뉴스) 정윤섭 특파원 = 버락 오바마 전 대통령과 빌 게이츠 마이크로소프트(MS) 창업자 등 미국 유명인의 트위터 계정을 무더기로 해킹한 범인 3명이 붙잡혔다.    미국 법무부는 31일(현지시간) 유명인 트위터 계정 해킹 사건과 관련해 미국 플로리다주의 17살 청소년인 그레이엄 이반 클라크, 같은 플로리다 주민인 니마 파젤리, 영국인 메이슨 셰퍼드를 붙잡아 기소했다고 밝혔다.    로이터에 따르면 클라크는 지난 15일 유명인 트위터 계정 해킹을 주도했고, 파젤리와 셰퍼드는 이에 동조한 것으로 알려졌다.    이들은 130여개의 트위터 계정을 해킹해 10만달러 규모의 비트코인 사기 범죄에 활용한 혐의를 받고 있다.    jamin74@yna.co.kr▶코로나19 속보는 네이버 연합뉴스[구독 클릭]▶[팩트체크]검찰총장 힘빼고 장관권한만 강화?▶제보하기
",연합뉴스언론사 선정,https://n.news.naver.com/mnews/article/001/0011784549?sid=104
2020.08.01,,"누군가에겐 천국, 누군가에겐 지옥 ‘OO플랫폼’ 사기의 늪",,쿠키뉴스,http://www.kukinews.com
2020.08.01,2020-08-01 05:21:03,[속보] 트위터 해커 3명 체포,"
			  [파이낸셜뉴스] 버락 오바마 전 미국 대통령, 일론 머스크 테슬라 최고경영자(CEO) 등 유명인사들의 트위터 계정을 해킹한 혐의로 17살짜리 소년을 비롯해 모두 3명이 7월 31일(이하 현지시간) 체포, 기소됐다.   월스트리트저널(WSJ) 등 외신에 따르면 이들 3명은 7월 15일(이하 현지시간) 조 바이든 민주당 대통령 후보, 팀 쿡 애플 최고경영자(CEO) 등 유명인사들의 트위터 계정을 해킹해 10만달러가 넘는 돈을 챙겼다.   이들이 유명인사의 계정에 올린 돈을 2배로 불려준다는 문구에 속아 돈을 보낸 이들이 400명을 넘은 것으로 알려진 바 있다.   체포된 범인 3명 가운데 플로리다주 탬파에 사는 그레이엄 클라크는 해킹과 관련해 30건의 중범죄로 기소됐다.   나머지 2명 모두 10대, 20대였다.   공범 2명은 영국에 사는 19세의 메이슨 셰퍼드, 플로리다주 올랜도에 사는 22세의 니마 파젤리로 확인됐다.   트위터는 이날 성명에서 ""사법당국의 신속한 사건수사에 감사한다""고 밝혔다.   암호화폐 보안업체 일립틱에 따르면 이들은 비트코인 사기를 통해 모두 12만1000달러를 챙겼다.   이들은 유명인사들의 트위터 계정을 해킹해 ""돈을 보내면 2배로 되갚겠다""는 사기 문구를 올렸고, 이에 속은 이들로부터 400건 이상을 비트코인으로 송금받았다.    dympna@fnnews.com 송경재 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지
		",파이낸셜뉴스언론사 선정,https://n.news.naver.com/mnews/article/014/0004470350?sid=104
2020.08.01,2020-08-01 05:28:33,트위터 해킹 주범은 10대‥미 법무부 3명 기소,"




[이미지출처=AP연합뉴스][아시아경제 뉴욕=백종민 특파원] 버락 오바마 전 대통령과 빌 게이츠 마이크로소프트(MS) 창업자 등 미국 유명인의 트위터 계정을 해킹한 범인 3명이 붙잡혔다.블룸버그통신에 따르면 미국 법무부는 31일(현지시간) 유명인 트위터 계정 해킹 사건과 관련해 미국 플로리다주에 거주하는 17살 그레이엄 이반 클라크, 역시 플로리다 주민인 니마 파젤리, 영국인 메이슨 셰퍼드를 붙잡아 기소했다고 밝혔다.클라크는 지난 15일 유명인 트위터 계정 해킹을 주도했고, 파젤리와 셰퍼드는 이에 동조한 것으로 알려졌다. 이들은 130여개 유명인과 기업의 트위터 계정을 해킹해 10만달러 규모의 비트코인 사기 범죄를 벌인 혐의를 받고 있다.뉴욕=백종민 특파원 cinqange@asiae.co.kr▶ 2020년 하반기, 재물운·연애운·건강운 체크!▶ 네이버에서 아시아경제 뉴스를 받아보세요 ▶ 놀 준비 되었다면 드루와!  드링킷!&lt;ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지&gt;
		",아시아경제,https://n.news.naver.com/mnews/article/277/0004728992?sid=104
2020.08.01,2020-08-01 06:02:18,올여름 증권사 보고서도 '깡'…애널리스트도 유행 따라야 산다,"
""제목 장사라도 해서 보게 하자""…경쟁 속 연구원들의 애환‘1일 1깡 말고, 1일 1카카오.’ 올여름 증권사 리포트(보고서)에도 ‘깡’ 바람이 불었다. 3년 전 가수 비(본명 정지훈)가 발표한 노래 ‘깡’이 유튜브를 통해 젊은 세대를 중심으로 인기를 얻자 증권사 리포트들도 ‘깡’ 패러디에 동참했다. 증권가에서는 ""리포트 제목을 보면 당시 유행을 알 수 있다""는 말도 나온다.1일 증권업계에 따르면 지난 6월 16일 조태나·강석오 흥국증권 연구원(애널리스트)이 발간한 카카오(035720)종목 리포트 제목은 ‘1일 1깡 말고, 1일 1카카오’였다. 리포트 제목에 들어간 ‘1일 1깡’은 ‘비의 깡 뮤직비디오를 매일 하루에 한 번은 봐야 한다’는 뜻의 인터넷 유행어다. 깡의 과장된 안무와 어울리지 않는 가사 등을 공유하는 유튜브 사용자들이 유행시킨 말이다. 유행어를 차용해 카카오 주식 매수 투자의견을 강조한 셈이다.



조선DB이 리포트 외에도 많은 리포트가 ‘깡드롬(깡+신드롬)’에 합류했다. 지난 5월 27일 나온 이재광 미래에셋대우 연구원의 한화시스템 종목 리포트 ‘화려한 수주가 나를 감싸네’는 깡 노래 가사 중 ‘화려한 조명이 나를 감싸네’를 패러디한 것이다. 이밖에도 장문준·장승우 KB증권 연구원의 부동산 업종 리포트 ‘화려한 전망이 감싸지 않아도 매력적(6월 1일)’, 손세훈·백준기 NH투자증권 연구원의 스몰캡 이슈 리포트 ‘화려한 데이터가 나를 감싸네(6월 2일)’, 어규진 DB투자증권 연구원의 SK하이닉스(000660)종목 리포트 ‘화려한 조명이 나도 감싸네(6월 9일)’와 삼성전자(005930)종목 리포트 ‘화려한 조명이 나를 감싸네(6월 9일)’가 있다. 총 6개 리포트가 비 패러디에서 제목 아이디어를 얻어왔다. 딱딱할 것만 같던 증권사 리포트에서 ‘튀는 보고서 만들기’ 일환으로 패러디 제목이 쏟아지는 건 이제 하루 이틀 일이 아니다. 2000년대 초중반부터 증권사 리포트에서 파격적인 제목이 등장하더니 이제는 시대상과 유행까지 엿볼 수 있는 장(場)이 됐다.여기에도 속사정은 있다. 증권사 리포트가 하루에도 수십 개씩 쏟아지자 조금이라도 독자 눈길을 사로잡으려는 증권사 연구원들이 존재감 경쟁을 펼치고 있는 것이다. 증권사 연구원들은 최신 트렌드와 맞닿은 패러디 제목 짓기에 고군분투하고 있다.한 증권사 연구원은 ""열심히 쓴 리포트인데 아무도 보지 않으면 그거야말로 힘 빠지는 일""이라며 ""제목 장사라도 해 투자자들 뇌리에 남고 싶은 연구원 마음이라고 봐달라""고 말했다. 다른 증권사 연구원도 ""패러디 제목을 싫어하는 상사도 있지만 경쟁이 워낙 치열하다 보니 이름과 리포트를 알리기 위해선 이렇게라도 튀어야 한다""며 ""대부분은 재밌어한다""고 했다.지난해 말에는 배우 김응수씨가 2006년 영화 ‘타짜’에서 조직폭력배 곽철용 역할을 하며 뱉은 대사인 ‘묻고 더블로 가!’가 증권사 리포트 제목으로 도배됐다. 지난해 하반기에 곽철용 패러디가 네티즌 사이에서 인기를 끌면서 유행어가 된 것과 맞물려 매수 의견을 강조하기에 적절했다는 평을 받고 있다.곽철용 이전엔 비트코인 광풍이 있었다. 2017년에는 비트코인 열풍으로 인해 ‘가즈아!’가  증권사 리포트에 등장했다. ‘가즈아’는 비트코인 시세가 하루가 다르게 치솟는 것을 보고 투자자들이 ‘더 올랐으면 좋겠다’는 기대감을 담아 외치던 ‘가자’를 변형한 말이다. 당시 현대차투자증권(현 현대차증권)에서 나온 신세계인터내셔날(031430)종목 리포트 ‘전사업부 실적개선, 가즈아!’는 높은 조회수를 기록했다. 2016년에는 드라마 ‘태양의 후예’로 인해 리포트에 ‘~의 후예’가 많이 언급됐다.[이다비 기자 dabee@chosunbiz.com]	[네이버 메인에서 조선비즈 받아보기]	[조선비즈 바로가기] 	chosunbiz.com
",조선비즈언론사 선정,https://n.news.naver.com/mnews/article/366/0000564097?sid=101
2020.08.01,2020-08-01 06:24:06,오바마·빌게이츠 트위터 해킹 범인 체포…10대 청소년 등 3명 기소,"
[한국경제TV 이호규 기자]



버락 오바마 전 대통령과 빌 게이츠 마이크로소프트(MS) 창업자 등 미국 유명인의 트위터 계정을 무더기로 해킹한 범인 3명이 붙잡혔다.미국 법무부는 31일(현지시간) 유명인 트위터 계정 해킹 사건과 관련해 미국 플로리다주의 17살 청소년인 그레이엄 이반 클라크, 같은 플로리다 주민인 니마 파젤리, 영국인 메이슨 셰퍼드를 붙잡아 기소했다고 밝혔다.로이터에 따르면 클라크는 지난 15일 유명인 트위터 계정 해킹을 주도했고, 파젤리와 셰퍼드는 이에 동조한 것으로 알려졌다.이들은 130여개의 트위터 계정을 해킹해 10만달러 규모의 비트코인 사기 범죄에 활용한 혐의를 받고 있다.트위터 해킹 (사진=연합뉴스)이호규기자 donnie@wowtv.co.kr▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000890412?sid=104
2020.08.01,2020-08-01 06:51:07,오바마 등 유명인 트위터 해킹 3명 검거…미 17세 청소년이 주도(종합),"
플로리다 거주 주범, 금융사기 등 30건 중범죄 기소 …미 20대·영국 10대도 가담



미 유명인 트위터 해커 붙잡혀[AFP=연합뉴스](로스앤젤레스=연합뉴스) 정윤섭 특파원 = 버락 오바마 전 대통령과 빌 게이츠 마이크로소프트(MS) 창업자 등 미국 유명인의 트위터 계정을 무더기로 해킹한 범인 3명이 붙잡혔다.    미국 검찰은 31일(현지시간) 유명인 트위터 계정 해킹 사건과 관련해 미 플로리다주에 거주하는 그레이엄 이반 클라크(17)와 니마 파젤리(22), 영국인 메이슨 셰퍼드(19)를 붙잡아 기소했다고 AP통신 등이 보도했다.    클라크는 지난 15일 유명인들의 트위터 계정 해킹을 주도했고, 파젤리와 셰퍼드는 이에 동조한 것으로 알려졌다.    이들은 130여개의 트위터 계정을 해킹해 10만달러(1억1천900만원) 규모의 비트코인 사기 범죄에 활용한 혐의를 받고 있다.    이들은 유명인 트위터 계정을 도용해 '1천달러(약 120만원)를 비트코인으로 보내면 30분 안에 돈을 두배로 돌려주겠다'는 글을 올린 뒤 자신의 계좌로 입금된 비트코인을 가로챘다.



트위터 계정 해킹당한 게이츠ㆍ바이든ㆍ베이조스ㆍ머스크(워싱턴 AFP=연합뉴스) 15일(현지시간) 트위터 계정이 동시다발로 해킹당한 유명 인사들의 합성사진. 왼쪽 위로부터 시계방향으로 빌 게이츠 마이크로소프트(MS) 창업자, 미국 민주당 대선후보이자 전 부통령 조 바이든, 아마존 최고경영자(CEO) 제프 베이조스, 테슬라 CEO 일론 머스크. sungok@yna.co.kr이들의 해킹에 계정이 뚫린 유명인은 오바마 전 대통령과 게이츠 MS 창업자를 비롯해 민주당 대선후보 조 바이든 전 부통령, 테슬라 최고경영자(CEO) 일론 머스크, 아마존 CEO 제프 베이조스, 마이클 블룸버그 전 뉴욕시장, 워런 버핏 버크셔해서웨이 회장, 억만장자 래퍼 카녜이 웨스트와 웨스트의 부인 킴 카다시안 등이다.    해킹을 주도한 클라크는 플로리다주 탬파에서 체포돼 30건의 중범죄 혐의로 기소됐다.    클라크는 금융사기 사건의 경우 미성년자 기소를 허용하는 플로리다주 법령에 따라 현지 검찰이 기소됐다.    플로리다주 힐즈버러 검찰은 ""클라크는 탬파에서 범행을 저질렀고, 이곳에서 기소됐다""고 밝혔다.    파젤리와 메이슨은 캘리포니아 검찰에 의해 현지 법원에 기소됐다.    캘리포니아 북부지검은 성명에서 ""익명의 트위터 해킹 공격은 뒤탈이 없을 것이라는 잘못된 믿음이 해커범죄 집단에 상존해있다""며 ""오늘의 기소는 재미나 이익을 목적으로 하는 해킹은 오래갈 수 없다는 것을 보여준다""고 말했다.jamin74@yna.co.kr▶코로나19 속보는 네이버 연합뉴스[구독 클릭]▶[팩트체크]검찰총장 힘빼고 장관권한만 강화?▶제보하기
",연합뉴스언론사 선정,https://n.news.naver.com/mnews/article/001/0011784575?sid=104
